region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4666.Rikenellaceae_RC9	0.000159923	0	0.000289713	0	0.000801688	0.000629681	0.000521266	0	0	0.000155345	0	0	8.70436E-05	0.001266431	0	0	0	0.000286814	0.000634743	0	0.000123707	0.000511059	0.000926322	0	0.000614834	0	0.0004582	0	0.000329714	5.09055E-05	0.000172315	4.68611E-05	0.000165328	0.000328269
ASV11716.Ruminococcaceae	0.000239885	0.000276199	0.000253499	0	0.000654008	0.000165706	0.000463347	0.001144056	0	0.000421651	0	0.000292166	0.000282892	2.1835E-05	9.20938E-05	0	5.09502E-05	0.000131456	0.000309991	0.000224561	0.000247414	0.00032651	0	0.000448229	6.98675E-05	0.000468361	2.77697E-05	0.00026727	0.000265898	0.000101811	0.000172315	0.000124963	0.000303101	0.000182372
ASV6042.Christensenellaceae_R.7.	0	0	1.81071E-05	0	0	0	0.000154449	0.000127117	0	8.87686E-05	0	0	0.000282892	0.00026202	0.000943961	0	0.000356652	0.000179259	0.000324752	0.000224561	0.000417511	0.000695608	7.12555E-05	0.000155906	0.000363311	0.000172554	0.000180503	9.25164E-05	0.000744515	0.000178169	0.000373349	0.000312407	0.000509761	0.000237084
ASV16745.Victivallaceae	0	6.90496E-05	0	0	0	3.31411E-05	3.86123E-05	6.35586E-05	0	0	0	2.0869E-05	0.000522261	0.001200926	0.00066768	0	0.000322685	0.000705084	0.000457605	5.98829E-05	7.73168E-05	0.000638823	0.000124697	0.000116929	0.000419205	0.000184879	1.38848E-05	0	0.000510524	0.000241801	0.000162742	1.56204E-05	4.1332E-05	0.001294841
ASV3918.Prevotellaceae_UCG.003	0	0	5.43213E-05	0	8.43882E-05	0.001259362	0	6.35586E-05	0	0.000221921	0	0.000271297	0.002785394	0.000196515	0.000230234	0	0	0	0	8.98244E-05	9.27802E-05	1.41961E-05	0	0.000604135	0.001453245	0.000258831	0	0	0.000148903	0.000521781	7.65843E-05	0	0	0.000893622
ASV14056.Ruminococcaceae_UCG.010	0	0	0	0	0	0	0	0	0	0	0	0.000271297	0.000261131	0.00030569	0	0	0.001511523	0.002366213	0.000959495	0	0	0.000440078	0.000409719	0.0009939	0	0	1.38848E-05	0	0	0	0	0	0	1.82372E-05
ASV4667.Rikenellaceae_RC9	0	0	3.62142E-05	0	0	0	0.000193061	0.000286014	0	0	0	0.009015401	4.35218E-05	0.00065505	6.90703E-05	0	0	4.78023E-05	0	2.99415E-05	3.09267E-05	0	0	0	0	0	0	0	0	0	9.57304E-06	0	0	0
ASV9082.Lachnospiraceae_XPB1014.	0.000133269	0.000713513	0.00056132	0	0.000189873	0.000364552	0.001235593	0.001271173	0	0.000332882	0.000139578	0.004778997	2.17609E-05	0	0	0	0	3.58517E-05	0.000221422	4.49122E-05	6.18534E-05	0	0	0	0	0.000221855	1.38848E-05	0	2.12718E-05	3.81791E-05	0	0	0	0
ASV3919.Prevotellaceae_UCG.003	5.33077E-05	0	9.05354E-05	0	0.00021097	0.000463976	3.86123E-05	0.000381352	0	0.000266306	0	0	0.000783392	6.5505E-05	0.000230234	0	0	0.000179259	0.000634743	0.001646781	0.001360776	0.000184549	3.56278E-05	0.000116929	4.19205E-05	0	0	0	0.000265898	7.63582E-05	2.87191E-05	0	0.000854195	0.000237084
ASV2495.Bacteroidales_F082	0	0	0	0	0	0.000132564	3.86123E-05	0	0	0	0.000139578	0.007992821	8.70436E-05	0	0	0	0	0	0	0	0	8.51765E-05	1.78139E-05	0.001208271	0	0	0	0	0	0	0.000153169	7.81018E-05	5.51093E-05	1.82372E-05
ASV16890.Victivallales_vadinBE97	0	4.60331E-05	0.000144857	0	0.00021097	0	0.000115837	6.35586E-05	0	0	9.96989E-05	8.34759E-05	0	0.000633215	0.000713727	0	0.001103921	0	0	0	0	2.83922E-05	7.12555E-05	0.000116929	0	0	4.16545E-05	0	0	0.002952518	0.00012445	0	0	0.001313078
ASV18129.Treponema_2	0	0	0.000271606	0	0.002236287	0.000364552	0	0	0	2.21921E-05	0.000697892	0	0.000348174	4.367E-05	0.000138141	0	0	0.00021511	4.42844E-05	0.000179649	7.73168E-05	0.000582039	0	0.00111083	2.7947E-05	0.000813469	0.000166618	0.000185033	0	0.000241801	0.000373349	0	4.1332E-05	0.000109423
ASV9540.Lachnospiraceae	0	0	0	0	0.002700422	0	3.86123E-05	0.011408777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16073.Kiritimatiellae_WCHB1.41	2.66539E-05	0	0	0.000142465	4.21941E-05	0	0.000270286	0.000286014	0.000405718	2.21921E-05	0	0.000563463	0.000435218	0.002139831	0	0	0	0.001230909	0	0	0	0.001263451	0.00023158	0	0	1.23253E-05	0	0.000298109	0	5.09055E-05	0.000162742	1.56204E-05	9.64413E-05	5.47116E-05
ASV4668.Rikenellaceae_RC9	0.000186577	2.30165E-05	3.62142E-05	0	4.21941E-05	0.000430834	0.002278124	0.000254235	0	0.000221921	0.000279157	0	0	2.1835E-05	0	0	8.4917E-05	0	0.00020666	0	0	0.000695608	0.000623486	0.000818506	0.000363311	0	0.000152733	0.000544819	0.000308442	0	0.000191461	0.000171824	0.000179105	0.000145898
ASV13046.Ruminococcaceae_NK4A214	2.66539E-05	4.60331E-05	0	0	0.000105485	0.000331411	5.79184E-05	0.000158897	0	6.65764E-05	0	0	0.000326413	0	0.000322328	0	0.000152851	3.58517E-05	0.00091521	0.000643741	0.001097899	8.51765E-05	0	0.000565159	0.000265497	0.000382084	0.000291582	1.02796E-05	0.00028717	2.54527E-05	8.61574E-05	0.000374889	0.000909304	0.000200609
ASV5715.Methanomethylophilus_Can	0	6.90496E-05	3.62142E-05	0	0.000274262	0	0	6.35586E-05	0	0	0	0	0.000631066	0.000152845	0.00154257	0	0.000271735	0.00021511	0.000472367	0	0	0.000624627	0	0	0	0.000221855	0.000138848	0.000133635	0.000148903	0.000776309	0.000239326	0.000577953	0.00097819	0.000182372
ASV4669.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0	2.21921E-05	0	0	0.004047526	0.00026202	0	0	0	0	4.42844E-05	0	0	0.00065302	0.003491521	0	0	0	0	9.25164E-05	0	0	0	0.000109343	4.1332E-05	0.000492404
ASV16075.Kiritimatiellae_WCHB1.41	7.99616E-05	0.00059843	0.000362142	0	0.000485232	0.000397693	0.000888082	0.000444911	0	0	3.98796E-05	0.000333904	0.000108804	0.000152845	0.001312336	0	6.79336E-05	0	1.47615E-05	4.49122E-05	0	0.000851765	5.34416E-05	0.000233859	0.000321391	0.00020953	8.3309E-05	3.08388E-05	0.000223354	7.63582E-05	0.000191461	9.37222E-05	8.2664E-05	0.001258366
ASV15584.Ruminococcus_1	0	0	0	0	0	0	0	0	0	0	0	0	0.000108804	0.00039303	0.000368375	0	0.000339668	0.000298764	0.000309991	0.000329356	0.000216487	5.67843E-05	0.000106883	0.000526182	1.39735E-05	0.0010723	0.000305466	0.000400905	0.00023399	0.000954478	9.57304E-05	7.81018E-05	0.000137773	0.000510641
ASV2125.Bacteroidales	0.000159923	0	1.81071E-05	0	0	0	7.72245E-05	0	0	2.21921E-05	9.96989E-05	2.0869E-05	0	0	0	0	0	0	0.000132853	0.003503151	0.002721551	0.000269725	0	0	8.3841E-05	1.23253E-05	0	2.05592E-05	1.06359E-05	5.09055E-05	9.57304E-05	0	8.2664E-05	1.82372E-05
ASV11725.Ruminococcaceae	0	2.30165E-05	0	0	0	0	0	0	0	0	0	0	8.70436E-05	0.000109175	0	0	8.4917E-05	0.000167308	0.000132853	0.001586898	0.001345312	0.000198745	0	0.000155906	4.19205E-05	4.93012E-05	9.71939E-05	9.25164E-05	0.000308442	0.000394517	8.61574E-05	0.001155907	0.000523539	0.000510641
ASV3544.Prevotellaceae	0	0	7.24283E-05	0	6.32911E-05	3.31411E-05	0	0	0	0.000332882	0	4.1738E-05	0	0	0.000368375	0	0	0.000179259	1.47615E-05	0.002410288	0.002938038	0	0	0	0	6.16264E-05	0.000194388	0	0	0.000178169	0.000421214	0	0	0
ASV2127.Bacteroidales	0	9.20662E-05	1.81071E-05	0	0.000295359	0	5.79184E-05	0	0	0	0	8.34759E-05	8.70436E-05	0.00061138	0.000299305	0	0	0.000944095	0.000487128	0.000538946	0.001051508	1.41961E-05	0.00023158	0.000175394	6.98675E-05	3.69759E-05	0.000138848	0	1.06359E-05	0.000827214	0.000201034	0.000390509	0.000440875	0.000218846
ASV16079.Kiritimatiellae_WCHB1.41	0	2.30165E-05	0	0	0	0	1.93061E-05	3.17793E-05	1.72646E-05	0	0	0	0	0.00034936	0	0	0.003872217	0	0.000162376	1.49707E-05	0	0.001135686	0	0.000448229	0	0	0.000291582	0.000339227	0.000276534	0	0	0.000328028	6.88867E-05	0.000218846
ASV16080.Kiritimatiellae_WCHB1.41	0	0	0	0	2.1097E-05	0	5.79184E-05	0.000127117	0	0	1.99398E-05	0.000605201	0	6.5505E-05	0.000598609	0	0.000288718	8.3654E-05	0	0	0.000108244	0.000383294	0.000302836	7.7953E-05	0.000978145	0.001898095	0.000194388	0	0.000308442	0.00055996	0	0	0.000289324	7.29488E-05
ASV16892.Victivallales_vadinBE97	0	2.30165E-05	1.81071E-05	0	4.21941E-05	0	7.72245E-05	0	0	0	0	6.2607E-05	2.17609E-05	0.00013101	2.30234E-05	0	0.001222805	0.000167308	0.000162376	0	0	0.000312314	0.000267208	0.000487206	0.001970264	0.000197205	0	4.11184E-05	0.000659427	0.000229075	4.78652E-05	3.12407E-05	5.51093E-05	0.000857148
ASV2496.Bacteroidales_F082	0	0	0	0	0	0	0	0	0	0	1.99398E-05	0	0.00047874	6.5505E-05	0.002716766	0	0.000509502	7.17034E-05	0.000546174	0.000568888	0.000201024	0.000184549	0	0.000721065	1.39735E-05	0	0.000111079	0	0.000499888	0	6.70113E-05	0.000171824	0.001198628	1.82372E-05
ASV5278.Gastranaerophilales	0.000106615	0	1.81071E-05	0	2.1097E-05	0.00029827	1.93061E-05	0	0	8.87686E-05	0	0	0	0.00013101	0	0	0	0.000394369	0.000236183	0	0	0	0	0	0.000544967	0	0.00040266	8.22368E-05	0.001988917	0	0.000813709	0.000109343	0.000633757	5.47116E-05
ASV9548.Lachnospiraceae	0.000239885	9.20662E-05	0.00012675	0	0.000316456	0.000397693	0.000135143	0.000254235	0	0.001952908	0.000478555	0.000146083	6.52827E-05	0	0	0	0	0.000167308	0.00020666	0.000329356	0.000324731	0.000113569	0	5.84647E-05	0	6.16264E-05	5.55394E-05	5.1398E-05	0	0.000165443	0.00176144	0	0	0
ASV4073.Prevotellaceae_UCG.004	0	0	0	0	0	0	1.93061E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000765997	0	0	0	0	0.000585938	0	0	0	0.005873256	0	0
ASV18655.Mollicutes_RF39	7.99616E-05	4.60331E-05	1.81071E-05	0	0	0	0	0	0	6.65764E-05	0	8.34759E-05	6.52827E-05	0	0.000138141	0	6.79336E-05	0.000800688	0.000265706	1.49707E-05	4.63901E-05	0	0.000676927	0	0	2.46506E-05	0.000347121	8.22368E-05	0.00023399	0.000674498	0.000698832	0.000890361	0.000220437	0
ASV6048.Christensenellaceae_R.7.	2.66539E-05	0	0.000235392	0	0.000147679	0.000629681	0.000733633	6.35586E-05	0	2.21921E-05	0.001934159	0	0.000108804	8.73401E-05	0	0	0.000118884	0	0	0	0	9.93725E-05	0.000445347	9.74412E-05	0.000572914	1.23253E-05	0.001305175	0.000154194	4.25437E-05	0	0.000191461	0.000124963	0.000123996	0.000966571
ASV202.Eggerthellaceae	0	0	0	0.002421899	0	0	0	0	0.002563793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV16083.Kiritimatiellae_WCHB1.41	0	0.000161116	0	0	0.000421941	0	0.00025098	0	0	0.000155345	0.000159518	4.1738E-05	0	0.000960741	0.000184188	0	0.000169834	0.000179259	2.95229E-05	0	0	0.000468471	8.90694E-05	0.000214371	0.000167682	3.69759E-05	5.55394E-05	0.000966283	2.12718E-05	0.000165443	9.57304E-05	0.000968462	0.000551093	0.000930097
ASV8866.Lachnoclostridium_10	0	6.90496E-05	0.000398356	0	0.00035865	6.62822E-05	5.79184E-05	3.17793E-05	0	0	0	0	0.000130565	0.000240185	0.000345352	0	0.000356652	0.000274863	0.000590458	0.000119766	0.000108244	0.000525255	0.000142511	0.000506694	0.000181656	0.000431385	0.00040266	9.25164E-05	0.000212718	0.000343612	0.000363776	0.000577953	9.64413E-05	0.000182372
NA..9	0	2.30165E-05	3.62142E-05	0	0.000232068	9.94233E-05	0	0	1.72646E-05	2.21921E-05	0	0	0.000174087	0.00026202	4.60469E-05	0	1.69834E-05	0	0	0.000733566	0.000386584	0	0	0	0.000153709	3.69759E-05	0	6.16776E-05	0.000212718	0.000203622	1.91461E-05	0.001124666	9.64413E-05	0
ASV16084.Kiritimatiellae_WCHB1.41	0	4.60331E-05	0	0	0.000105485	0	1.93061E-05	6.35586E-05	0.000319395	0	0	4.1738E-05	0.000282892	0.000109175	0.005940047	0	0	0.000179259	0.000162376	1.49707E-05	0.000108244	0.000170353	0.000142511	5.84647E-05	0	0.000727192	4.16545E-05	0	0	7.63582E-05	0.000239326	0	0	0
ASV9553.Lachnospiraceae	0.0003465	0.000230165	3.62142E-05	0	0.000147679	0.000530258	0.000231674	0.000572028	0	0.000710148	0	0.000250428	0.000152326	0.00017468	9.20938E-05	0	6.79336E-05	0.00020316	0.000339513	0.000389239	0.000927802	0.000298118	0	0.000233859	0	0.000345108	2.77697E-05	2.05592E-05	0.000212718	0.000394517	0.000727551	4.68611E-05	4.1332E-05	9.1186E-05
ASV8000.Erysipelotrichaceae_UCG.004	2.66539E-05	0.000621447	0.001249389	0	4.21941E-05	6.62822E-05	0.000366817	0.000222455	0	0	0.000239277	0.000292166	0	0	0	0	5.09502E-05	0	0	0	0	0	0	0.000506694	0	4.93012E-05	0	0	0	0	0	0	0	0
ASV18132.Treponema_2	7.99616E-05	0.000828596	0.000416463	0	8.43882E-05	0	0.001139062	0.000254235	0	0	0	0	0.000500501	8.73401E-05	0.000115117	0	0.000152851	0.000191209	0.000221422	0.000583859	0.000170097	0.00039749	0.000285022	0.000604135	4.19205E-05	0	4.16545E-05	3.08388E-05	0.000361621	0.000598139	0.000306337	9.37222E-05	5.51093E-05	0.000182372
ASV16749.Victivallaceae	0	6.90496E-05	1.81071E-05	0	0	0	1.93061E-05	0	0	0	3.98796E-05	0	4.35218E-05	0.000458535	0	0	1.69834E-05	0.000896293	0	0	0	0.000667216	3.56278E-05	0	0.000950198	0.000468361	0.000138848	0.000113076	0.001138044	0.000738129	0	1.56204E-05	6.88867E-05	0.000255321
ASV4679.Rikenellaceae_RC9	0	2.30165E-05	9.05354E-05	0	0.000126582	0.000563399	0.00025098	0	0	8.87686E-05	0.000857411	6.2607E-05	0.001109805	0.000152845	0	0	0	0.000537776	0.000560935	1.49707E-05	4.63901E-05	0	0.000249394	0	0	0	0.002596465	3.08388E-05	0	0	8.61574E-05	0.000203065	4.1332E-05	0
ASV15235.Ruminococcaceae_UCG.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427533	0	0	0	0.0004582	0.00313528	0	0	0	0.001624518	0	0
ASV6492.Clostridiaceae_1	0.000133269	0	0	0	0	0	0.00084947	0	0	0.004216507	5.98193E-05	0.004591177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9560.Lachnospiraceae	0.000213231	0.001012728	0.000488891	0	0.000822785	0.000662822	0.001756859	0.002383449	0	0.000155345	0.000239277	0.000104345	0.000152326	2.1835E-05	6.90703E-05	0	0.000118884	0	2.95229E-05	0.000134737	7.73168E-05	4.25882E-05	0	3.89765E-05	4.19205E-05	0.000394409	0	0	2.12718E-05	0.000190896	0.000162742	4.68611E-05	0.000151551	0.000182372
ASV9561.Lachnospiraceae	0	0	0	0.001017605	0	0	0	0	0.003547875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9562.Lachnospiraceae	0	0	0	0	0	9.94233E-05	1.93061E-05	0	0	4.43843E-05	0.000199398	0	0.000108804	0	0	0	0	0.000143407	0.001313769	0.000553917	0.000633998	9.93725E-05	7.12555E-05	0.000155906	4.19205E-05	7.39517E-05	0	3.08388E-05	0.002148456	0	0.000258472	0	0	0
ASV4299.Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.001392697	0.00026202	0	0	0	0	0.000560935	5.98829E-05	0.000170097	0.000440078	0.000249394	0	0.000922251	0	0.001138557	1.02796E-05	0.000563704	0.000165443	0.000622248	6.24815E-05	0	5.47116E-05
ASV18550.Mollicutes_EMP.G18	0	2.30165E-05	0	0	0.001097046	9.94233E-05	0	6.35586E-05	0	0	0	0	4.35218E-05	0	0.004604688	0	3.39668E-05	5.97529E-05	1.47615E-05	0	7.73168E-05	0.000156157	0	0.0006626	0	0.000135578	2.77697E-05	1.02796E-05	0	0.001476259	1.91461E-05	0	8.2664E-05	7.29488E-05
ASV4681.Rikenellaceae_RC9	0	0.000391281	7.24283E-05	0	0.000189873	0	0.000135143	0.000190676	0	4.43843E-05	9.96989E-05	4.1738E-05	8.70436E-05	6.5505E-05	0.000552563	0	8.4917E-05	0.000155357	0.000619981	0.0012276	0.000649461	0.000156157	1.78139E-05	5.84647E-05	5.5894E-05	0.000123253	5.55394E-05	0	0.000350985	0.000610866	8.61574E-05	0.000265546	0.000123996	0.000601827
ASV4300.Rikenellaceae	0	0	0	0	0.000189873	0	0.003262737	0.008802873	0	0	0	0	0	8.73401E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4682.Rikenellaceae_RC9	0	0	0.000688069	0	0.000421941	0.000331411	0.000772245	0	0	0.000532611	0	0	0	0.000109175	0	0	1.69834E-05	0.000227061	0.000797119	0	0	0.000241333	0.000748183	9.74412E-05	0.000433179	4.93012E-05	0.000444315	6.16776E-05	7.44515E-05	7.63582E-05	7.65843E-05	0.000140583	0.000399543	0.000875385
ASV16091.Kiritimatiellae_WCHB1.41	0	0	1.81071E-05	0	6.32911E-05	3.31411E-05	9.65307E-05	0	0	2.21921E-05	0	4.1738E-05	0	4.367E-05	0	0	0.0001019	0.00062143	0.000590458	0	0	0.000340706	7.12555E-05	0	0.000307417	0	0.000777551	0	0.00195701	3.81791E-05	0.00034463	0	4.1332E-05	0.000200609
ASV5282.Gastranaerophilales	0	9.20662E-05	0	0	8.43882E-05	9.94233E-05	0	9.5338E-05	0	0.000155345	5.98193E-05	0	6.52827E-05	4.367E-05	0	0	0	0	0.000132853	0	0	0.000241333	0.000160325	3.89765E-05	0.000447152	0	0.001430138	8.22368E-05	0.001074228	0.000636319	0.000325483	0.000265546	0.000427097	9.1186E-05
ASV7569.Anaerovorax	0	0	0	0	0.000147679	0	7.72245E-05	3.17793E-05	0	0.000110961	0	0	0.000369935	0.000502205	0.000552563	0	0.000832187	0.00020316	8.85687E-05	0	0	5.67843E-05	0	0.000136418	0.00111788	0.000542313	0.000124964	0.000215872	2.12718E-05	0.000114537	0.000134023	0.000452991	0.000854195	0.000364744
ASV19387.Pedosphaeraceae_ADurb.Bin063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011851734	0	0	0	0	0	0	1.78139E-05	0	0	0	0	0	0	0	0	0	0	0
ASV3922.Prevotellaceae_UCG.003	0.000106615	0.000322232	0.00056132	0	0	0.000165706	0.000154449	0.000603807	0	0.000266306	7.97591E-05	0.000125214	0.000217609	0.00021835	0.000644656	0	0.000220784	0.000346567	0.000280468	0.000419181	0.000664924	0.000255529	0.000285022	0.000272835	0.00027947	0.000135578	2.77697E-05	1.02796E-05	1.06359E-05	0.000254527	6.70113E-05	0.000281167	0.000399543	0.000237084
ASV2918.Bacteroidia	0	0	7.24283E-05	0	0	0	0	0	0	0	0	0	0.000565783	0.000240185	0.000115117	0	0	0	0.000132853	0.001886312	0.00188653	8.51765E-05	5.34416E-05	5.84647E-05	0.000251523	9.86023E-05	0	1.02796E-05	0.000329714	8.90846E-05	0.000392495	1.56204E-05	0.000330656	0.00012766
ASV7570.Anaerovorax	0.000373154	6.90496E-05	7.24283E-05	0	0.000168776	0.000530258	0.001332123	0.001016938	0	0.000399459	0.000319037	0.00020869	0	8.73401E-05	0.000138141	0	0.000237768	0.000179259	2.95229E-05	0.000104795	0	4.25882E-05	0	0.000233859	9.78145E-05	0.000320458	0.000124964	0.000164474	0.000223354	0.000356338	0.000143596	0.000296787	0.00041332	0.000510641
ASV6056.Christensenellaceae_R.7.	0	0.000138099	0	0	2.1097E-05	0	0.000289592	6.35586E-05	0	0.000244114	0	0	0.000217609	0.00017468	0.000483492	0	0.000169834	9.56046E-05	0.00081188	4.49122E-05	0.00027834	0.000156157	5.34416E-05	0.000253347	0.000223576	7.39517E-05	0.000138848	0.000668174	0.000223354	0.000470876	0.000583956	3.12407E-05	0.000151551	0.000510641
ASV14082.Ruminococcaceae_UCG.010	0	0	0	0	2.1097E-05	0	0	0	0	0	0	0	0.000130565	0.001113586	0	0	0.001732308	0	0	0	0	0.000496863	0	0.000233859	9.78145E-05	0	0	9.25164E-05	0.00080833	0.000369065	3.82922E-05	0	0.000702644	0
ASV3783.Prevotella_7	0	0	0	0.001078661	0	0	0	0	0.003383861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4683.Rikenellaceae_RC9	0	0	0	0	2.1097E-05	0	0	0	0	0	0	0	0	4.367E-05	0	0	0	0.000693133	0.000162376	2.99415E-05	0	5.67843E-05	0.001906085	0	1.39735E-05	1.23253E-05	0.002374307	0	0	1.27264E-05	0.000430787	0	2.75547E-05	0.000802436
ASV13054.Ruminococcaceae_NK4A214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000169834	0	0	0	0	9.93725E-05	0.00023158	7.7953E-05	0	0	0	0.000164474	0	0	0	0.000187444	0.005083835	0.000310032
ASV489.Bacteria	2.66539E-05	0	0	0	0.000632911	0.000430834	0	9.5338E-05	0	0.000510419	0	6.2607E-05	8.70436E-05	0.00021835	0.000345352	0	0.0001019	0	0.000147615	7.48537E-05	6.18534E-05	9.93725E-05	7.12555E-05	0.000272835	0.001523112	0.000456036	0.000194388	0.000205592	0.000723243	2.54527E-05	8.61574E-05	0.000249926	0.000289324	0
ASV2609.Bacteroidales_p.251.o5	0	0	0	0	0.000189873	6.62822E-05	0.000405429	0	0	0.000155345	0	4.1738E-05	0.00023937	0	4.60469E-05	0	0.000373635	0	0	0.000658712	0.000773168	0.001249255	0	0.001169294	0.001187748	0	0	0	0.000478616	0	0	0	0	0
ASV5283.Gastranaerophilales	0	0.000207149	0.000181071	0	0.000168776	9.94233E-05	0.000115837	0	0	0.000221921	0.000119639	0	2.17609E-05	0	0	0	0	0.001637228	2.95229E-05	0	0	5.67843E-05	0.000285022	0.000428741	0.000461126	0	0.000305466	0.000472862	6.38155E-05	0.000445423	0.000421214	0.000249926	0.000137773	0
ASV5836.Acidaminococcaceae	5.33077E-05	9.20662E-05	0.000289713	0	0.000147679	0.000165706	0.000270286	0.000254235	0	2.21921E-05	0.000857411	0.00041738	0	0.000938906	0	0	6.79336E-05	1.19506E-05	0	0	0	0.000241333	0.000285022	0	1.39735E-05	0.00041906	4.16545E-05	0.000308388	0	0	0.00012445	0.000890361	6.88867E-05	0.001586636
ASV17138.Alphaproteobacteria	0	0	0	0	6.32911E-05	0	0	0	0	0	0	0	0	0.000109175	0	0	0.000934087	0.000107555	8.85687E-05	0	0	0	3.56278E-05	0.001091341	0.001061986	0.000887421	1.38848E-05	0	0.000840238	0	0	0	2.75547E-05	7.29488E-05
ASV4685.Rikenellaceae_RC9	0.001199424	2.30165E-05	0.001955565	0	0.001962025	0.004904885	0	0.001302952	0	6.65764E-05	0	0	0	0	0	0	0	0	1.47615E-05	0	0	0	3.56278E-05	0	0	0	0	0	1.06359E-05	0	0	0	0	0
ASV9580.Lachnospiraceae	0	0.000437314	0	0	0	0	1.93061E-05	9.5338E-05	0	0	0.005802477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2132.Bacteroidales	0	0	1.81071E-05	0	0	0	0.000907388	0	0	0	0	0	0.002567785	0	0	0	0	0	0	0	0	0	0.000106883	0	0	0	0	0.001418586	0	0	0	0.002030647	1.37773E-05	0
ASV6060.Christensenellaceae_R.7.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007636017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3549.Prevotellaceae	5.33077E-05	0	0.000416463	0	0.000168776	0.000198847	0.00034751	0.000699145	0	4.43843E-05	0.000538374	0	0.000544022	0.000786061	0	0	0	1.19506E-05	0	0	0	0	0.003313382	0	5.5894E-05	0	0.000805321	0	0	2.54527E-05	2.87191E-05	0.000156204	6.88867E-05	1.82372E-05
ASV494.Bacteria	0	4.60331E-05	5.43213E-05	0	0.000232068	6.62822E-05	0.000135143	0	0	0	0	0	0.000522261	0.000414865	0.000207211	0	0.000339668	0.000310715	0.000619981	0	0	0.000298118	0.00142511	7.7953E-05	0.000405232	0.000221855	0.000194388	0.000226151	0.000116995	0.00013999	0.000172315	0.000203065	0.000192883	0.000346507
ASV16750.Victivallaceae	0	2.30165E-05	9.05354E-05	0	0	0	0.000115837	0	0	0	3.98796E-05	0	2.17609E-05	0.000764226	9.20938E-05	0	0.0001019	2.39011E-05	5.90458E-05	0	0	8.51765E-05	0.000694741	0.000155906	0.001523112	6.16264E-05	1.38848E-05	0.000390625	0.001308218	0	0.000114877	9.37222E-05	0.000234215	9.1186E-05
ASV18666.Mollicutes_RF39	0	0	0.000724283	0	0	0	0	0	0	2.21921E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000142511	0	4.19205E-05	0	0.001124672	0	0.000531796	0.002328926	0.000172315	0.000702916	0	0.000164135
ASV11757.Ruminococcaceae	7.99616E-05	2.30165E-05	0	0	0.000253165	3.31411E-05	7.72245E-05	9.5338E-05	0	0.000355074	0	6.2607E-05	8.70436E-05	6.5505E-05	0.000276281	0	0.0001019	5.97529E-05	0.000752834	0.000344327	0.000293804	0.000283922	0.000142511	0.000116929	0.000167682	0.000135578	0.000236042	0.000164474	0.000457345	0.000152716	0.000402068	0.000359268	0.000551093	0.000401218
ASV11758.Ruminococcaceae	5.33077E-05	4.60331E-05	0.000525105	0	0.000696203	0.000231988	0.000154449	3.17793E-05	0	0.000177537	0	0	0.000456979	0	0	0	0	0.000155357	5.90458E-05	0	0	0.000141961	7.12555E-05	0	1.39735E-05	0.000505337	5.55394E-05	8.22368E-05	3.19078E-05	0.000623592	5.74383E-05	0.000156204	0.000192883	0.000145898
ASV18669.Mollicutes_RF39	0	0	9.05354E-05	0	0	0	0	0	0	0	0	0	0.000326413	8.73401E-05	0.000184188	0	0.000407602	0	0.00020666	1.49707E-05	1.54634E-05	0.000283922	0.000926322	0.000214371	0	0	0	0.000102796	0	0	0	0.000452991	0.000110219	0
