region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV1873.Bacteroides	0.000274755	0.000126091	0.000593014	0.003035301	9.86875E-05	0.001202563	0	0.000116356	0.003117931	0.006090661	0.001852116	0.002143732	0	0.000133184	0.00272454	0.002465378	0.002333834	0	0.00289027	0	0.000169793	0.000398133	0.000980067	5.41008E-05	8.64528E-05	8.04521E-05	3.23902E-05	0.000654098	0.000608662	4.85948E-05	0.000209472	0	0.000136544	4.13052E-05	7.6932E-05
ASV3415.Alloprevotella	0	0.002080509	0	0	0	0	0.005942555	0.002753752	0	0	0	0	0	0	0	0	0	0	0.000150361	0	0.00080978	0.000782537	0	0.000613143	0.000881819	0.003700798	0.008421462	0	0.001938109	0.002931886	0.006912563	0	0.001426122	1.37684E-05	0
ASV13613.Ruminococcaceae_UCG.010	0.000604462	0.000252183	0.000296507	0.000140361	0.000320734	0	0.00063965	0.000271497	0.000733631	0.000465952	0.000189961	0.000442357	0	0.000479463	0.000172241	0.000456552	0	0.000524867	0.001286421	0	0.00013061	0.000137287	0.000205498	0.000378706	0.00031123	0.000181017	0.000194341	0.000247104	0.000608662	0.000421155	0.000314207	0.000445286	0.000409631	0.000151453	0.000326961
ASV2866.Bacteroidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213095	0	0	0	0	0	0	0	0	0	0	0	0.003258312	0	0	0	0.005766583	0	0	3.0343E-05	5.50737E-05	0.004538985
ASV5951.Christensenellaceae_R.7.	0.000357182	0.000378274	0.001779043	0.000350902	0.000345406	0.000137436	0.000247606	0.000232711	0.000122272	6.65646E-05	9.49803E-05	6.8055E-05	0	2.66368E-05	0.000109608	0.000152184	0	0.00035464	0.000100241	0.000996608	3.91829E-05	0	9.48452E-05	7.21345E-05	0.000138325	4.02261E-05	6.47805E-05	8.72131E-05	0.000192209	9.71896E-05	0.000209472	0.000159031	3.0343E-05	4.13052E-05	1.9233E-05
ASV13254.Ruminococcaceae_UCG.005	0.00049456	0	0	0.000701804	0.000419422	0	0.00026824	0.000116356	0	0	0	0	0	0	0	0.000273931	0	0	3.34135E-05	0	0.00013061	0.000233388	3.16151E-05	0	0	0	1.61951E-05	1.45355E-05	0.00049654	0.000161983	0	0	0.000136544	1.37684E-05	1.9233E-05
ASV13000.Ruminococcaceae_NK4A214	0.000302231	0.000472843	0.000355809	0.000333357	0.000863515	0	0.000123803	0.000310282	6.11359E-05	0.000166412	0.000189961	3.40275E-05	0	0.000106547	3.13165E-05	0	0.000737	0.000496496	0.000233895	0	9.14268E-05	9.6101E-05	9.48452E-05	1.80336E-05	0.000138325	0	9.71707E-05	0	0.000240261	0.000226776	3.49119E-05	0.000397576	0.000136544	4.13052E-05	0.000269262
ASV13615.Ruminococcaceae_UCG.010	0.000714364	0.000126091	0.00083022	0.000298267	4.93437E-05	0	0.000103169	0.000193926	0.00134499	0.000166412	0.000379921	0.000646522	0	0.000239732	0.000172241	0.000121747	0	0	0.000217188	0	0	4.11862E-05	0.000521648	3.60672E-05	0.000950981	0.000884974	0.000145756	0.001090164	3.20349E-05	0.000664129	0.000157104	0	0	0	0.001077047
ASV8212.Erysipelotrichaceae	8.24266E-05	0.00022066	0.000118603	0.000228086	0.000271391	5.15384E-05	0.001176131	0.000116356	0.000489087	0.000366105	0.000332431	0.000204165	0.000656814	0.000186458	0.000297507	0.000182621	0	0.000794394	3.34135E-05	0.000454593	0.000182854	4.11862E-05	3.16151E-05	5.41008E-05	0	0.000221243	3.23902E-05	0.000159891	3.20349E-05	0.000161983	0.000139648	7.95153E-05	9.10291E-05	6.88421E-05	0.000230796
ASV15175.Ruminococcaceae_UCG.014	0	9.45686E-05	0	0	0.000246719	0	0.000226973	0	6.11359E-05	0.000232976	0	0.000306247	0	0.000426189	0.000109608	9.13103E-05	0.000300259	0.000198598	0.000133654	0	0.000222036	5.49149E-05	9.48452E-05	0.000306571	0.000328521	4.02261E-05	3.23902E-05	4.36066E-05	8.00871E-05	0.000242974	1.7456E-05	9.54183E-05	6.06861E-05	6.88421E-05	5.7699E-05
ASV11478.Ruminococcaceae	0.00049456	6.30457E-05	5.93014E-05	3.50902E-05	0	0	2.06339E-05	3.87852E-05	0.000366815	6.65646E-05	0	3.40275E-05	0.000985222	0.000426189	4.69748E-05	0	0	0	0	0	0.000326524	0.000178473	9.48452E-05	1.80336E-05	0.000121034	0.000382148	0	0	0.000112122	0.000259172	0.000558591	4.77092E-05	4.55145E-05	4.13052E-05	1.9233E-05
ASV13617.Ruminococcaceae_UCG.010	0	0	0	0	0	0	6.19016E-05	0	0.000733631	0.000965187	0.000617372	6.8055E-05	0	0.000239732	0.000610673	0	0	0	0.000384256	0	6.53048E-05	0.000164745	0.000774569	5.41008E-05	0.000432264	0.000100565	0.000161951	0.000857596	0.000208227	0.00111768	0.000680783	0.000159031	0.001153035	0.000385516	0.003961996
ASV5952.Christensenellaceae_R.7.	0	9.45686E-05	0	0	0	0	4.12677E-05	0	0	0	0	0	0	0	0	0	0	0	0.00355854	0	0.000496317	0.000947282	0	0	0	0	0	0	0	0	0	0.000270352	0.000318602	0	9.61649E-05
ASV19344.Akkermansia	0	0.00044132	0	0	4.93437E-05	0	2.06339E-05	0.000426638	0.000672495	0.001031751	0	6.8055E-05	0.000656814	0.000186458	0	0	0	0	0.000250601	0	0.000457134	0.000164745	0	0.000522975	0	0.002735373	0.004291706	0.001511694	0.000304331	0	0.023338628	0.000620219	0	0.000977557	0.006135323
ASV14981.Ruminococcaceae_UCG.011	0.001566106	0.000378274	0.000296507	0.000596533	0.000616797	6.87179E-05	0.003156983	0.000620564	0.00030568	0.000166412	0.001472195	0.001054852	0	0.000106547	0.001205687	0.000182621	0.000191074	0	0.000751804	0	3.91829E-05	9.6101E-05	9.48452E-05	0.000414773	0.000103743	8.04521E-05	6.47805E-05	0	0.000224244	0.00074512	0.001536125	0.001113214	0.000121372	0.001638441	0.000115398
ASV2000.Bacteroidales	0	3.15229E-05	0.002253454	0.001280792	0.004490279	0	0.000206339	0.000620564	0	0	9.49803E-05	0	0.006568144	0.000106547	0	0	0	2.83712E-05	0	0	0	0	0.000458418	0.000180336	0.002213193	0.007542388	0.014170729	0.000116284	0.001537673	0.000194379	0	0	0.000546175	0.001252926	0
ASV9211.Lachnospiraceae	0.000549511	0.000189137	0.000533713	0.000807074	0.000715484	0	0.000453945	0.000387852	0.000122272	6.65646E-05	0.000617372	0.000578467	0.000328407	0.000479463	0.00036014	0.000791356	0.000504982	0.000723466	0.000684977	0	0.000313463	0.00064525	0.000474226	0.00045084	0.000518717	0.000864861	0.000242927	0.000261639	0.000208227	0.000323965	0.000453855	7.95153E-05	0.000348945	0.000495663	0.000461592
ASV13618.Ruminococcaceae_UCG.010	0	0	0	0	2.46719E-05	0	4.12677E-05	0	0.000550223	0.000599081	0.00014247	0	0.000656814	0.000852379	0.000140924	0.000365241	0	0.000141856	0.00056803	1.74844E-05	0.000378768	0.000315761	0.000363573	0.000216403	0.000708913	0.0004626	0.000615415	0.000348852	0.000224244	0.000404957	1.7456E-05	0.002337749	0.000288259	0.000495663	0.000557757
ASV13002.Ruminococcaceae_NK4A214	0.000192329	3.15229E-05	0.001126727	0.000947435	7.40156E-05	0.000223333	0.000412677	0.000387852	0.000122272	0.000399388	0.001329724	0.00013611	0	0.000293005	0.001064763	0.000395678	0	2.83712E-05	0	1.74844E-05	0.000287341	0.000329489	0.000316151	0.000414773	0.000726204	0.000522939	0.000113366	0.000654098	0.000945028	0.00037256	0.000645871	0.001065505	0.000637204	0.000454358	0.00109628
ASV13620.Ruminococcaceae_UCG.010	0.000412133	9.45686E-05	0.000474411	0.000508808	0.000468765	0	0.000742819	0.000853275	0.001528398	0.000332823	0.001044783	3.40275E-05	0.000985222	0.000213095	0.000939496	0.000456552	0	0.000411383	0.00578054	0	0.000444073	0.000700165	0.000616494	0.000577076	0	6.03391E-05	0.000145756	0.001104699	0.000592645	0.001182473	3.49119E-05	0	0.000531003	0.000619579	0.000173097
ASV13621.Ruminococcaceae_UCG.010	0.000192329	0	0	0	0	0	0	0	0.001406126	0.000798775	0.001139763	0	0	0	0.000782914	0	0	0	0	0	9.14268E-05	0.000123558	0	0.000775445	0.00062246	0	1.61951E-05	5.81421E-05	0	0.000550741	5.23679E-05	0.000111321	0.000273087	0.000399284	0.000153864
ASV15011.Ruminococcaceae_UCG.013	0	0	0	0.000140361	0.000296062	0.004655637	0	0.001008416	0.00103931	6.65646E-05	0.000189961	0.000204165	0	0.000266368	3.13165E-05	0	0	9.92992E-05	0.000384256	0	1.3061E-05	0	0.000268728	0.000252471	0.000484136	0.003479555	0	5.81421E-05	0	0.000210577	0	0.001208632	0.000136544	0.000275368	0
ASV5658.Methanosphaera	0.000164853	0	0	0.000508808	0	8.58974E-05	0.000206339	0	0	9.98469E-05	9.49803E-05	6.8055E-05	0	0.000133184	0.000172241	0	0.000177426	0	1.67068E-05	0.000157359	0.000169793	0.000123558	3.16151E-05	0.00064921	0.000397683	0.000140791	0.000242927	5.81421E-05	4.80523E-05	3.23965E-05	0.000523679	0.00020674	3.0343E-05	0.000619579	0.000634689
ASV9213.Lachnospiraceae	2.74755E-05	0.000189137	0.00166044	0.000649168	4.93437E-05	0	0.000247606	0.000232711	0	0	0.000189961	0.000170137	0	2.66368E-05	0.000109608	0	0.000245667	0.000212784	5.01203E-05	0	7.83658E-05	0.000247117	0.000173883	5.41008E-05	0.000121034	0.000120678	6.47805E-05	0.000523279	0.000240261	0.000210577	5.23679E-05	7.95153E-05	0.000273087	9.63789E-05	3.8466E-05
ASV4491.Rikenellaceae_RC9	0.001373777	0.002269647	0	0.000543898	0.000888187	0	0.000350776	0.009036962	0	6.65646E-05	0.00014247	0.00013611	0	0.000159821	1.56583E-05	0	1.36482E-05	0.000482311	0.000284015	0	0	0	0	0	0	0	1.61951E-05	2.9071E-05	0.000128139	1.61983E-05	0	0	0	0.001252926	0.000173097
ASV6510.Clostridiales	0.000576986	6.30457E-05	5.93014E-05	0.000192996	9.86875E-05	0	0.000226973	0.000426638	0.000244544	0.000599081	0.000522392	0.000374302	0.000328407	0.000106547	0.000140924	0.000304368	0	2.83712E-05	6.68271E-05	0	0.000169793	6.86436E-05	0.00018969	0.00039674	6.91623E-05	0.000160904	3.23902E-05	0.001119235	0.000336366	0.000291569	8.72798E-05	1.59031E-05	0	0.000275368	1.9233E-05
ASV2003.Bacteroidales	0	0.000535889	0.001067426	0.000754439	0.000271391	0	0.002125289	0	0.00103931	0.000299541	0	0.000306247	0.007553366	0.001624847	0	0	0	0	0	0	0.000391829	0.000274574	0	3.60672E-05	0.001244921	0	0.000242927	0.00408448	0.000208227	0.000453551	0	0.000524801	0.000242744	0.000206526	0.000403893
ASV13623.Ruminococcaceae_UCG.010	0.000109902	0	0.00041511	0.000385992	0	0.000721538	6.19016E-05	3.87852E-05	6.11359E-05	0.000366105	0.000569882	0.001837485	0.001970443	0.000399553	0.00045409	0.003987217	0.000477685	0.000283712	0	0	0	0	0.000268728	0.00045084	0.001158468	0.002675034	0.001020292	0.000392459	0.000672732	0.000291569	3.49119E-05	4.77092E-05	0.00050066	0.000426821	0.000615456
ASV369.Bacteria	2.74755E-05	0.000189137	0	0	0.000296062	0	0.000165071	0	0.000244544	0.000166412	0.00014247	0.000170137	0	7.99105E-05	0.000313165	6.08735E-05	0	0	0.000451083	0	0.00027428	0.000233388	0.00025292	0.000306571	0.000103743	0.000241356	0.000421073	4.36066E-05	0.000176192	0.000113388	0.000977534	0.000143127	0.000333773	2.75368E-05	0.000326961
ASV13624.Ruminococcaceae_UCG.010	0.000934169	6.30457E-05	0.000355809	0.0008948	2.46719E-05	5.15384E-05	2.06339E-05	3.87852E-05	0.000733631	0.000133129	0.00014247	0.00013611	0.000985222	0.000745831	0.000219216	0.000152184	0	0	3.34135E-05	0	0.003226059	0.003720483	0.001549138	0.00045084	0.00029394	0	0.001911024	5.81421E-05	4.80523E-05	0.000907103	0.00026184	4.77092E-05	0.000106201	0.0005232	0.000519291
ASV11480.Ruminococcaceae	0.002252995	0.001733758	0.00083022	0.000596533	0.002812593	0.002233332	0.001258666	0.001047202	0.000244544	0	0	0.00040833	0	2.66368E-05	6.26331E-05	0.000182621	0.000177426	7.0928E-05	0.000233895	0	0.00148895	0.001112026	0.000901029	0.000324605	0.000259359	0.000402261	0.000340097	8.72131E-05	8.00871E-05	0.000291569	0.000104736	3.18061E-05	0.000151715	0.000137684	0.000827019
ASV15176.Ruminococcaceae_UCG.014	0	0	0	0	9.86875E-05	0	2.06339E-05	0.000116356	0	3.32823E-05	0	0	0	0	3.13165E-05	9.13103E-05	0.007574724	0	0	0	0.000143671	2.74574E-05	0.000205498	0	0	6.03391E-05	0.000259122	0	0	9.71896E-05	0	0	0	0	0
ASV5954.Christensenellaceae_R.7.	2.74755E-05	9.45686E-05	0.000889521	0.000421082	4.93437E-05	0.001374358	4.12677E-05	0.000116356	0.000122272	0.000366105	0	0.000238192	0	7.99105E-05	1.56583E-05	0.000243494	0	0	0	0	0	4.11862E-05	6.32301E-05	0	8.64528E-05	0.000522939	0	1.45355E-05	4.80523E-05	0.000421155	0	0	1.51715E-05	0	0.000173097
ASV7172.Clostridiales_vadinBB60.	0.000439609	0.000252183	0	8.77255E-05	2.46719E-05	0	0.000144437	0.000193926	0.000183408	0	0.000759842	3.40275E-05	0	0.001118747	0.000673306	3.04368E-05	0	0	3.34135E-05	0	0.000117549	0.000288303	0.000268728	0.000559042	0.004616582	0.0009252	0.001651902	0	4.80523E-05	0.000502146	0.000314207	0.000477092	0.00069789	0.000165221	0.000403893
ASV11482.Ruminococcaceae	0.001153973	0.000567412	0	0.000912345	0.000148031	0	0.00026824	3.87852E-05	0.000672495	0.000133129	0.00014247	3.40275E-05	0	0.000159821	0.000266191	0	0	0.00022697	0.017542101	0	0.000848963	0.000480505	0.00025292	3.60672E-05	0.000276649	0.000120678	1.61951E-05	0.000450601	0.000160174	0.004519316	1.7456E-05	0.000333964	0.000182058	0.000399284	0.000750087
ASV13626.Ruminococcaceae_UCG.010	0	3.15229E-05	0.000118603	0.000228086	2.46719E-05	0	0	0.000659349	0.001283854	0.000465952	4.74901E-05	0.000238192	0	0.001411752	0.000172241	0.00706133	0.000191074	0.000496496	0	0	0	0	0.002307899	0.001262353	0.000259359	0.000905087	0.002963707	0	1.60174E-05	0.000599336	0	0.001097311	0.00030343	0.000812337	0.001404008
ASV18581.Mollicutes_RF39	0	0	0	7.01804E-05	0	0	2.06339E-05	0.001667766	0.000183408	0.00043267	0	6.8055E-05	0	0.002850141	0	0	0	0.000794394	0	0	0.000195915	0.000315761	0	0	3.45811E-05	0.000321809	4.85854E-05	8.72131E-05	0.000448488	1.61983E-05	5.23679E-05	0	6.06861E-05	0	0.000153864
ASV11483.Ruminococcaceae	0.000192329	6.30457E-05	0.000177904	0.000315812	0.000715484	5.15384E-05	0.00037141	0.000193926	0.000366815	3.32823E-05	9.49803E-05	0	0	0.000293005	0.000266191	0.000182621	5.45926E-05	0.000198598	0	0.002342903	1.3061E-05	2.74574E-05	0.000300343	0	5.18717E-05	0.000221243	3.23902E-05	0.000319781	9.61046E-05	3.23965E-05	0.000139648	7.95153E-05	0.000257916	9.63789E-05	0.000250029
ASV5955.Christensenellaceae_R.7.	0.000109902	6.30457E-05	5.93014E-05	3.50902E-05	0.000296062	0	2.06339E-05	0	0	9.98469E-05	0	0.000170137	0.000656814	0.000186458	1.56583E-05	0	0	1.41856E-05	0.000167068	0	0.000431012	0.000411862	1.58075E-05	0	0.00031123	0.000120678	0.000858341	5.81421E-05	8.00871E-05	0.000307767	0.000576047	0	0.00030343	4.13052E-05	3.8466E-05
ASV13629.Ruminococcaceae_UCG.010	0.000109902	0.000283706	0.000711617	0.000140361	0	0	0.000103169	0.000387852	0.000183408	0.000133129	0.00014247	0.000170137	0.000656814	0.000266368	0.000187899	0.000243494	0	0.000113485	0	0	0.000548561	0.000356947	0.000363573	0.000703311	0.000518717	0.001649269	3.23902E-05	0.001700656	0.000448488	9.71896E-05	0.000366575	0.000461189	0.00030343	0.000454358	0.000173097
ASV15012.Ruminococcaceae_UCG.013	5.49511E-05	0.002490307	0.000177904	5.26353E-05	0.001653015	0	0.000103169	0.000271497	0.000427951	9.98469E-05	0.000189961	0	0.000328407	7.99105E-05	0.000266191	0	4.09445E-05	0.000836951	5.01203E-05	0.000472077	1.3061E-05	2.74574E-05	0	0.000342639	0	4.02261E-05	0	0	0.000240261	0.000242974	1.7456E-05	4.77092E-05	0.000166887	0.000729726	0.000153864
ASV15177.Ruminococcaceae_UCG.014	0.00024728	0.000598935	0	0.000157906	0.001110234	1.71795E-05	0.000247606	0.000465423	6.11359E-05	0.000366105	9.49803E-05	0.00027222	0.000656814	0.000479463	0.000156583	0	0.001364815	0.000453939	6.68271E-05	0	2.61219E-05	0.000192202	3.16151E-05	9.01681E-05	1.72906E-05	6.03391E-05	0.000129561	0.000581421	0.000144157	6.47931E-05	0.000244384	6.36122E-05	0.000212401	0.000330442	9.61649E-05
ASV5957.Christensenellaceae_R.7.	0.000109902	0.000283706	0.000237206	0.000385992	0.000937531	0.000240513	8.25355E-05	0.000310282	0.000183408	0.000266258	4.74901E-05	0.000170137	0.000656814	2.66368E-05	0.000172241	0.000121747	0.000532278	0.000283712	0.000150361	0	2.61219E-05	0.000151016	6.32301E-05	0.000126235	0.000518717	0.000160904	0.000161951	1.45355E-05	0.000192209	8.09913E-05	0.000226928	0.000254449	0.000288259	6.88421E-05	0.000346194
ASV13630.Ruminococcaceae_UCG.010	0	6.30457E-05	0	0.000210541	2.46719E-05	0	6.19016E-05	0.000232711	0.000244544	0.000232976	0.000569882	0.00054444	0.000328407	0.000213095	0.000234874	0.000273931	0	0.000241155	0	0	0.000352646	0.00042559	0.000237113	0	0	0.000100565	0.000307707	0.000247104	0.000288314	1.61983E-05	1.7456E-05	0.000302158	3.0343E-05	1.37684E-05	0.000115398
ASV2693.Bacteroidales_RF16.	0	0	0	1.75451E-05	0	0	0	7.75705E-05	0	0	0	0.002381925	0	0.001145384	0.000187899	0	0	0	0.003057338	0	0.000613866	0.000631521	1.58075E-05	0.002272235	0.001020144	0.000261469	0.001408975	0	0.000864941	0.000161983	0	0	0.00019723	0	9.61649E-05
ASV13631.Ruminococcaceae_UCG.010	0.000329707	0.000126091	5.93014E-05	0.000421082	2.46719E-05	0	0	7.75705E-05	0	0.000665646	9.49803E-05	0.000374302	0.000328407	0.000293005	0.000140924	6.08735E-05	0.000450389	0.001106477	0	0	0.001123243	0.000768808	0.000442611	0.000324605	0	0.0009252	0.000453463	0.000915738	0.000432471	0.000388758	0.000453855	0.00020674	0.000166887	0.000481895	9.61649E-05
ASV13632.Ruminococcaceae_UCG.010	0.000549511	0.000126091	0.000652316	0.000280721	0	0	0	0	0.000917039	0.000299541	0.000569882	0.000238192	0.000656814	0	0.00045409	0.001308781	0	2.83712E-05	0.000868752	0	3.91829E-05	6.86436E-05	0.001201372	0.001190219	0.000968272	0.000643617	0.00139278	0.001308197	0.00056061	0.000242974	0.000331663	7.95153E-05	0.000151715	0.000771031	0.000442359
ASV11484.Ruminococcaceae	0.000412133	6.30457E-05	0.000237206	0	2.46719E-05	0	4.12677E-05	0	0.000183408	0	0	0	0	0.000799105	6.26331E-05	6.08735E-05	0	7.0928E-05	0.000417669	3.49687E-05	0.000261219	0.000178473	3.16151E-05	3.60672E-05	0	0	1.61951E-05	7.26776E-05	0	0.000356362	0.000523679	1.59031E-05	0.000212401	0.000151453	0
ASV7948.Erysipelotrichaceae_UCG.004	0	0	0	0	0	0.000601282	2.06339E-05	0	6.11359E-05	0.000665646	0.000237451	0.000714577	0	0.000852379	0.000234874	0	0.000504982	0.000156042	1.67068E-05	0.000332203	0	4.11862E-05	0.000837799	0.000504941	0.000397683	0.001186669	3.23902E-05	0.001235519	1.60174E-05	0.000161983	6.98239E-05	0	0	0.000151453	0.000423126
ASV13633.Ruminococcaceae_UCG.010	0	0.00022066	0.000237206	5.26353E-05	0	0	0.000185705	0.000349067	0	0.000399388	0	0	0.000985222	0.001065473	4.69748E-05	0.000182621	0	0	0.000133654	0	0.000666109	0.000480505	0.003841229	0.001424656	0.001850091	0	0.000178146	0.000450601	0.000112122	0.000404957	0.001239374	0	0.000667547	0.000357979	3.8466E-05
ASV2006.Bacteroidales	0	0	0	0	0.000764828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000100241	0	0.002207304	0.001139484	0	0	5.18717E-05	0	0.000356293	0	0	0.000728922	1.7456E-05	0	0.00531003	0.000220295	0.001173212
ASV16701.Victivallaceae	0	0.000472843	0.000237206	0.000298267	0	0	0	0	0.000183408	0.000465952	0.000332431	0.00013611	0	0.000293005	0.000250532	0	0	0	0.001954691	0	0.000509378	0.000302032	1.58075E-05	0	0.001538861	0.000563165	0.000534439	0.00084306	0.000576627	0.000777517	0.000157104	0	0.001137864	0.000550737	0.000442359
ASV370.Bacteria	0	3.15229E-05	0	0.000140361	0.000148031	0	0	0.000465423	0.000794767	0	9.49803E-05	0.000442357	0	2.66368E-05	6.26331E-05	0.000121747	0	0	0.00051791	0	6.53048E-05	0.000151016	0	0.000180336	0.000242068	0.00020113	8.09756E-05	0	0	0.000210577	0.000279295	0.000858765	0.000379288	0.000729726	0.000230796
ASV8815.Coprococcus_3	2.74755E-05	6.30457E-05	0.000118603	0.000263176	0.000296062	0.000601282	0.000309508	0.000504208	0.000122272	0	9.49803E-05	6.8055E-05	0	5.32737E-05	9.39496E-05	9.13103E-05	0	5.67424E-05	0	1.74844E-05	5.22439E-05	2.74574E-05	7.90376E-05	0	6.91623E-05	2.0113E-05	1.61951E-05	0.000247104	0.000224244	8.09913E-05	0.000122192	0.000174934	0.00019723	2.75368E-05	0.000115398
ASV13634.Ruminococcaceae_UCG.010	5.49511E-05	0.000283706	0.000593014	0.000192996	0	0	0.000206339	0	0.000183408	0.001164881	0.000522392	0.000510412	0.000328407	0.000452826	0.000532381	6.08735E-05	0	0	8.35338E-05	0	0.00040489	0.000164745	0.000142268	0.001136118	0.000121034	0.000181017	0.000161951	0.000930273	0.000112122	0.000340164	8.72798E-05	0.000286255	0.000273087	0.000137684	5.7699E-05
ASV13635.Ruminococcaceae_UCG.010	0.001044071	6.30457E-05	0.000711617	0.000175451	7.40156E-05	0	4.12677E-05	7.75705E-05	0.001528398	0	9.49803E-05	0.000170137	0.000985222	0.000452826	0	0.000334804	0	1.41856E-05	0.000317428	0	0.000169793	0.00010983	0.000790376	0.001027916	0.000518717	0.001568817	0	0.000683169	1.60174E-05	0.000712724	1.7456E-05	1.59031E-05	0.000455145	0.000220295	0.000346194
ASV11486.Ruminococcaceae	0.000604462	6.30457E-05	0.000889521	5.26353E-05	0.000493437	0	0	0.000155141	6.11359E-05	6.65646E-05	0	0	0	0.000772468	3.13165E-05	3.04368E-05	5.45926E-05	0.000184413	6.68271E-05	0	5.22439E-05	5.49149E-05	0.000110653	0.000144269	0	2.0113E-05	0	0.000232568	0.000144157	0.000161983	0.000139648	7.95153E-05	4.55145E-05	6.88421E-05	0.000288495
ASV15178.Ruminococcaceae_UCG.014	0	0.000788072	0	0.000140361	0.001504984	0	2.06339E-05	0.000155141	0	0.000199694	0.000854823	0	0	0	0.00045409	0	0	8.51136E-05	0	0	2.61219E-05	1.37287E-05	0.000237113	3.60672E-05	0.000224777	0.000281582	6.47805E-05	0.000159891	0.000192209	3.23965E-05	6.98239E-05	7.95153E-05	0.000106201	9.63789E-05	0.000269262
ASV5958.Christensenellaceae_R.7.	0.00049456	0.000126091	0.000593014	0.000701804	0.000616797	0.001013589	0.000495213	0.000620564	6.11359E-05	0.000232976	4.74901E-05	0.000306247	0.000328407	0.000106547	0.000297507	6.08735E-05	0.000382148	2.83712E-05	0.000267308	0	0.000222036	0.000164745	0.000221305	0.000486908	0.000363102	0.000563165	0.000388683	0.000247104	0.000272296	0.000664129	3.49119E-05	0.000127224	0.000333773	0.000357979	7.6932E-05
ASV17663.Rhodospirillales	0.00049456	3.15229E-05	0	0	7.40156E-05	0	0.000763453	0.000775705	0.000183408	0.001630833	0.000332431	0	0	0	0.000469748	3.04368E-05	0	0.000453939	0	0.001381264	0	0	0.000537456	0	0.000138325	0.000140791	0	0.000276175	0	1.61983E-05	0.002147084	6.36122E-05	3.0343E-05	6.88421E-05	3.8466E-05
ASV17402.Mailhella	0.000439609	0.00088264	0.000533713	0.000105271	0.000493437	0.000274872	0.000330142	0.000853275	0.000611359	0	0.00014247	0.000102082	0.000328407	0.000133184	0.000187899	6.08735E-05	0	0.001716458	3.34135E-05	0	0.00027428	0.000384404	0.000363573	0.000144269	0.00031123	0.000543052	0.001133658	0.000276175	0	0.001085284	0.000942622	0.000636122	0.001153035	0.000674652	0.000615456
