region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV9986.Lachnospiraceae	0.000409724	0.000187988	0.000347498	0	0.000304832	0.000334838	0.000132594	0	0.000193164	7.95497E-05	0.000230008	0.000172631	8.45785E-05	0.00010397	7.70317E-05	8.94646E-05	0	1.71221E-05	3.20225E-05	3.5524E-05	6.34739E-05	4.58141E-05	0.000119358	0.000146505
ASV4821.Rikenellaceae_RC9	0.000386962	0.000258483	0	0	0	0.000438753	3.6162E-05	3.8526E-05	6.03639E-05	5.96623E-05	7.66695E-05	0	0.00019735	0.00037429	0.00028245	0.000250501	0	5.13663E-05	0	0.000106572	9.52109E-05	0.000351242	0.000149198	0
ASV17582.Proteobacteria	6.82874E-05	0.000234984	0.000397141	0	4.35474E-05	0	0.000313404	0	0.000181092	0.000258537	5.1113E-05	0.000172631	8.45785E-05	4.15878E-05	2.56772E-05	8.94646E-05	8.24572E-05	0	0.000368259	0	3.1737E-05	0.000213799	0.000149198	0.000226416
ASV19303.Mycoplasma	0	9.39938E-05	0	0	0	0	0	0	0	0.000974484	0.000357791	0	0.000789399	0.000436672	0.000539222	0	0	0	6.40451E-05	0.000248668	0	0.000183256	0.000149198	2.66372E-05
ASV4823.Rikenellaceae_RC9	0.000500774	0.00030548	0.000223392	0	0.000283058	0.000115461	3.6162E-05	0	9.65822E-05	1.98874E-05	5.1113E-05	0.00022442	5.63857E-05	4.15878E-05	2.56772E-05	0	8.24572E-05	0.000205465	0.000176124	0.00017762	0.000142816	0.000320699	0.000193957	0
ASV12068.Ruminococcaceae	0.000409724	7.04953E-05	0.000322677	0	0	5.77307E-05	3.6162E-05	0	8.45094E-05	0.000238649	0.000281121	0.000327999	8.45785E-05	0.00010397	0.000128386	1.78929E-05	6.18429E-05	0.000410931	9.60676E-05	8.88099E-05	1.58685E-05	0.000213799	0.000179038	0.000106549
ASV13092.Ruminococcaceae_NK4A214	0.000273149	0.000399474	7.44639E-05	0	0.000239511	0.000184738	0.000132594	0	2.41455E-05	0	5.1113E-05	0.000310736	8.45785E-05	0.000228733	0.000564899	0.000196822	6.18429E-05	1.71221E-05	0	0.000106572	0.000142816	0.000229071	5.96792E-05	0
ASV16265.Kiritimatiellae_WCHB1.41	0.000227625	0	0	0	0	0.000115461	0.000156702	0	2.41455E-05	0	7.66695E-05	8.63155E-05	0	2.07939E-05	5.13545E-05	0.000411537	0.000597815	0.00023971	0.000240169	0.000284192	3.1737E-05	6.10855E-05	0.000179038	0.000239735
ASV9988.Lachnospiraceae	0.000204862	0.000234984	0	0	6.53211E-05	0.000207831	2.4108E-05	0.000154104	0.000120728	0.000258537	0	0.000120842	0.000225543	0.000166351	0	0.000125251	6.18429E-05	0.000582152	8.00564E-05	0.000248668	3.1737E-05	3.05427E-05	0.000164118	5.32744E-05
ASV8563.Firmicutes	0.0001821	4.69969E-05	0.000124106	0	2.17737E-05	0.0001501	0.000156702	0.000327471	0.000156946	9.94372E-05	2.55565E-05	0.000258947	0.00019735	6.23817E-05	7.70317E-05	1.78929E-05	2.06143E-05	0.000273954	0.000224158	0.000159858	0.000253896	1.52714E-05	0.000193957	2.66372E-05
ASV18199.Treponema_2	0.0001821	0.000117492	0.000148928	0	0.000696758	0.000196284	0.000144648	0	0.00021731	0.000238649	0.000357791	3.45262E-05	0	0	0	7.15717E-05	4.12286E-05	0.000154099	4.80338E-05	8.88099E-05	0	6.10855E-05	0.000119358	0.000213098
ASV2960.Bacteroidia	0.000113812	0	0.000496426	0	0.000174189	0.000254015	4.8216E-05	0.000423786	8.45094E-05	0.000278424	0.00043446	0	0.000112771	0.000166351	0.000154063	0.000143143	2.06143E-05	0.000119855	0	0	0.000142816	0	4.47594E-05	0.000159823
ASV16267.Kiritimatiellae_WCHB1.41	9.10498E-05	4.69969E-05	0.000248213	0	0	1.15461E-05	0.000192864	0.000115578	0.000169019	9.94372E-05	0.000536686	0	0.000225543	8.31756E-05	0.000102709	0.000232608	0	0	0.000112079	0.000213144	0	0.000198528	0.000238717	0.000306328
ASV14447.Ruminococcaceae_UCG.010	0	0	2.48213E-05	0	0	0.000381023	0.00012054	0	0.000108655	0	0.000204452	0.00022442	0.000169157	6.23817E-05	5.13545E-05	0.000143143	0	0.000838984	0.00025618	0	3.1737E-05	3.05427E-05	7.4599E-05	0.000133186
ASV15313.Ruminococcaceae_UCG.014	0	0	0	0	0	0.000103915	4.8216E-05	0	7.24366E-05	0	0	0	2.81928E-05	0	0	1.78929E-05	8.24572E-05	0	0	0	0.002158114	0.000122171	2.98396E-05	0.000106549
ASV13093.Ruminococcaceae_NK4A214	0.000295912	0.000281981	4.96426E-05	0	0.000239511	0.000219377	0.00018081	0	7.24366E-05	5.96623E-05	7.66695E-05	0.000155368	2.81928E-05	2.07939E-05	0.000102709	7.15717E-05	0.0001443	0.000119855	8.00564E-05	0.00017762	7.93424E-05	0.000290156	0.000119358	0.000173142
ASV4825.Rikenellaceae_RC9	0.000250387	0	0	0	0.000587889	0	3.6162E-05	0.000462312	0.000169019	0	0.001431164	0	0	0	0	0	0.000164914	0.000205465	0	0.000230906	0	0	8.95188E-05	5.32744E-05
ASV642.Bacteria	0.000113812	4.69969E-05	0	0	2.17737E-05	0.0001501	9.6432E-05	0	4.82911E-05	0.000357974	0.000766695	0.000138105	5.63857E-05	0.000187145	0.000308127	0.00042943	4.12286E-05	0.000154099	8.00564E-05	8.88099E-05	6.34739E-05	0.000137442	0.000104439	1.33186E-05
ASV8513.Eubacterium	2.27625E-05	2.34984E-05	0.00019857	0	2.17737E-05	8.0823E-05	0.000952266	1.9263E-05	2.41455E-05	0.000397749	0.000127782	5.17893E-05	8.45785E-05	0.000187145	7.70317E-05	3.57859E-05	0	3.42442E-05	0.000192135	8.88099E-05	3.1737E-05	4.58141E-05	0	3.99558E-05
ASV14450.Ruminococcaceae_UCG.010	0	0	0	0	0	0	6.027E-05	0.000346734	0.000108655	0	0	0	0	0	0	3.57859E-05	0.000742115	0	0.000704496	0.00017762	0.00020629	0	0.000328236	0.000226416
ASV10001.Lachnospiraceae	6.82874E-05	4.69969E-05	7.44639E-05	0	0	0	2.4108E-05	0.000308208	0.000132801	3.97749E-05	0	0.000103579	8.45785E-05	0	2.56772E-05	0.000393644	4.12286E-05	0	3.20225E-05	0.00026643	0.000428449	0.000259613	0.000387915	0.000226416
ASV18370.Anaeroplasma	4.55249E-05	0	0.000124106	0	0.000108868	0.000242469	7.2324E-05	0.000365997	0.000253528	7.95497E-05	0.000230008	5.17893E-05	8.45785E-05	0.000291115	0.000179741	1.78929E-05	8.24572E-05	0.000171221	0	3.5524E-05	1.58685E-05	0.000137442	0.000283476	0.000159823
ASV4826.Rikenellaceae_RC9	2.27625E-05	0.000211486	2.48213E-05	0	4.35474E-05	0	0.000132594	0	9.65822E-05	7.95497E-05	0.000127782	5.17893E-05	0.000704821	0.00010397	0.000154063	0	0	0	0.000576406	0.000284192	0.000222159	0.000229071	0.000134278	9.32302E-05
ASV18202.Treponema_2	0.000113812	0.000187988	0.000645353	0	0.000391926	1.15461E-05	0.000132594	0	7.24366E-05	0.000278424	0.000102226	6.90524E-05	2.81928E-05	0.000353496	0.000436513	0.000143143	0.000123686	0.000291076	9.60676E-05	0	3.1737E-05	3.05427E-05	1.49198E-05	2.66372E-05
ASV15786.Veillonellaceae	0.000318674	0.000375975	0.000496426	0	0.000261284	0.000173192	2.4108E-05	0.000173367	0.000120728	0.000318199	2.55565E-05	5.17893E-05	0.000112771	0	2.56772E-05	5.36788E-05	8.24572E-05	0	0.000176124	0.000106572	0	0.000152714	0.000164118	9.32302E-05
ASV5818.Fibrobacter	0.000273149	7.04953E-05	7.44639E-05	0	0.000283058	0.000161646	1.2054E-05	0.000173367	0	0.000159099	0.000127782	0.000155368	0	0.000207939	0.000154063	1.78929E-05	0	3.42442E-05	0	0	0.000698213	0.000152714	0	0.000306328
ASV8308.Erysipelotrichaceae	0.000113812	0	2.48213E-05	0	0.000152416	4.61846E-05	0.000144648	0.000134841	0.000386329	0	0	0.00022442	0	0	0	5.36788E-05	0.000226757	1.71221E-05	0.00012809	0	0.000238027	0.000412327	0.000134278	0.000266372
ASV12079.Ruminococcaceae	9.10498E-05	7.04953E-05	0.000297855	0	2.17737E-05	6.92769E-05	1.2054E-05	5.7789E-05	0	1.98874E-05	0	0.000138105	0.000112771	0.000124763	5.13545E-05	0.000161036	0.001133787	0	8.00564E-05	5.3286E-05	0.000222159	0.00044287	2.98396E-05	6.6593E-05
ASV647.Bacteria	0	0.000540464	0.001216243	0	0	0.000461846	6.027E-05	0	6.03639E-05	0.000159099	0.000127782	0.000138105	0.000112771	6.23817E-05	0.000385159	0	0.000206143	0	0	0	0	0	0	0
ASV18840.Mollicutes_RF39	0.000295912	0	0.000297855	0	8.70947E-05	3.46384E-05	1.2054E-05	1.9263E-05	3.62183E-05	1.98874E-05	5.1113E-05	0.000189894	8.45785E-05	0.000166351	0.000128386	0.000679931	0.000103072	1.71221E-05	0.00012809	7.1048E-05	0	0.000412327	0.000119358	0
ASV4828.Rikenellaceae_RC9	0.000273149	0	0	0	0	4.61846E-05	2.4108E-05	1.9263E-05	0	0.00077561	0.000383347	0.000466104	0.000169157	0	0	7.15717E-05	0.000206143	0.000547908	0	0	0.000111079	0	0	0.000199779
ASV13094.Ruminococcaceae_NK4A214	6.82874E-05	0.000258483	0.000173749	0	6.53211E-05	6.92769E-05	8.4378E-05	0.00019263	9.65822E-05	7.95497E-05	0.000460017	6.90524E-05	0.000140964	4.15878E-05	0.000667608	0.000286287	0.0001443	0	0	0.00026643	0.000126948	1.52714E-05	8.95188E-05	9.32302E-05
ASV18203.Treponema_2	4.55249E-05	0.000634458	0.000645353	0	0.000587889	2.30923E-05	4.8216E-05	1.9263E-05	9.65822E-05	0.000298312	0.000306678	0	0.000140964	0.000332703	0.000205418	0	0	0.000188343	0	1.7762E-05	0	0	7.4599E-05	2.66372E-05
ASV6708.Clostridiales	0.000455249	0.000234984	0.000223392	0	0.000217737	0	4.8216E-05	0	7.24366E-05	1.98874E-05	0.000230008	0.00022442	0.00019735	0.000249527	0.000128386	0.000214715	0.000185529	3.42442E-05	0.000112079	0	7.93424E-05	7.63569E-05	0	0.000346283
ASV18204.Treponema_2	0.000227625	2.34984E-05	0.00096803	0	0	0	0.000108486	0.000269682	0.000144873	0.000715948	0.000204452	8.63155E-05	0	0.000249527	0.000154063	1.78929E-05	0	0.000119855	0.000176124	0	3.1737E-05	0	0	0
ASV16268.Kiritimatiellae_WCHB1.41	0.000204862	0.000117492	0.00019857	0	2.17737E-05	0.000484938	0	0	1.20728E-05	0	0.000664469	0.000466104	0	0.000228733	0.000154063	1.78929E-05	8.24572E-05	0.000136977	1.60113E-05	0.000142096	0.000111079	7.63569E-05	4.47594E-05	0
ASV16269.Kiritimatiellae_WCHB1.41	0.000136575	0.000140991	2.48213E-05	0	0	6.92769E-05	3.6162E-05	7.7052E-05	1.20728E-05	0.00077561	0.000383347	0.000621472	0.000112771	6.23817E-05	0.000154063	0.000178929	0.000103072	0	0	7.1048E-05	7.93424E-05	0	0	0.000253053
ASV8054.Erysipelotrichaceae_UCG.004	0.000136575	0	2.48213E-05	0	0	1.15461E-05	0.000253134	7.7052E-05	0.000277674	0.000159099	0.000204452	3.45262E-05	0.000451085	0	2.56772E-05	0.00030418	0.000185529	0	9.60676E-05	0.000248668	0.000222159	9.16282E-05	7.4599E-05	5.32744E-05
ASV10008.Lachnospiraceae	9.10498E-05	0.000563963	0.000124106	0	0.000261284	8.0823E-05	0.00012054	0.000654942	9.65822E-05	0	2.55565E-05	0	5.63857E-05	0.000207939	5.13545E-05	0.000125251	8.24572E-05	0.000171221	8.00564E-05	3.5524E-05	0	4.58141E-05	0	9.32302E-05
ASV2742.Bacteroidales_RF16.	0	0.000234984	0.000521247	0	8.70947E-05	2.30923E-05	0	1.9263E-05	0.00043462	0.000338086	2.55565E-05	0	0.000958557	2.07939E-05	0	0.000196822	0	0	0	0.00026643	0.000126948	0.000137442	4.47594E-05	0
ASV17583.Proteobacteria	0	0	0.000124106	0	0	5.77307E-05	2.4108E-05	0.000828309	0.000144873	0.000178987	0	0	0.000338314	0	0	8.94646E-05	0.000206143	0	0.000688485	7.1048E-05	0.000142816	7.63569E-05	0	0.000119867
ASV10012.Lachnospiraceae	0.000386962	0.000211486	0.000719817	0	4.35474E-05	3.46384E-05	0	0	1.20728E-05	1.98874E-05	2.55565E-05	1.72631E-05	2.81928E-05	0	0	5.36788E-05	0.000185529	0	0.000432304	0.000230906	9.52109E-05	3.05427E-05	0.000193957	0.000452832
ASV9113.Marvinbryantia	0.000364199	0.000187988	0.000471604	0	0.000108868	0.000219377	0.000132594	0	6.03639E-05	7.95497E-05	0.000204452	0.000207157	5.63857E-05	8.31756E-05	0	0.000125251	2.06143E-05	0.000102733	4.80338E-05	3.5524E-05	0.000269764	1.52714E-05	0.000193957	0.000106549
ASV4831.Rikenellaceae_RC9	0.000273149	7.04953E-05	7.44639E-05	0	0	0.000138554	3.6162E-05	0	0.000229383	0.000238649	0.000153339	6.90524E-05	0.000169157	0.000249527	0.000308127	0.000286287	2.06143E-05	5.13663E-05	3.20225E-05	0.000213144	4.76054E-05	9.16282E-05	0.000134278	0.000213098
ASV10013.Lachnospiraceae	0.000159337	0.000211486	0.000248213	0	0.000239511	0.000184738	9.6432E-05	5.7789E-05	0.000181092	0.000298312	0.000332234	0.000172631	0.000112771	4.15878E-05	0	7.15717E-05	2.06143E-05	0.000119855	4.80338E-05	3.5524E-05	6.34739E-05	6.10855E-05	5.96792E-05	0.000266372
ASV3954.Prevotellaceae_UCG.003	2.27625E-05	2.34984E-05	0.000273034	0	0.000370153	2.30923E-05	2.4108E-05	3.8526E-05	1.20728E-05	0	0.000255565	0.000138105	0.000169157	4.15878E-05	7.70317E-05	5.36788E-05	0	0.001164304	6.40451E-05	7.1048E-05	6.34739E-05	9.16282E-05	0.000149198	6.6593E-05
ASV16657.Oligosphaeraceae_horsej.a03	0	0	0	0	0	0.000600399	0.00018081	3.8526E-05	0.000410474	0	0	0.000431578	0.000169157	0.000124763	7.70317E-05	0	2.06143E-05	0	3.20225E-05	0	0.000111079	4.58141E-05	0	0.00018646
ASV17946.Spirochaetaceae	4.55249E-05	0.00030548	0.000148928	0	0.000108868	1.15461E-05	3.6162E-05	0	0.000265601	0.000536961	0.000332234	0.000310736	0.000789399	0	5.13545E-05	3.57859E-05	4.12286E-05	3.42442E-05	6.40451E-05	5.3286E-05	0	0.000137442	0.000119358	1.33186E-05
ASV6168.Christensenellaceae_R.7.	0.000455249	0.000187988	0.00019857	0	0.000108868	0.000115461	0.000204918	1.9263E-05	6.03639E-05	3.97749E-05	0.000127782	0.000155368	0.000140964	0.000249527	0.000102709	1.78929E-05	0.0002886	6.84885E-05	6.40451E-05	1.7762E-05	4.76054E-05	4.58141E-05	0.000164118	0.000226416
ASV2963.Bacteroidia	0.000113812	0.000540464	0.000347498	0	0	2.30923E-05	2.4108E-05	0.000173367	4.82911E-05	1.98874E-05	5.1113E-05	0	0.000281928	2.07939E-05	0.000102709	5.36788E-05	4.12286E-05	0.000582152	0	3.5524E-05	0.000603002	3.05427E-05	0.000119358	5.32744E-05
ASV16273.Kiritimatiellae_WCHB1.41	0.000113812	0.000140991	2.48213E-05	0	0.000174189	4.61846E-05	2.4108E-05	0	9.65822E-05	9.94372E-05	2.55565E-05	0.001432838	0.000112771	4.15878E-05	0.000102709	0.000178929	0.000226757	0	8.00564E-05	8.88099E-05	3.1737E-05	4.58141E-05	0	1.33186E-05
ASV14468.Ruminococcaceae_UCG.010	0	0	2.48213E-05	0	0	0.000288654	3.6162E-05	0.000250419	0.000289747	5.96623E-05	7.66695E-05	0.000120842	0.000225543	2.07939E-05	7.70317E-05	0.000232608	0.000185529	0	0.000192135	0.000142096	0.000126948	0.0001069	0.000238717	5.32744E-05
ASV7592.Anaerovorax	6.82874E-05	9.39938E-05	0.000248213	0	6.53211E-05	0.000127008	8.4378E-05	0	8.45094E-05	0.000198874	0.000485573	0	0.00019735	8.31756E-05	2.56772E-05	0.000214715	2.06143E-05	0.000102733	0.000192135	0.00017762	0.000269764	0.000320699	2.98396E-05	2.66372E-05
ASV18205.Treponema_2	0	0.000563963	0.000248213	0	8.70947E-05	0.000127008	1.2054E-05	0.000288945	0.000193164	0.000278424	0.000178895	5.17893E-05	0.000112771	8.31756E-05	0	0.000107358	0	3.42442E-05	0.000144101	0	4.76054E-05	6.10855E-05	0.000208877	0.000213098
ASV14470.Ruminococcaceae_UCG.010	0	4.69969E-05	0.000124106	0	0	0.000242469	6.027E-05	0	0.000253528	0.000377861	0.000127782	1.72631E-05	0.000648435	0.000187145	0.00046219	7.15717E-05	4.12286E-05	1.71221E-05	1.60113E-05	0	0.00020629	0.000259613	1.49198E-05	0
ASV2965.Bacteroidia	0.000386962	0	0	0	0	0.000704315	0.00018081	0.000134841	8.45094E-05	5.96623E-05	0.000127782	0.000155368	8.45785E-05	4.15878E-05	0.000102709	0.000125251	0	0	3.20225E-05	8.88099E-05	6.34739E-05	0	0	0.000226416
ASV8891.Lachnospiraceae_AC2044.	0.000295912	0.000375975	0.000297855	0	0.000326605	4.61846E-05	0.000156702	9.6315E-05	9.65822E-05	0.000278424	0.000230008	0.000431578	0	0	0	8.94646E-05	2.06143E-05	1.71221E-05	1.60113E-05	0.000106572	0	1.52714E-05	0.000104439	6.6593E-05
ASV8514.Eubacterium	0.0001821	0.000375975	0.000620532	0	0.000304832	0.000115461	0.000277242	3.8526E-05	0.000193164	0.000139212	0.000127782	3.45262E-05	2.81928E-05	0.000145557	0	5.36788E-05	6.18429E-05	0	0.000272192	1.7762E-05	1.58685E-05	7.63569E-05	0	0
ASV10026.Lachnospiraceae	0.000113812	0.000187988	4.96426E-05	0	8.70947E-05	0.000381023	0.000132594	0.000231156	0.000108655	0.000377861	0.000408904	0.000138105	5.63857E-05	8.31756E-05	0	5.36788E-05	6.18429E-05	0.000136977	1.60113E-05	0	0	4.58141E-05	5.96792E-05	0.000119867
ASV14473.Ruminococcaceae_UCG.010	6.82874E-05	0	4.96426E-05	0	2.17737E-05	3.46384E-05	1.2054E-05	0	9.65822E-05	1.98874E-05	0.000153339	0.000189894	0.000422893	0.00010397	0	1.78929E-05	0	0.001095815	6.40451E-05	3.5524E-05	6.34739E-05	4.58141E-05	0.000283476	0.000119867
ASV10027.Lachnospiraceae	2.27625E-05	4.69969E-05	4.96426E-05	0	4.35474E-05	0.000334838	2.4108E-05	3.8526E-05	0.000193164	0	5.1113E-05	0.000120842	8.45785E-05	0.000145557	0.000256772	0.000107358	4.12286E-05	0.001061571	0	1.7762E-05	0.000111079	0	5.96792E-05	0
ASV8515.Eubacterium	0.000773923	0.000187988	0.000471604	0	0.000239511	0.000277107	7.2324E-05	9.6315E-05	7.24366E-05	0.000139212	0.000306678	0.000120842	2.81928E-05	4.15878E-05	0	0	0	0	4.80338E-05	5.3286E-05	9.52109E-05	0	0	0.000173142
ASV14475.Ruminococcaceae_UCG.010	0.000318674	2.34984E-05	7.44639E-05	0	8.70947E-05	0.000161646	8.4378E-05	0.00019263	2.41455E-05	9.94372E-05	7.66695E-05	0.000155368	5.63857E-05	0.000145557	5.13545E-05	0.000232608	0.000350443	5.13663E-05	4.80338E-05	0.000142096	0.000111079	1.52714E-05	0.000119358	0.000146505
ASV14476.Ruminococcaceae_UCG.010	2.27625E-05	0	0	0	0	0	0	0.000520101	0	0	0.001610059	0	8.45785E-05	0	0	0	0	0.000530786	0	0	0	0	0	0.000559381
ASV8057.Erysipelotrichaceae_UCG.004	0	0	4.96426E-05	0	0	6.92769E-05	4.8216E-05	0.000211893	0.000229383	0.000119325	0.000127782	8.63155E-05	0.000366507	8.31756E-05	0.000128386	0.000196822	8.24572E-05	8.56106E-05	0.00012809	0.000213144	0.000174553	0.000213799	0.000208877	0.000106549
ASV8564.Firmicutes	6.82874E-05	0.000117492	9.92851E-05	0	8.70947E-05	0.000184738	0.000192864	7.7052E-05	3.62183E-05	7.95497E-05	5.1113E-05	6.90524E-05	2.81928E-05	4.15878E-05	0.000102709	1.78929E-05	0.000164914	3.42442E-05	0.000384271	0.000142096	3.1737E-05	0.000259613	0.000149198	0.00027969
ASV16849.Victivallales	0	0	7.44639E-05	0	0	6.92769E-05	0.000192864	0.000134841	0.000132801	7.95497E-05	0.000562243	0.000138105	0.000169157	0.000124763	0.000179741	0	4.12286E-05	0	0.000160113	5.3286E-05	0.000364975	0	4.47594E-05	0.000372921
ASV14482.Ruminococcaceae_UCG.010	0	0	0	0	4.35474E-05	1.15461E-05	0.00012054	1.9263E-05	9.65822E-05	3.97749E-05	7.66695E-05	0.000189894	0.000140964	0.000311909	0.000359481	3.57859E-05	0.000247372	0.00023971	0.000112079	0.000124334	0.000174553	0.0001069	0.000298396	0.00018646
ASV4837.Rikenellaceae_RC9	0.000455249	4.69969E-05	0	0	0	0.000565761	0	0	0.000241455	0	0	0	0	0	5.13545E-05	7.15717E-05	0	0	0	0.00035524	0.000396712	0	0.000343156	0
ASV2217.Bacteroidales	0.000136575	4.69969E-05	7.44639E-05	0	6.53211E-05	0.000138554	6.027E-05	0.000115578	3.62183E-05	0	0.000178895	8.63155E-05	0.000338314	0.000187145	0.000102709	0.000250501	0.000556586	8.56106E-05	0	0	6.34739E-05	0.000152714	0.000104439	0.000266372
ASV12098.Ruminococcaceae	6.82874E-05	0.000187988	0.000223392	0	0.000195963	0.000115461	0.000253134	0.000269682	8.45094E-05	0.000178987	0	3.45262E-05	0.000225543	4.15878E-05	7.70317E-05	0.000178929	0.000185529	0.000136977	8.00564E-05	3.5524E-05	0.000174553	0	0.000149198	6.6593E-05
ASV15608.Ruminococcus_1	2.27625E-05	0	0	0	0	0.000161646	0.000144648	5.7789E-05	0.00035011	0.000278424	0.000127782	0	5.63857E-05	0.000207939	0	3.57859E-05	4.12286E-05	3.42442E-05	4.80338E-05	0.000195382	0.00020629	6.10855E-05	0.000358075	5.32744E-05
ASV8058.Erysipelotrichaceae_UCG.004	0	0	0	0	0	1.15461E-05	0	0	0	0.000835272	0	3.45262E-05	0.000338314	2.07939E-05	2.56772E-05	8.94646E-05	0	0.000291076	0	0.001083481	1.58685E-05	0	0.000328236	0
ASV16279.Kiritimatiellae_WCHB1.41	0.000318674	0.000258483	7.44639E-05	0	0.000217737	8.0823E-05	0.00012054	0	0.000156946	0.000218762	2.55565E-05	0.000207157	5.63857E-05	0.000395084	7.70317E-05	7.15717E-05	0	1.71221E-05	0.000272192	0.000124334	3.1737E-05	6.10855E-05	0.000179038	0
ASV8310.Erysipelotrichaceae	0.000136575	0	2.48213E-05	0	8.70947E-05	0	4.8216E-05	0	0	0	5.1113E-05	0	0.000112771	0	0.000128386	5.36788E-05	0.000123686	0	3.20225E-05	0.001438721	1.58685E-05	0.000152714	0.000462514	5.32744E-05
ASV5863.Phascolarctobacterium	0	9.39938E-05	4.96426E-05	0	0.000108868	0.000184738	0.000132594	0.000654942	3.62183E-05	0.000258537	0.000153339	3.45262E-05	2.81928E-05	6.23817E-05	0.000154063	0.000107358	0.000226757	0.000410931	0	1.7762E-05	0	0.000137442	4.47594E-05	5.32744E-05
ASV6175.Christensenellaceae_R.7.	0.000250387	0.000140991	4.96426E-05	0	0.000130642	0.000138554	0.000409836	0.000269682	7.24366E-05	0.000218762	7.66695E-05	6.90524E-05	0.000140964	2.07939E-05	7.70317E-05	3.57859E-05	0.000164914	5.13663E-05	3.20225E-05	8.88099E-05	7.93424E-05	0.0001069	0.000149198	2.66372E-05
ASV18208.Treponema_2	0.000204862	0.000775449	0.000347498	0	0.000783853	3.46384E-05	0	0	4.82911E-05	0	0.000127782	8.63155E-05	5.63857E-05	8.31756E-05	5.13545E-05	0	0	0.000136977	0.000112079	0.000142096	0	0.000198528	0.000119358	2.66372E-05
ASV5093.Flexilinea	0.000113812	0.000140991	0.000173749	0	0.000195963	6.92769E-05	0.000156702	0.000712731	0.000289747	1.98874E-05	0	3.45262E-05	0.000112771	4.15878E-05	5.13545E-05	5.36788E-05	0.0001443	1.71221E-05	9.60676E-05	3.5524E-05	1.58685E-05	0.000213799	4.47594E-05	0.000106549
ASV661.Bacteria	0	0.000164489	2.48213E-05	0	0	0	0.000470106	9.6315E-05	0.000253528	0	0	0	2.81928E-05	0	0	0.000250501	0.000371058	0	0.000224158	0.000159858	9.52109E-05	0.000320699	5.96792E-05	3.99558E-05
ASV3956.Prevotellaceae_UCG.003	0	0.000140991	0.000347498	0	0.000370153	0	2.4108E-05	0	0	0.000497186	0	3.45262E-05	2.81928E-05	6.23817E-05	0	0	0.000123686	0.000530786	0	0.000373002	6.34739E-05	0	0.000432674	2.66372E-05
ASV16280.Kiritimatiellae_WCHB1.41	0.000273149	0.000140991	7.44639E-05	0	4.35474E-05	0.000207831	0.000578592	0	0.000205237	0.000198874	0.000153339	8.63155E-05	0	2.07939E-05	5.13545E-05	7.15717E-05	0	0	8.00564E-05	8.88099E-05	0.000158685	0.000122171	0	0
ASV8061.Erysipelotrichaceae_UCG.004	9.10498E-05	0	0.000173749	0	0	8.0823E-05	0	7.7052E-05	0	0.000139212	0.000485573	5.17893E-05	8.45785E-05	0.000353496	0.000590576	0.000823075	2.06143E-05	0	9.60676E-05	0.000142096	6.34739E-05	4.58141E-05	0	0
ASV14491.Ruminococcaceae_UCG.010	9.10498E-05	0.000164489	0	0	0.000261284	2.30923E-05	4.8216E-05	0	7.24366E-05	7.95497E-05	0	0.000414315	8.45785E-05	8.31756E-05	0.000102709	0.000286287	2.06143E-05	0.000308198	0.000384271	0.000124334	4.76054E-05	0.0001069	5.96792E-05	9.32302E-05
ASV663.Bacteria	2.27625E-05	7.04953E-05	0	0	8.70947E-05	2.30923E-05	1.2054E-05	0	3.62183E-05	0.000159099	2.55565E-05	6.90524E-05	8.45785E-05	0.000207939	2.56772E-05	0.000214715	8.24572E-05	0.000119855	0.000320225	0.000142096	0.000380844	0.000183256	0.000298396	0.00018646
ASV17762.Rhodospirillales	0	9.39938E-05	0	0	0	1.15461E-05	1.2054E-05	0	0	0.000676173	0.000204452	0.00022442	0.0003947	8.31756E-05	0.000436513	0	8.24572E-05	0.000171221	0.000208147	0.000124334	0.000238027	0.000198528	4.47594E-05	0
ASV6720.Clostridiales	0.000364199	2.34984E-05	0	0	6.53211E-05	3.46384E-05	0.000879942	0.000269682	7.24366E-05	0	0	8.63155E-05	0.000169157	0	0	0.000125251	0.000103072	0	0	7.1048E-05	1.58685E-05	9.16282E-05	4.47594E-05	0.000106549
ASV2966.Bacteroidia	0.0001821	4.69969E-05	0	0	0.000195963	0	0	1.9263E-05	0.000639857	0	0.000127782	0.000517893	8.45785E-05	0.000457466	0.000205418	1.78929E-05	0	0.000102733	0	0	0.000111079	0	8.95188E-05	0
ASV2967.Bacteroidia	0.000159337	7.04953E-05	4.96426E-05	0	0	0.000219377	0	0	7.24366E-05	7.95497E-05	0.00043446	8.63155E-05	0	0.000436672	0	1.78929E-05	0	0.000205465	0	0.000106572	0.000222159	3.05427E-05	0.000581872	3.99558E-05
