region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV8706.Agathobacter	0.00502461	0.011403386	0.003746229	0.002501177	0.00566378	0.001588282	0.0042494	0.000939684	0.004352667	0.003112128	0.007087255	0.001846488	0.002199195	0.002243552	0.000476993	0.003549137	0.001814199	0.004711715	0.00028526	0.003265839	0.00401825	0.000929201	0.003096282	0.002769527	0.002652686	0.006009393	0.001512097	0.004485033	0.004271311	0.004748508	0.001034628	0.000191433	0.001640951	0.002681573	0.002633466	0.005092377	0.005405957	0.003701226	0.002675702	0.003889794	0.002864219	0.001579327	0.003222672	0.002819046	0.001830108	0.005622457	0.003946059
ASV13450.Ruminococcaceae_UCG.010	0	0	0.000291914	8.82768E-05	2.53981E-05	0.000382364	0.000247723	0.000146826	0	0	0	0	0.000447294	0.000214601	0.000343879	9.79072E-05	4.42488E-05	4.92514E-05	0.00042789	0.000734814	0.001004562	0.00113902	0.000470635	0.000100345	0	7.72415E-05	0.000688844	0.000103274	9.93328E-05	4.8786E-05	0.002618901	0	0.002256307	0.000339918	0.005914957	0.001568079	0.002243982	0.00072601	0.000698009	0.003580857	0.000635297	0.001933314	0.00059919	0.000437438	0.000923152	5.49874E-05	0.002227805
ASV1849.Bacteroides	0	0	0	0.000882768	0	0	0	0	0	0	0	0.000669804	0	0.009461938	1.10929E-05	0	0	6.56685E-05	2.03757E-05	0	0.000711565	0	0.000272473	2.0069E-05	0.000376713	0.000247173	0.000504032	1.47534E-05	1.65555E-05	0.000504122	0.000797526	0	0.000569775	0.000302149	0.000151666	0.000388138	0.000203998	0.000113884	8.72512E-05	0.000140426	0.000150748	0.000517366	0.000842105	0.001247509	0.000583043	0	0.0002133
ASV9138.Lachnospiraceae	0	0.01340889	0.015155201	0.003236817	0.008178193	0.006382541	0.004077899	0.004228578	0.010982893	0.008375286	0.010185508	0.003457639	0.007790368	0.002477662	0.004259662	0.010231306	0.007854156	0.005056475	0.002363584	0.004708252	0.002636976	0.002457886	0.004433876	0.006923818	0.001663815	0.007152568	0.002671371	0.006152167	0.00759896	0.006960142	0.005690452	0.004578448	0.002438635	0.004859564	0.002661041	0.002794597	0.004243166	0.002605093	0.004464351	0.004774476	0.002874987	0.003131425	0.003125506	0.001539135	0.001538586	0.002818102	0.005368062
ASV4116.Alistipes	0.001691961	0.00116599	0.002432617	0.002913136	0.003047774	0.001970646	0.006135905	0.004316674	0.004074299	0.003066362	0.002284962	0.008924692	0.004361115	0.003492138	0.003616275	0.004870885	0.003097414	0.004219201	0.006540609	0.00413673	0.002427692	0.00347701	0.004037552	0.002869872	0.001444066	0.003630353	0.003393817	0.002699872	0.002566098	0.003772787	0.000829858	0	0.002598172	0.002177991	0.001337415	0.001366247	0.000958792	0.003160277	0.001759565	0.002022131	0.001055239	0.000871353	0.002445344	0.002333004	0.002056847	0.004660178	0.003756458
ASV5890.Bacillales	0.001486874	0.000256518	0.00406247	0	0.002489015	0.000764728	0.010290026	0.01855876	0.006225326	0.023569794	0.000697107	0.000687907	0.019904577	0.000858403	0.016694769	0.00283931	0	0.002167061	0.002037573	0.001986719	4.18568E-05	0.000119897	7.43108E-05	0.000561933	0	0	8.40054E-05	0.001076998	0.00124166	0.001300961	6.46642E-05	0	0.000113955	0.000201433	4.13633E-05	0.000962583	0.002672379	0.003003687	0.000218128	0.006670224	0.000527619	6.80744E-05	0.000534413	0.005411273	0.000955543	0.003024304	0.000959852
ASV2674.Bacteroidales_RF16.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18568E-05	0	0	0	0	0	0	0	0	0	0	0	0.000364656	0	0	0	0	0	0	0	0	0	0	0.008505743	0	0	0
ASV11282.Romboutsia	0	0.000419757	0.00031624	0.000323682	0.000330176	0.000411777	1.90556E-05	0.000352382	0.000506124	0.000343249	7.74563E-05	0.01326937	0.000149098	0.001033985	0.000621201	0.000195814	0	0.000131337	0.000998411	2.72153E-05	0	0.000149871	0.000148622	0.000501726	0	0.000154483	0.00031922	0.000309821	0.000115888	0.000455336	0.001724379	0	0.00022791	0.000453224	0.000179241	6.21022E-05	2.03998E-05	0.000911071	0.000247212	0.000140426	0.000193819	0.000503751	0	3.24028E-05	0.000194348	0	0.000592501
ASV7150.Clostridiales_vadinBB60.	2.56358E-05	6.99594E-05	0.00031624	0.000500235	0.001320702	0.001147093	1.90556E-05	0	0	0	0.000116185	0.000362056	0.000149098	0.000819384	0.000122022	0	0	0	0.004645666	0.003347485	0.004060106	0.001198969	0.0039137	0.002267801	0.000831908	0.000648829	0.0015625	0.000988478	0.000893995	0.000471598	0.008147693	0.003653187	0.00255259	0.005073586	0.013884293	0.005527092	0.004773562	0.004469942	0.00305379	0.003370219	0.001216755	0.00178355	0.007659919	0.002025177	0.002105434	0.003945343	0.003163957
ASV17980.Treponema_2	0	0	0	0	0	0	0	2.93651E-05	0	0	0	0	0	0.003745757	0	0	0	3.28343E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00973175	0	0	1.55255E-05	0	0	0	0	0	0	0	0	0	1.37468E-05	0
ASV1850.Bacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136564	0	0	0	0	0.007192632	0.003782931	0.005901804	0.003926623	0.003170593	0.006422092	0.031769452	0.001761107	0.003410618	0.006048893	0.00511564	0.004748508	0.001250175	1.59528E-05	4.5582E-05	0.004204907	0.001957865	0.002095948	0.001713586	0.003501929	0.002195821	0.003496602	0.004931625	0.005146428	0.005246964	0.005767704	0.007061301	0.014269218	0.008235768
ASV13223.Ruminococcaceae_UCG.005	0.003435193	0.001492468	2.43262E-05	0.000147128	0.00040637	0.000441189	0.00221045	0.000234921	0	0.000251716	0.001006932	0.000434468	0	0.000819384	1.10929E-05	7.34304E-05	0.015619815	0.000426845	4.07515E-05	0.001469628	0.00142313	0.001019124	0.000743108	0.006984025	0.000266838	0.000478898	0.0015625	0.001091751	0.000778107	0.00056917	0.000883744	7.97639E-05	0.000319074	0.000944216	0.002647253	0.000683124	0.00128519	0.002476974	0.001032472	0.000575746	0.002562722	0.004084467	0.001246964	0.001117898	0.002866629	0	0.002808456
ASV1851.Bacteroides	0.009536505	0.011986381	0.004573319	0.003560499	0.006146344	0.002470661	0.010309082	0.00590239	0.007161656	0.005629291	0.011850819	0.005249819	0.004920233	0	0.006045614	0.002325297	0.009424987	0.015514184	0.011349281	0.002993686	0.007534218	0.001678556	0.00582101	0.010275347	0.010312515	0.005870358	0.002990591	0.011168322	0.009651838	0.005138796	0.002015369	0	0.001344668	0.004267855	0.005184205	0.00417637	0.003508772	0.004170997	0.007779894	0.00550469	0.006945192	0.003471797	0.007951417	0.003256485	0.004356628	0.007643242	0.015156183
ASV5843.Phascolarctobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008333673	0.005225343	0.003139257	0.004496133	0	0.005137674	0.004724607	0.002626213	0.004805108	0	0	0.003951669	0.003470314	0	0	0.00275711	0.004508604	0.004968173	0.004773562	0.004996655	0.003490046	0.004535752	0.007160547	0.005908862	0.011983806	0.004341979	0.003967933	0.00908666	0.006197564
ASV2844.Bacteroidia	0	0.001539107	0.000778437	0.02065678	0.001193711	0.000617665	0.006478905	0.009778587	0.000430205	0.006887872	0.001084389	0.003421434	0.000857313	0.001853369	0.001131473	0	0.000420363	0.007387707	0	2.72153E-05	0	0	0	0	0	0	0	0	0	0	1.07774E-05	0	0.000866057	0	0	0	0	0	0	0	1.07677E-05	0	0	0.00377493	0	0	0
ASV13451.Ruminococcaceae_UCG.010	0	0.000326477	7.29785E-05	0.001765537	0	0	1.90556E-05	0.000734128	0	9.15332E-05	0.000503466	0.000561188	0.000186372	0.002926372	2.21857E-05	0.000244768	0	0	6.11272E-05	0.000244938	0	0	7.43108E-05	2.0069E-05	0	0	0.002923387	0.000177041	0.000579441	0.000699267	1.07774E-05	1.59528E-05	0.001025594	3.77686E-05	0	0	8.15993E-05	0.001807906	0	0	0.001302897	1.36149E-05	4.8583E-05	0.00011341	0.002202607	1.37468E-05	0
ASV4118.Alistipes	0	0	0.004719276	0.009945857	0.001092119	0.000794141	0.000114334	0.003142068	0.007313493	0.002105263	0	0.00224475	0.004622037	0.00321901	0.004670098	0.000709827	0	1.64171E-05	0.012347691	0.013172219	0.005190239	0.002757628	0	0.006161195	0.003955485	0.000617932	0.003612231	0	0	0.002032752	0.000150883	0	0.000296283	0.003638378	0.00310225	0.001490452	0.001509588	0	1.45419E-05	0.003370219	6.46064E-05	0.007311196	0.006817814	0.001101696	0.002429347	2.74937E-05	7.11002E-05
ASV13452.Ruminococcaceae_UCG.010	0	9.32792E-05	0.001167656	0.008209746	0.013943565	0.013176858	0.000590724	0.000352382	5.06124E-05	6.86499E-05	0.000542194	0.000235337	0.001714627	0.000273128	0.000454808	9.79072E-05	0.001637204	0.000246257	0.003565752	0.004925974	0.002804403	0.002068221	0.004755889	0.002026973	0	0.002780696	0.005443548	0.001165518	0.001390659	0.003691477	0.006886741	0	0.00439866	0.008057308	0.013484447	0.004114268	0.006997144	0.010036016	0.008637864	0.005167668	0.001485948	0.001456793	0.000728745	0.002657032	0.003724998	0.001031013	0.001813054
ASV4364.Rikenellaceae_RC9	0	0.005596754	0.008830398	0	0	0	0	2.93651E-05	0.011817998	0	0.00929476	0	0.010623229	0	0.037183299	0	0	0	0.021537145	0.010858916	0.005148382	0.013128709	0.00388893	0.008208236	0	1.54483E-05	8.40054E-05	0.000103274	4.96664E-05	0.015822939	0.025068167	0	0.001071176	0.000591709	0.03537944	0.032681261	0.02256222	0.000427065	0.000494423	0.002934899	7.53742E-05	0.000735204	0.003303644	0.000372633	0.000275326	0.000481139	0.001090202
ASV9139.Lachnospiraceae	0.009280148	0.001399188	0.000997373	0.001059322	0.001066721	0.00055884	0.00221045	0.001468256	0.000556737	0.001853547	0.001858952	0.000887038	0.00108096	0.001482695	0.000942894	0.0016889	0.002101816	0.000377594	0.000387139	0.001170259	0.001255703	0.000509562	0.000619256	0.002187525	0.013812805	0.000324415	0.000789651	0.000545876	0.000562886	0.001122079	0.000689752	0.001627184	0.001640951	0.001951379	0.001158173	0.001040211	0.000632395	0.002476974	0.000872512	0.002822558	0.001669	0.001443178	0.003255061	0.002041378	0.000599239	0.00617233	0.000580651
ASV4119.Alistipes	2.56358E-05	0	0.000535176	0.000647363	0.001092119	0.000617665	0	0.001938098	0.000303674	0.00180778	0	0	0.00074549	0.007413477	0.001885788	0	0	0	0.008965321	0.013117788	0.005190239	0	0	0.006522437	0.008005148	0.003584008	0.002570565	0	0	0.00767567	0.003351763	0	0.000478611	0.003663557	0	0	0	0.004384529	0.001686856	0.003468517	0.002099709	0.005160043	0.001765182	0.003596714	0.000615434	0	0.00466891
ASV13453.Ruminococcaceae_UCG.010	0	0.000139919	2.43262E-05	0	0.001142915	0.001411806	3.81112E-05	0	0	0	0.000813292	0.000452571	3.72745E-05	0.000331656	1.10929E-05	0.000122384	0	0	0.000509393	0.00454496	0.000920849	0.000809304	0.001486215	2.0069E-05	1.56964E-05	0.000587036	0.002721774	0.000663903	0.000413887	0.00040655	0.001595051	0.004530589	0.001663742	0.002668983	8.27267E-05	0.000465766	0.000999592	0.001124603	0.00039263	0	0.001453645	0.000394832	1.61943E-05	0.003062068	0.000453478	0.000137468	3.55501E-05
ASV12978.Ruminococcaceae_NK4A214	0	0.002798377	0.001605527	0.001471281	0.000685749	0.002588311	0.003906399	0.003376989	0.001973884	0.00416476	0.00127803	0.00179218	0.002199195	0.000604784	0.001186937	0.003304369	0.002566428	0.002938666	0.001650434	0.001387982	0.003892679	0.001588634	0.001238513	0.003913462	0.000596462	0.010087746	0.00203293	0.006107906	0.007996292	0.002862114	0.000592755	0.011039324	0.00184607	0.002857826	0.001047871	0.002189101	0.002162383	0.001281194	0.001192432	0.00272426	0.003370303	0.001620172	0.003417004	0.000550848	0.002623694	0.001415924	0.002417405
ASV13224.Ruminococcaceae_UCG.005	5.12715E-05	0.001725666	0.001119004	0.000323682	0.001092119	0.000470602	0.00156256	0.00120397	0.001037554	0.001510297	0.002168777	0.00057929	0.000447294	0.002087479	0.000332786	0.00061192	0.001592956	0.00034476	0.000183382	0.000571522	0.002553263	0.001438763	0.000445865	2.0069E-05	4.70891E-05	0.002394488	0.000403226	0.000442602	0.000496664	0.000227668	0.000528091	0.000255244	0.001321877	0.000415455	0.000137878	0.000481292	0.000571195	0.000555184	0.001308767	4.21277E-05	0.001453645	0.000980272	1.61943E-05	0.000648057	0.000242935	0.00104476	0.000888752
ASV4365.Rikenellaceae_RC9	0	0	0.004816581	0.009504473	0.002057247	0.00123533	0.000609779	0.00710636	0.005491447	0.005606407	0	0	0.004659311	0.001424168	0.003094911	0.003965243	0.003871767	0	0.005766331	0.002013934	0.006320372	0.007703375	0.003244904	0.000802761	0.008570218	0.01745659	0.021875	0.034773757	0.045991093	0.002357992	0.000549646	0	6.8373E-05	0.006949428	0.001682109	0.003089582	0.001774786	0.000341652	0.018613579	0	0.001485948	0.006453458	0.000534413	0.006593976	0.008583691	0	0
ASV13454.Ruminococcaceae_UCG.010	0	0.000256518	0.000681133	0	0.000507962	0.000147063	0.001676893	0.002055559	2.53062E-05	0.000343249	0.001239301	0	0.000447294	0	0.000543551	4.89536E-05	0.001769951	0.000279091	0.000305636	0.000353799	0.018040266	0.003926623	0.006489807	0.01250301	0.011583921	0.000525243	0.000907258	0.015933669	0.011588828	0.010310117	0.005334799	0	0	0.002807468	0.017648356	0.006520727	0.008363933	0.002306148	0.004086262	0.012287255	0.002088942	0.001592942	0.012048583	0.001798357	0.000534456	0.000288684	0.025216855
ASV2846.Bacteroidia	0	0.002075463	0.002238007	0.004384416	0.001777868	0.001970646	0.000990891	0.000880954	0.002480008	0.000503432	0.001936408	0.003711079	0.003541076	0.003414101	0.003638461	0.001884714	0	0.004104282	0.003341619	0.00168735	0.001171989	0.001618608	0.004087092	0.000943245	0.000188356	0.00109683	1.68011E-05	0.001755654	0.00157277	0.002683232	0.007360945	0	0.000319074	0.002026916	0.00335043	0.005014749	0.003529172	0.004398764	0.001236058	0.001980003	0.005114676	0.010088633	0.004097166	0.000145813	0.005603693	0.007079622	0.00466891
ASV17985.Treponema_2	0	0.004663962	0.009973728	0.006591337	0.004901836	0.009353216	0.018198102	0.013713514	0.006478389	0.013157895	0.000774563	0.000597393	0.006150291	0.001209567	0.007288015	0.009178803	2.21244E-05	0.010851721	0	0.001796212	0.000585995	0.002457886	0.006019172	0.001364695	0.008837056	0.001436693	0	0.00625544	0.005628859	0.006992666	0.001454945	0	0.00022791	0.007843285	0.011747187	0.00330694	0.001795186	0.003501929	0.001076098	0.013593215	0.000990632	0.000449291	0.006882591	0.001798357	0.000340109	0.010791268	0.00015405
ASV1852.Bacteroides	0.00533224	0.001119351	0.004524667	0.010916902	0.006476519	0.003941292	0.004020732	0.000557937	0.003694706	0.001235698	0.00085202	0.001249095	0.00439839	0	0.00262901	0.009692816	0.002920419	0.001608878	0.010880639	0.007729153	0.000878992	0.004106468	0.003616457	0.003772979	0.016575366	0.001900142	0.002839382	0.006299701	0.00442031	0.000991983	0.003168547	0	0.002575381	0.00414196	0.007142069	0.003074057	0.002896777	0.004598061	0.001323309	0.003917879	0.003542586	0.00495582	0.003174089	0.011713624	0.00401652	0	0.003377257
ASV17986.Treponema_2	0	0	0.003429989	0	0.000228583	0.001323568	0.015244483	0.00234921	0.0032645	0.003638444	0	0	0.005292977	0.002204534	0.004237476	0.003035124	0	0.007748884	0.000815029	0	0	0.001318866	0	0	0.001396977	0	0	0	0	0.002049014	0.001131624	0	0.000957221	0.013886266	0.003612398	0.007949076	0.004222766	4.27065E-05	0.001003388	0	0.001345967	0.003213114	0.002931174	1.62014E-05	0.001311847	0	8.29502E-05
ASV13455.Ruminococcaceae_UCG.010	0	0	0	0.000323682	2.53981E-05	0.000147063	0.000743169	2.93651E-05	0	0	3.87282E-05	0	0	0.000214601	0	2.44768E-05	0	0	0.001405925	0.00250381	0.000460424	0.001798453	0.000594486	0.000100345	4.70891E-05	0	0.000336022	0.000368835	0.000579441	4.8786E-05	0.000603533	0.000430725	0.00045582	0.00026438	0.000882418	0.000589971	0.001570787	0.000199297	0.001003388	0.001881705	0.000419942	0.000871353	0.000226721	0.000615654	0.000161956	0.00056362	0.001599754
ASV4366.Rikenellaceae_RC9	0	0.00118931	0.005424735	0	0	0	0	0.006313502	0.002631845	0.002585812	0.001394214	0.005847212	0.003429253	1.95091E-05	0.004503705	0.001860237	0	0.006829525	0.007763153	0.006613325	0.001088276	0.007253762	2.47703E-05	0.003853255	0	0.004093802	0.00327621	0	0	0.009789732	0.00143339	0	0.000205119	0.003927937	0.001888926	0.001133364	0.00122399	0.001651316	0.001599604	0.00675448	0.002132012	0.00122534	0.003789474	0	0.002251194	0	0.002926956
ASV19334.Akkermansia	0	0	0	5.88512E-05	0	0	0	0	0	0	0	0	0	0.002906863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65555E-05	0	0	0	0.000569775	0	0	0	0	0	0	0	0.009249489	0	0	0.000194417	0.004129889	0	0.002014504
ASV4367.Rikenellaceae_RC9	0.00017945	0.011380066	0.001119004	0.007150424	0.008609961	0.003382452	0.006974351	0.001644447	0.000961636	0.000983982	0.008171643	0.013215062	0.000820039	0	0.002739939	0.016448415	2.21244E-05	0.010589046	0.002628469	0.004626606	0.003976393	0.002787603	0	0.003351529	0.02395266	0.003398628	0.010131048	2.95068E-05	0	0.000683005	0.000754416	0	0.003304693	0.001863252	0.004605118	0.008725353	0.006589147	0.008868706	0.003606381	0.002387238	0.007365134	0.010347316	0.011222672	0.003240283	0.005328367	0	0.002144855
ASV11384.Flavonifractor	0.000615258	0.002658458	0.000875742	0.001235876	0.001676276	0.001382394	0.001505393	0.00819287	0.001062861	0.006567506	0.003214438	0.000271542	0.001006411	0.001482695	0.000942894	0.002570065	0.000575234	0.00096861	0.000794653	0.001115828	0.000376711	0.001648582	0.000891729	0.001565385	0.002935221	0.001328555	0.000806452	0.000958971	0.000811218	0.000715529	0.001551942	0	0.003350275	0.001397439	0.000634238	0.000667598	0.000571195	0.00103919	0.000727093	0.000463405	0.002724238	0.000707974	0.00059919	0.000793869	0.000858369	0.000357418	0.000284401
ASV5911.Christensenellaceae_R.7.	0	0.000466396	0.001654179	0.001000471	0.000380972	0.001058855	0.000266778	0.003700006	0.001341229	0.001647597	0.000542194	0.003837799	0.001192784	0.000624293	0.000876337	0.000930119	2.21244E-05	0.000197006	0.002485839	0.003184193	0.001381273	0.006864097	0.002724728	0.001224211	0	0.009902367	0.00094086	0.003540815	0.004171978	0.000959459	0.00065742	0	0.000980012	0.004645541	0.002316347	0.002111473	0.001713586	0.002106852	0.003388253	0.0014183	0.004576289	0.003853014	0.000242915	0.000745265	0.002461738	0.000247443	0.001374603
ASV4368.Rikenellaceae_RC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010269367	0	0	0	0	0	0	0	0	0.000368835	3.31109E-05	0	0	0	0	0	0	0	0	0.015175025	0	0	0.010616991	0	0	0	0	0	0.007785467
ASV4120.Alistipes	0	0.001865585	0.001216308	0.008857109	0	0	0.000724113	0.010630176	0.001138779	0.00784897	0.000929476	0.00756698	0.001155509	0.002341098	0.001253494	0.014025211	0.000774353	0.001723798	0.000978035	0.000598737	0.001130133	0.00461603	0	0.001565385	0.000565069	0.001452141	0.002822581	0	0	0.000130096	3.23321E-05	0.046007817	0.001299086	0.005363145	0.000854842	0.001614656	0.00124439	0.009153416	0.000494423	0.001390215	0.002207387	0.005051124	0	0.004990036	9.71739E-05	0	0.000841352
ASV3405.Alloprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007110787	0	0	0	0	0	0	0	0.000290729	0	0	0	0	0	0
ASV5727.Methanomethylophilaceae	0	0	0	0	0	0	0.000514501	0	0	0	0	9.05141E-05	0	7.80366E-05	0	0.000636397	0.003407155	0	0	0.017145656	4.18568E-05	0.000179845	0.015258478	0	0	0.000463449	0.002150538	0.011478143	0.01004917	0	0.010152284	0	0	0.027231182	0.02439058	0	0	0.0079434	0.003562755	0	0.000495316	0	0.00448583	0.00422857	0.000145761	0	0
ASV4370.Rikenellaceae_RC9	0	0.000116599	0	5.88512E-05	7.61943E-05	0.000147063	0	0.000205556	0	9.15332E-05	0.000232369	0.000380159	0	0.006242928	1.10929E-05	2.44768E-05	0	0.00011492	0.000672399	0.000517091	0.002050982	0.000989149	0.002055931	0.000301036	0	0	0.000722446	2.95068E-05	0.000148999	0.000308978	6.46642E-05	0	6.8373E-05	0.000327328	0.000441209	0.00041919	0.000407997	0.000313181	0.000436256	0.000322979	0.000710671	0.000462906	0.001117409	0.000275424	0.000226739	0.001072253	4.74001E-05
ASV3381.Paludibacteraceae	0	0	0	0.016154661	0	0	0	0.000146826	0	0	0	9.05141E-05	0	0.004174958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61943E-05	0.00034023	0	0	0
ASV4373.Rikenellaceae_RC9	0	0	7.29785E-05	0	0	0	0	2.93651E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00012557	0.005065644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62014E-05	0.000129565	0	0
ASV17310.Parasutterella	0	0.000722914	0.000875742	0.002560028	0.001981053	0.001176505	0.001981783	0.000675398	7.59186E-05	0.000732265	0.005421943	7.24113E-05	0.000670941	0	0.000510272	0.000220291	0.002079692	0.000541765	0.010473124	0.010967777	4.18568E-05	0.013788142	0.006266875	0.000280967	0.014346482	0	0.002335349	0.001814668	0.001605881	0.003528857	0.002985332	0	0	0	0	0.005449464	0.005426357	0.001224252	0.002195821	0.001446385	0.004070206	0.002341761	0.00702834	0.004617404	0.001749129	0	0.00470446
ASV17987.Treponema_2	0	0	0.005035516	0	0	0	0	0	0.005617978	0	0	0	0.003913821	0	0.006056707	0	0	0.005187812	0	0	0	0	0	0	0.013341914	0	0.007022849	0	0	1.6262E-05	0.00188604	0	0.012079221	0.013433043	0	0.002825648	0.002794778	0	0.01025201	0	0.002821148	0.003335648	0.007465587	0	0.003125759	0	0.00017775
ASV7640.Clostridiales_XII_AD3011	0.000205086	0.001702346	0.000681133	0.001324153	0.0013461	0.000941204	0.002648729	0.001292066	0.001341229	0.002105263	0.000813292	0.003475742	0.000857313	0.003589684	0.001009451	0.001566516	0.001172592	0.000640268	0.000835405	0.00122469	0.001004562	0.001588634	0.000470635	0.001164004	0.004551947	0.001081382	0.001142473	0.001327806	0.000744996	0.000926935	0.000711307	0.0022972	0.001048385	0.000730194	0.000413633	0.00100916	0.00128519	0.000896835	0.001323309	0.001713194	0.001302897	0.002069463	0.001538462	0.000907279	0.001085108	0.000343671	0.001576053
ASV1853.Bacteroides	0.02173913	0.013572128	0.006349129	0.004266714	0.006451121	0.003588341	0.008460688	0.002877782	0.008249823	0.005881007	0.007435808	0.006661839	0.00439839	1.95091E-05	0.006112171	0.008297638	0.006128454	0.010900972	0.000101879	5.44307E-05	0.000292997	0.001228943	4.95405E-05	0.000301036	0	0.000710622	0	1.47534E-05	4.96664E-05	0	0	0	0.002370262	0	0.000261968	6.21022E-05	0	0.000825658	2.90837E-05	0.00043532	0.000732206	0.001347874	4.8583E-05	0.000178216	3.23913E-05	0	0
ASV13456.Ruminococcaceae_UCG.010	0	2.33198E-05	0	0.002177495	0.001066721	0.000647078	0.000323945	5.87303E-05	0	4.57666E-05	0.000619651	5.43085E-05	3.72745E-05	0.000195091	0	0.000122384	0	0.002019307	0.000163006	0.003401916	0.0015487	0	0.001882539	0.001625592	0	0.000324415	0.000856855	0.000265561	0.000331109	0.001138341	0.009990624	0.001020978	0.00323632	0.003008901	0.000468784	0.000978109	0.001325989	0.002035674	0.004420725	0	0.000646064	0.000503751	1.61943E-05	0.001215106	0.002040651	0.000206203	0.001208703
ASV13457.Ruminococcaceae_UCG.010	0.00017945	9.32792E-05	0.000729785	0.001441855	0.00040637	0.000205888	0.000552613	0.000146826	2.53062E-05	9.15332E-05	0.000968204	0	0.00074549	0.000175582	0.000144207	9.79072E-05	0.002035443	0.000361177	0.001018786	0.002830394	0.003432255	0.00347701	0.001139432	0.000180621	0	0.000756967	0.002637769	0.000914711	0.001374104	0.001544891	0.004289394	0.001483609	0.00207398	0.002001737	0.005666777	0.002468561	0.003019176	0.002704742	0.004202597	0.003328091	0.004167115	0.002682133	6.47773E-05	0.003450902	0.002202607	0.000274937	0.000438451
ASV5672.Methanocorpusculum	0	0	2.43262E-05	2.94256E-05	0	2.94126E-05	0	0	0	0	0	0	0	0	2.21857E-05	0	0	0	0.007477892	0.001170259	0.00012557	0.001768479	0.000743108	0.001143935	0.006388422	0.000834209	0.011475134	0.000162287	9.93328E-05	0.004065503	0.004515719	0	0	0.010650753	0.002702405	0.001909641	0.001795186	0.002548152	0.005351404	0.000884682	0.001669	0.003716865	0.006493927	0.004390584	0.014495101	0.002240735	0.00013035
ASV13458.Ruminococcaceae_UCG.010	0	4.66396E-05	0.001240634	0.000794492	0	0	0	0.000117461	0.000101225	0	0.000232369	1.81028E-05	0.001341882	0.001346131	0.000244043	0.000146861	0	0.000328343	2.03757E-05	0	0.000167427	0.000479588	0.000173392	0	0	1.54483E-05	0.000436828	4.42602E-05	0	0.000374026	0.001077737	1.59528E-05	0.000410238	2.51791E-05	0.000165453	9.31532E-05	2.03998E-05	0.000968013	4.36256E-05	2.80852E-05	1.07677E-05	0.000108919	0	1.62014E-05	6.47826E-05	2.74937E-05	0.001611604
ASV17889.Ruminobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000364656	0	0	1.55255E-05	0	0	0	0	0	0	0.000680162	0	0	0	0.056702375
ASV5174.Gastranaerophilales	0	4.66396E-05	0	0.0048258	0	0	0	8.80954E-05	0	0	0	0.000488776	0	0.00044871	2.21857E-05	0	0	0	0	0.00040823	0	0	4.95405E-05	0	0	0	0.001159274	0.001947448	0.001605881	0	0.000549646	0	0.005880074	1.25895E-05	0	0	0	0.001281194	0	0	0	5.44596E-05	1.61943E-05	0.006658782	0.000518261	0.001292203	0
