region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4118.Alistipes	0	0.000329904	0	0.00045097	0.003135418	0.000300083	0	0.000648593	0.000935539	0	0	0.00267749	0.000796456	0.000177532	0.000133267	0.000618651	0.000382512	9.03546E-05	0	0.00128999	5.77451E-05	0	0.001482653	7.91306E-05	1.70488E-05	2.79701E-05	0	0.001268245	0.00052776	1.22873E-05	2.20449E-05	0	0.00066368	0.000131303	0.001077373	0.000274186	0.001434452
ASV2657.Bacteroidales_p.2534.18B5	0	2.99913E-05	0	0	0	0.006101678	0	0	0	0	0	0	0.00691921	0.010438858	0.01522572	0	0	0	0	0.002608646	0	0	0.002841752	0	0	0	0	0	0	0	0	0	0	0	0.004420943	0.003142598	0
ASV13452.Ruminococcaceae_UCG.010	0.000313603	0.0006898	0.001030899	0.000100215	0.000297666	0.001125309	0.000503247	8.6479E-05	0.000880508	0.000233442	0.000456772	6.37498E-05	0.001592912	0.001278228	0.000832917	0.000767127	0	0.000542128	0.00142345	0.001347323	0.001154901	0.001077886	0.000766037	0.002571745	0.001261615	0.001160758	0.001254705	0.000334356	0.002389314	0.002629477	0.002094264	0.001326	0.002441395	0.001345851	0.002501486	0.001054563	0.000779593
ASV9139.Lachnospiraceae	0.010453417	0.004798608	0.005934635	0.00330711	0.004345928	0.0040011	0.007093388	0.001664721	0.005081264	0.00725791	0.005176745	0.004653733	0.003384937	0.003834683	0.004964185	0.004998701	0.00034426	0.001671561	0.002583298	0.001060658	0.002569655	0.003337969	0.001803894	0.000553914	0.001244566	0.0020558	0.001508466	0.001314363	0.005239219	0.002518892	0.002413915	0.003842387	0.004693166	0.005646008	0.007591143	0.001792757	0.002479107
ASV4119.Alistipes	0.003083758	0.001349609	0.00130952	0.004509696	0.003115574	0.001575433	0.002228666	0.00177282	0.003613751	0.005984593	0.001344939	0.001508744	0.001095127	0.002343417	0.003498251	0.00384801	0.000765023	0.002800994	0.006616407	0.002264649	0.002569655	0.002816412	0.000642483	0.000646233	0.003205183	0.001929935	0.000944553	0.002363548	0.00217821	0.007568962	0.002072219	0.000904091	0.001185143	0.002708114	0.001931841	0.000295278	0.00183984
ASV11290.Lysinibacillus	5.22671E-05	0.000329904	0.000139311	0.001453124	0.000714399	0.000100028	0.000359462	0.003848316	3.66878E-05	0.003013518	0.003324282	0.004441233	0	0	0	0.000197968	0.011475347	0	0	0	0	0	0	2.63769E-05	0	4.19551E-05	1.40978E-05	0.000345885	0.002917074	0.002518892	0.000529077	0.000135614	0.000308137	0.000328256	0.003281652	0.018792314	0
ASV13453.Ruminococcaceae_UCG.010	0.000156801	0.000719791	0.00117021	0.00045097	0.001150976	0.000825227	0.001341992	0.000518874	0.00168764	0.00021222	0.000355267	0.000318749	0.000746677	0.000994177	0.000732967	0.000965096	7.65023E-05	0.001761916	0.000711725	0.001519321	0.002569655	0.001147427	0.001433231	0.001411163	0.00059671	0.001146773	0.001141923	0.000956949	0.003406452	0.0013516	0.000595212	0.004475251	0.001801417	0.001214548	0.001077373	0.003058233	0.001294125
ASV12978.Ruminococcaceae_NK4A214	0.007343525	0.005548391	0.003844975	0.004609911	0.005080171	0.003776038	0.007021496	0.006161629	0.002348021	0.003437958	0.006369427	0.003931235	0.003235602	0.002733987	0.002765284	0.004949209	0.000956279	0.002213689	0.003268663	0.002321981	0.004128771	0.002433936	0.002100425	0.000646233	0.001312761	0.001174743	0.00102914	0.001579542	0.005421536	0.002101124	0.003174463	0.002260228	0.002583612	0.003102022	0.001944224	0.001160019	0.005207684
ASV13224.Ruminococcaceae_UCG.005	0.001803214	0.001949435	0.002033936	0.002806033	0.002678997	0.003150866	0.003858228	0.000929649	0.001485857	0.003522845	0.005329002	0.002379991	0.003185823	0.002449936	0.002765284	0.002524096	0.000229507	0.002846171	0.001792493	0.00289531	0.002714018	0.001947149	0.003508945	0.001292467	0.003512062	0.002824977	0.000380641	0.002213665	0.002763544	0.002432881	0.003273665	0.001401341	0.003199886	0.004070378	0.002489102	0.002130217	0.001340901
ASV2846.Bacteroidia	0	2.99913E-05	0	0	0	0.000975268	0	0	0.000623693	0	0	0	0.000746677	0.000532595	0	1.2373E-05	0	0	0	0.003439972	0	0	0.006869625	0.002149715	0.001091126	0	7.04891E-05	0.005684045	0	0	0	0	0.001754012	0	0.000532495	0.001181111	0.000124735
ASV11296.Planococcaceae	0	8.99739E-05	0.000139311	0.030214962	0.001905064	0	0	0.00962079	0	0.001634091	0.010454995	0.021589919	9.9557E-05	0	0	6.18651E-05	0.020540871	0	2.63602E-05	0	0	0.000347705	2.47109E-05	0	0	0	0	1.15295E-05	0.012128889	0.002223997	0.000319651	3.01364E-05	7.11086E-05	0.000131303	0.014414504	0.00702339	0
ASV11312.Solibacillus	2.61335E-05	0	0	0.015783935	0	0	0	0.063821507	0	0	2.53762E-05	0.033192376	0	0	0	0	0.04131125	0	5.27204E-05	0	0	0.045027816	0	0	0	0	0	0	0.002082254	0.000909258	0	0	0	0	0.000222905	4.21825E-05	0
ASV13455.Ruminococcaceae_UCG.010	0.000496537	0.000809765	0.001365245	0.000100215	0.000436577	0.001525419	0.001318028	0.000367536	0.002549804	0.000466883	0.000786662	0.0001275	0.001891582	0.001171709	0.001932367	0.00053204	3.82512E-05	0.004833973	0.005166596	0.003812636	0.001674607	0.003616134	0.003410102	0.003428993	0.003426818	0.002713097	0.002974638	0.003147555	0.00224538	0.003931928	0.002116309	0.008091615	0.006233852	0.002921481	0.004235189	0.005146268	0.000904328
ASV4366.Rikenellaceae_RC9	0.002404286	0.006358156	0.002814076	0.000701508	0.003095729	0.002500688	0.001437849	0.002205215	0.001724328	0.009061777	0.011317786	0.004632483	0.001244462	0.002662974	0.002831917	0.000989842	0.000688521	0.003162412	0.000685365	0.000171999	0.001559117	0.000521558	0.001754473	0.000184638	3.40977E-05	0.000377596	0.000479326	0	1.91913E-05	6.14364E-05	0.000562145	1.50682E-05	0.00116144	0.000869879	0.001572716	0.00200367	0.001278533
ASV19334.Akkermansia	2.61335E-05	0.00299913	0.000724416	0.000250539	0	0.001250344	0	0.001837679	0.000256815	0.000488105	0.000406019	8.49997E-05	0.000896013	0.001207215	0.000133267	0.00024746	7.65023E-05	0.00067766	2.63602E-05	0.001318656	0.000259853	0.001773296	0.004027874	0.005130302	0.000750149	0.007957485	0.006132548	0.001648719	0.000556547	0	0.003758653	0	0.005238332	0.002412684	0.00206806	0.004112796	0.000265062
ASV11384.Flavonifractor	0.001541879	0.002219356	0.001281658	0.000952047	0.000595333	0.001375378	0.002012989	0.001383664	0.001357449	0.000891322	0.001167305	0.000722497	0.001045348	0.000781139	0.000966184	0.000730008	0	0.000542128	0.000896246	0.000515996	0.001530244	0.00066064	0.000963724	0.002136527	0.000716051	0.000895042	0.001903204	0.000945419	0.000940373	0.001646495	0.000925885	0.001054773	0.000142217	0.002084428	0.000780166	0.000822559	0.001512411
ASV5911.Christensenellaceae_R.7.	0.005853913	0.002909156	0.005070909	0.008317883	0.003393396	0.003350922	0.004936615	0.002399792	0.003338592	0.003947285	0.005938031	0.001976243	0.002688038	0.002307911	0.003831418	0.003810891	0.002333321	0.002981703	0.003136862	0.002350648	0.003262596	0.00267733	0.003162993	0.00126609	0.000818345	0.000797147	0.001170118	0.002444255	0.004586716	0.000798673	0.002369825	0.002365705	0.001706606	0.004300158	0.00206806	0.001307658	0.001871024
ASV4368.Rikenellaceae_RC9	0.006245917	0.008937408	0.006491878	0.001002155	0.007699635	0.003275901	0.003115339	0.019284819	0.001834391	0.000785213	0.001852463	0.004674982	0.002488924	0.003195569	0.002698651	0.000866112	0.000918028	0.003117235	0.001186208	0.020553836	0.001963332	0.001703755	0.006078877	0.004602764	0.002301594	0.007076428	0.0019314	0.001452718	0.000873203	7.37237E-05	0.000275561	0.002184887	0.001967337	0.000311843	0.001770854	0.000611647	0.000436572
ASV4120.Alistipes	0	0	5.57243E-05	0.00045097	0.000396888	0.000225062	0	0	9.17196E-05	0	0	0.000297499	4.97785E-05	0	0.000133267	0.000494921	3.82512E-05	0	0	0.000171999	0	0	0.000642483	0.000461595	0.00028983	0	2.81956E-05	0.000172943	0.000134339	0	5.51122E-05	0	0	4.92384E-05	0.000111452	4.21825E-05	4.67756E-05
ASV3405.Alloprevotella	0	0.016135321	0.000195035	0	0	0.001400385	0	0.014614952	0.000256815	0	0.00126881	0	0.001393798	0.00173981	0.000266533	0	0	0	0	0.002235982	0.031933016	0	0.005263418	0.003916966	0.001534396	0	0	0	0	0	0	0.006614933	0	0	0.001089756	0.005947736	0
ASV4370.Rikenellaceae_RC9	0	0	0	0	1.98444E-05	0.001400385	0	0	0.000678725	0	0	0.000403748	0.00164269	0.001100696	0.000566383	2.4746E-05	0	0	0	0.000114666	0	0	0	1.31884E-05	0.001892422	0	1.40978E-05	0	0	2.45746E-05	0	0	0	0	0.000272439	0	6.23675E-05
ASV3381.Paludibacteraceae	0.007003789	0.003928861	0.003120559	0.00110237	0.003135418	0.009702668	0.012317573	0.002378173	0.005925083	0.008425118	0.009947471	0.001381245	0.006869431	0.008059935	0.003931368	0.002561216	0.000420763	0.005466456	0.012046605	0.005561289	0.007102642	0.009040334	0.002223979	0.003270732	0.007194613	0.010069226	0.004398517	0.003908502	0.00554628	0.010431898	0.00514748	0.006358773	0.004930195	0.004529937	0.004160888	0.00250986	0.002853312
ASV7151.Clostridiales_vadinBB60.	0.003920031	0.002249348	0.002702627	0.001002155	0.001905064	0.001800495	0.006182751	0.001102607	0.002182925	0.003480402	0.001852463	0.000509998	0.002488924	0.002876012	0.002065634	0.002623081	3.82512E-05	0.007725322	0.007776255	0.003181975	0.005774506	0.007301808	0.002075714	0.005539143	0.003784844	0.004363331	0.002932345	0.001936957	0.008492141	0.008625668	0.007296856	0.009523092	0.005641281	0.004382222	0.005337329	0.003901883	0.00300923
ASV4373.Rikenellaceae_RC9	0.006899255	0.004528687	0.007606364	0.008017237	0.005893793	0.004826327	0.011910182	0.00352402	0.004861137	0.007300354	0.005684269	0.004058735	0.004032057	0.006284619	0.004764285	0.00528328	0.001415293	0.009893833	0.013206453	0.002063983	0.00730475	0.009109875	0.003113571	0.005855666	0.009632597	0.020809734	0.009487827	0.008416538	0.003089796	0.008146464	0.005026233	0.005982069	0.001279954	0.004874606	0.002835843	0.006095375	0.002447923
ASV17310.Parasutterella	0.003528028	0.000359896	0.000863726	0.00045097	1.98444E-05	0.004826327	0.001198207	0.000129719	0.001155666	0.000530549	0.000126881	8.49997E-05	0.005127184	0.001846329	0.001665834	0.000631024	3.82512E-05	0.002304043	0.001687052	0.002121316	0.003637939	0.000764951	0.000642483	0.000659422	0.001159321	0.000545416	0.000888162	0.000841654	0.001170668	0.001437611	0.00135576	0.003556091	0.00282064	0.002658876	0.003628393	0.001455297	0.002681801
ASV7640.Clostridiales_XII_AD3011	0.00331896	0.002699217	0.004123596	0.004559804	0.004762661	0.004176148	0.002516236	0.001643101	0.002072862	0.003586511	0.003907935	0.005758728	0.003882722	0.003053544	0.005097451	0.002994271	0.000726772	0.001129433	0.000764445	0.001375989	0.00216544	0.00069541	0.001828605	0.000329711	0.000681954	0.000853087	0.000648499	0.000945419	0.00165045	0.001818517	0.001091222	0.00082875	0.002085852	0.00169052	0.001696552	0.001307658	0.001512411
ASV1853.Bacteroides	0.001045342	0.00092973	0.000501518	0.000551185	0.000476266	0.000875241	0.002755877	0.000735072	0.002292989	0.00227075	0.00220773	0.000488748	0.000896013	0.000852152	0.002865234	0.000569159	0.000229507	0.000993901	0.001528891	0.001920651	0.002338675	0.001529903	0.001161411	0.000474784	0.000647856	0.000769177	0.000958651	0.000645652	0.00068129	0.000454629	0.004486134	0.001762977	0.000758492	0.0012802	0.000817317	0.000780377	0.000467756
ASV4039.Prevotellaceae_UCG.004	0.002822423	0.00875746	0.0057396	0.002555494	0.000218289	0.003500963	0.007956098	0.008258745	0.007557692	0.007215467	0.007638237	0.000339999	0.003185823	0.002804999	0.004564384	0.001756969	0.00099453	0.006279648	0.00142345	0.000917326	0.00297387	0.004346314	0.001606207	0.006778856	0.006563805	0.003370394	0.008585567	0.008082182	0.000441399	0.00536954	0.006161545	0.003917728	0.001777715	0.003102022	0.00127551	0.001434206	0.00159037
ASV13456.Ruminococcaceae_UCG.010	0	0.000359896	0.000473656	0.000200431	0.000575488	0.000525144	0.000215677	2.16198E-05	0.000660381	4.24439E-05	0.000126881	4.24998E-05	0.00099557	0.000319557	0.000866234	0.001051707	3.82512E-05	0.000768014	2.63602E-05	0.00088866	0.000721813	0.001147427	0.000420085	0.001239713	0.00148325	0	0.001015042	0.000657182	0.000124743	0.002862935	0.000914863	0.000934227	0.001516983	0.002182904	0.002167129	0.001581845	0.000701634
ASV13457.Ruminococcaceae_UCG.010	2.61335E-05	0.000179948	0.000250759	0.000100215	0.000377044	0.000625172	7.18924E-05	0.000108099	0.001063947	0.000254664	0.000126881	0.000148749	0.000547563	0.000781139	0.001066134	0.000222714	3.82512E-05	0.000948724	0.000131801	0.001003325	0.000288725	0.001043115	0.000469507	0.0019387	0.000409172	0.001454444	0.00077538	0.001994604	0.001410559	6.14364E-05	0.001223491	7.53409E-05	0.001114034	0.001296612	0.001597484	0.00050619	0.001044655
ASV5672.Methanocorpusculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47109E-05	1.31884E-05	0	0	0	0.007021468	0	0	0	0	0	0	1.23836E-05	0	0
ASV13458.Ruminococcaceae_UCG.010	0.001724814	0.00092973	0.001811039	0.000701508	0.000972377	0.001900523	0.003283088	0.000345916	0.005411454	0.00205853	0.000634405	0.0001275	0.001543133	0.003728164	0.003631518	0.001175437	3.82512E-05	0.003343122	0.001186208	0.002751978	0.00239642	0.001877608	0.002051003	0.002083773	0.00250618	0.000978953	0.003341181	0.001072244	0.004087743	0.002137986	0.006536308	0.002727341	0.006731613	0.002363445	0.005646919	0.002826229	0.002712985
ASV5174.Gastranaerophilales	0	0	0	0.000250539	0.000218289	0.001625447	0	0	0.000807132	0	0	0.000169999	0.001095127	0.001136202	0.000533067	0.000197968	0	0.000496951	0	0.002866644	0	6.9541E-05	0.001284966	0.001173771	1.70488E-05	0.000545416	4.22934E-05	0.00208684	9.59564E-06	0	0	1.50682E-05	0.010310745	0.004398634	0.004173271	0.003416784	0.008154547
ASV9142.Lachnospiraceae	0	2.99913E-05	0	0.000250539	0.000158755	0.000200055	0	4.32395E-05	0.000146751	0	0	0.000297499	0.000348449	3.55063E-05	0.000266533	0.000111357	0	0	0	0.000229331	0	0	0.00056835	5.27537E-05	0	0	0	0	0.000450995	0	2.20449E-05	0	0.000237029	0.000869879	2.47672E-05	0.000253095	0.000187102
ASV13153.Ruminococcaceae_UCG.002	0	5.99826E-05	0	0.000150323	0.000138911	0.000225062	0	4.32395E-05	7.33756E-05	0	0	4.24998E-05	9.9557E-05	7.10126E-05	0.000266533	0.000136103	0	0	0	0.000229331	2.88725E-05	0	0.000197687	0.000382465	1.70488E-05	2.79701E-05	0.000197369	0.000807065	9.59564E-06	0	0	0	0.000118514	9.84769E-05	0.00013622	4.21825E-05	0.00042098
ASV4374.Rikenellaceae_RC9	0.001123742	0.000299913	0.000835864	0.004309265	0.001964598	0.001225337	0.001773347	0.000129719	0.000990571	0.003055962	0.005506636	0	0.001144905	0.000994177	0.001465934	0.001855953	0.000726772	0	0	0	0	0	0	2.63769E-05	3.40977E-05	0	0	0	0	0	0	0	0	1.64128E-05	1.23836E-05	0	0
ASV3867.Prevotellaceae_UCG.003	0	0	0.004485804	0.006012928	0.006866169	0.003826052	0	0	0.004072348	0.001888754	0.004897607	0.00809622	0.002986709	0.004012214	0.0013993	0.008376536	0.003939869	0.001671561	0	0.001175324	0.002714018	0.002746871	7.41326E-05	0.003560878	0.003853039	0	0.004215245	0.005361219	0	0	0.004254662	0.002847887	0.001682903	0.001230961	0.002117595	0.00067492	0.002120494
ASV11431.Ruminococcaceae	0.001646413	0.001319617	0.000891588	0.000651401	0.001270043	0.000950261	0.000599104	0.000691832	0.001449169	0.001825089	0.002486868	0.002422491	0.001144905	0.001526772	0.001266034	0.001410524	7.65023E-05	0.001219788	0.000764445	0.001003325	0.001299264	0.000591099	0.000172976	0.000870437	0.000750149	0.00183204	0.000845869	0.001014596	0.003281709	0.000786386	0.001278603	0.00215475	0.00132736	0.001395089	0.001312661	0.001012381	0.001294125
ASV13459.Ruminococcaceae_UCG.010	0.000313603	0.0020694	0.001894625	0.000701508	0.001230354	0.001825502	0.000215677	0.000735072	0.002091206	0.000742769	0.000456772	0.000297499	0.002488924	0.001917341	0.002298851	0.000878485	0	0.002032979	0.002504218	0.002637312	0.00216544	0.00135605	0.001754473	0.003930154	0.003119939	0.002041815	0.002424823	0.003136025	0.002389314	0.003108681	0.00465147	0.002531455	0.00232288	0.001657694	0.002030909	0.002594225	0.001450044
ASV13460.Ruminococcaceae_UCG.010	0.000209068	0.000479861	0.000334346	0.00045097	0.000615177	0.000375103	0.000167749	6.48593E-05	7.33756E-05	0.000297107	0.000558276	8.49997E-05	0.000547563	0.000177532	0.000366483	0.000470175	0	0.001264965	7.90806E-05	0.000257998	0.00034647	0.000139082	0.001705051	0.000514349	0.000477368	2.79701E-05	4.22934E-05	0.000161413	0.002600418	0	8.81795E-05	0	0.004693166	0.000590861	0.001064989	0.000485099	6.23675E-05
ASV15832.Kiritimatiellae_WCHB1.41	0	0.001079687	0.000724416	0.000601293	5.95333E-05	0.002750756	0	6.48593E-05	0.001962799	0	0	2.12499E-05	0.002140475	0.00173981	0.0011994	0.001657985	3.82512E-05	0.002394398	0	0.004701296	0	0.001182197	0.005708214	0.005117113	0.001312761	0.000377596	0.002734975	0.003332027	0.004366016	0	0.000253516	0	0.003555429	0.002396271	0.00458193	0.007234303	0.002245229
ASV4121.Alistipes	0.002691755	0.002279339	0.001337383	0.001252693	0.002163042	0.00272575	0.001006494	0.003329442	0.003925597	0.001761423	0.001421067	0.001657494	0.002986709	0.002947025	0.002565384	0.002920033	0.000765023	0.002123334	0.001634332	0.001146657	0.006929407	0.004554937	0.000593061	0.001028698	0.001943568	0.001901965	0.0019314	0.00138354	0.001736811	0.003366714	0.003527181	0.004776614	0.002109555	0.00221573	0.001708936	0.001138928	0.001060247
ASV13461.Ruminococcaceae_UCG.010	0.001097609	0.000479861	0.000501518	5.01077E-05	5.95333E-05	0.000500138	0.001509741	4.32395E-05	0.001082291	0.000530549	0.000152257	0	0.000597342	0.000923164	0.00089955	0.000210341	0	0.002032979	0.000395403	0.000487329	0.002309802	0.001564673	0.00111199	0.000659422	0.001534396	0.001118803	0.000338347	0.000622593	0.001851958	0.00455858	0.00198404	0.005680705	0.005167224	0.000656513	0.00017337	0.001370932	0.001605962
ASV13462.Ruminococcaceae_UCG.010	0.000130668	0.0006898	0.000222897	0.000400862	0.00049611	0.000650179	0.000143785	0.000562114	0.000660381	0.000381995	0.000253762	0.000233749	0.000547563	0.000816645	0.001032817	0.000680516	0	0.001264965	0.000738085	0.000573329	0.002309802	0.000799722	0.000741326	0.001661743	0.001159321	0.001300608	0.00225565	0.003308968	0.001448942	0.002310008	0.00099202	0.001235591	0.000568869	0.001181723	0.001114523	0.001413115	0.000826369
ASV17038.Pirellulaceae_p.1088.a5	0	0.000389887	0	0.000150323	0.000257977	0.001175323	0	0.000302677	0.000275159	0	0	0.000488748	0.000945791	0.001029683	0.000566383	0.000272206	3.82512E-05	0	0	0.000487329	0	0	0.000222398	0.000514349	8.52442E-05	0	0	0.001694837	0	0	0	0	0.000521463	0.000607274	0.000111452	0.000379643	0.000389797
ASV11432.Ruminococcaceae	0.00627205	0.00299913	0.003204146	0.000901939	0.001488331	0.001275351	0.001150279	0.000345916	0.000972227	0.002610301	0.000329891	0.001211245	0.001692469	0.001597784	0.001999	0.001224929	7.65023E-05	0.000406596	0.000395403	0.000630662	0.000721813	0.000382476	0.000494218	0.00017145	0.000630807	0.000391581	0.000338347	4.6118E-05	0.001765598	0.000602077	0.000617257	0.000301364	0.000639977	0.000508797	0.001770854	0.001033472	0.00099788
ASV1854.Bacteroides	0.008415001	0.004108808	0.006436154	0.005461743	0.005873948	0.004526245	0.003978049	0.002810568	0.004035661	0.004371724	0.008729414	0.007203723	0.006122754	0.00685272	0.003898051	0.005741082	0.001912558	0.008990287	0.003163222	0.005675955	0.007333622	0.007649513	0.00336068	0.001397974	0.004228114	0.002922873	0.002678584	0.004565684	0.003214539	0.002420593	0.004298752	0.00489716	0.002370286	0.002593225	0.002922528	0.005568093	0.002884495
ASV2676.Bacteroidales_RF16.	0	0.002489278	5.57243E-05	0.001453124	0.001230354	0.001250344	0	0.003005146	0.000403566	2.1222E-05	7.61286E-05	0.000382499	0.000896013	0.000532595	0.00029985	0.001237302	0.000382512	0.00067766	0	8.59993E-05	0.000144363	0.000730181	0.000296531	0.002202469	0.001193419	2.79701E-05	0.002326139	0.000714829	0.000412613	4.91491E-05	0.000606234	0	2.37029E-05	0.000279018	0.000321973	0.000232004	0.000686042
ASV13463.Ruminococcaceae_UCG.010	0.001646413	0.001169661	0.000835864	0.000150323	0.000297666	0.001250344	0.003163268	0.000216198	0.001705984	0.000318329	0.00020301	0	0.001493355	0.001810822	0.00049975	0.000259833	7.65023E-05	0.003433476	0.002477857	0.002321981	0.001501371	0.001077886	0.002125136	0.003046529	0.002472083	0.004698972	0.002720877	0.006756289	0.002686779	0.00054064	0.002402892	0.005243728	0.003105075	0.000689338	0.005002972	0.001856031	0.001091431
ASV13225.Ruminococcaceae_UCG.005	0.000993075	0.00044987	0.000947313	0.001904094	0.001170821	0.001150316	0.001006494	0.000237817	0.001155666	0.000360773	0.000228386	0.001721244	0.001045348	0.001313734	0.0011994	0.00171985	0	0.005195392	0.000738085	0.000716661	0.001357009	0.000591099	0.000593061	6.59422E-05	0.000988833	0.001985875	0.000281956	9.2236E-05	0.000585334	0.000147447	0.000275561	0.000572591	0.000971817	0.002445509	0.001312661	0.000590555	1.55919E-05
ASV3831.Prevotellaceae_UCG.001	0.003136025	0.001679513	0.000891588	0.005010773	0.000873154	0.001150316	0.002707949	0.002140355	0.001229042	0.000806434	0.00126881	0.001104996	0.00064712	0.001029683	0.00049975	0.004677002	0.000956279	0	0.000500844	0.000343997	0	0.00132128	7.41326E-05	0.000158261	0.000852442	0.000377596	0	0.000334356	0	0.000344044	0.002909925	0.002667068	0	0.000804228	0.000260055	0.000590555	0
ASV2849.Bacteroidia	0	0	0	0	0	2.50069E-05	0	0	0.000128407	0	0	0	0	0	6.66333E-05	0	0	0	0	0	0	0	0.001803894	0.000962756	0	0	0	0	0	0	0	0	4.74057E-05	0	0.001188825	0	0
ASV4122.Alistipes	0.0041291	0.002549261	0.002674765	0.001503232	0.004524528	0.002975818	0.001222172	0.004475289	0.002751587	0.005008383	0.002918263	0.00259249	0.002737817	0.002059367	0.001999	0.002610708	0.002907088	0.001445674	0.006247364	0.002350648	0.003204851	0.001529903	0.001309677	0.000659422	0.000528514	0.000825117	0.001311096	0.002109899	0.000719673	0.004546292	0.001069177	0.001582159	0.000711086	0.001739758	0.001164058	0.001856031	0.002494699
ASV13464.Ruminococcaceae_UCG.010	0.001489612	0.000599826	0.001198072	0.000501077	0.000595333	0.001275351	0.003714443	0.000237817	0.001467513	0.00205853	0.001522572	6.37498E-05	0.00164269	0.000958671	0.0015992	0.001113572	0.000114753	0.00252993	0.000474483	0.002665979	0.00537029	0.005180807	0.002001581	0.001754062	0.00265962	0.001706174	0.002720877	0.001844721	0.001266624	0.004386558	0.001102244	0.007609433	0.001351063	0.001493566	0.001733703	0.00234113	0.003102782
