region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV4117.Alistipes	0.004414125	0.00506819	0.006454282	0.007200136	0.002511096	0.004169982	0.000758323	0.004519552	0	9.06721E-05	0.008100624	0.003691621	0.002691969	0.009246791	0.010481355	0.009079299	0.011497503	0.000220513	0.000580785	0.004882043	0.001054174	0.001918508	0.000577171	0.000223259	0.006159088	0.006180275	0.00124836	0.00422732	0.004747417	0.003788231	0.005743185	0.005071879	0.002350715	0.003593012	0.002971798	0.004292726	0.005505088	0.006937954	0.002578379	0.003783464
ASV17980.Treponema_2	0.001284109	0.000737191	0.005185492	0.000853097	0.000204391	0.002057557	0.001794697	0.000425755	0	2.2668E-05	0.0025922	0.00015024	0.000613023	0.000448873	0.001181424	0.001114594	0.000282725	8.26925E-05	0.000134027	4.63485E-05	2.73811E-05	5.9031E-05	0.000169756	8.93037E-05	1.45605E-05	0.000122209	0.000224065	0.00106602	0.000367447	0.000232407	0.000235728	3.2305E-05	0.000401342	0.000220261	0.00011967	0.000142039	6.41993E-05	0.000629089	0.000168155	0.000641838
ASV1850.Bacteroides	0.005256822	0.007832658	0.010288236	0.014673264	0.009693997	0.013470138	0.005990748	0.007139582	0	0.000385356	0.005066572	0.006031078	0.007223007	0.008558518	0.007906455	0.009799141	0.004649263	0.005843601	0.000960529	0.001575849	0.008132196	0.001756172	0.004617369	0.001763747	0.002766493	0.0019728	0.002176627	0.001084399	0.005879154	0.002974807	0.002035831	0.005233403	0.001949374	0.003138723	0.001635486	0.003472058	0.001942028	0.003451003	0.002335488	0.003884807
ASV13223.Ruminococcaceae_UCG.005	0.001926164	0.001796904	0.002123845	0.00255929	0.001255548	0.002386766	0.001011097	0.002325277	0	0.000136008	0.002179804	0.002425309	0.002905195	0.001885268	0.001817576	0.001602229	0.00207332	0.0014609	0.001384949	0.000417137	0.001095245	0.002449787	0.002885856	0.001652118	0.00206759	0.001815674	0.001536442	0.001911484	0.002189985	0.001557126	0.001800103	0.001324503	0.001003354	0.001693259	0.000797798	0.001625554	0.001139537	0.001599684	0.001513396	0.001317456
ASV5843.Phascolarctobacterium	0.004253612	0.003086989	0.003971866	0.00467497	0.004263023	0.006584182	0.00303329	0.004585053	0	0.000294684	0.004006127	0.004850618	0.004744263	0.003022414	0.002877829	0.003645652	0.002921497	0.006532705	0.000357406	0.00063343	0.001314294	0.000191851	0.000679025	0.00109397	0.001820061	0.002723511	0.000960277	0.00102926	0.004732719	0.002300827	0.003064461	0.005911807	0.002193045	0.004129899	0.001515816	0.002304184	0.001958078	0.001383996	0.002242069	0.00146947
ASV2844.Bacteroidia	0.001324238	0.00082934	0.000413736	0.000580106	0.000846765	0.000768155	0.000202219	0.000229253	0	0.00011334	0.000235655	0.000965831	7.99595E-05	0.003231888	0.002726364	0.002577499	0.003204222	0.002646159	0.000826502	0.00063343	0.000835125	0.000516521	0.000933659	0.000245585	0.000495057	0.000628503	0.00080023	0.001268196	0.002278172	0.001673329	0.00109292	0.000936844	0.000415675	0.002133781	0.000378954	0.000536591	0.000818541	0.001599684	0.000317626	0.000337809
ASV2675.Bacteroidales_RF16.	0.002046549	0.001842978	0.008688457	0.006483535	0.002569493	0.002523936	0.004575213	0.003078535	0	0.00022668	0.001767409	0.001287775	0.003225033	0.00281294	0.001878162	0.002136306	0.006911067	0.005760909	0.002859249	0.000880622	0.001013102	0.001224893	0.002342636	0.005001005	0.003887651	0.00251401	0.00204859	0.001801206	0.000778988	0.001324719	0.001435796	0.000807624	0.000716681	0.001748324	0.001396147	0.000394552	0.001412384	0.001078438	0.001569448	0.00182417
ASV13451.Ruminococcaceae_UCG.010	0.001565008	0.002165499	0.001213626	0.001535574	0.001313945	0.002770843	0.001263871	0.002652781	0	0	0.001649582	0.002232143	0.002825235	0.003172038	0.003756324	0.00424939	0.003047152	0.003721161	0.001608328	0.002780911	0.002135728	0.002464545	0.002393563	0.001227925	0.002868417	0.003561515	0.003937134	0.003271578	0.002733807	0.003462861	0.001607235	0.002390567	0.001404696	0.00243664	0.002293669	0.002824993	0.002375373	0.003720613	0.005324913	0.004577316
ASV4118.Alistipes	0.000521669	0.001612606	0.000772307	0.001330831	0.003387059	0.001618611	0.000505548	0.000982511	5.96576E-05	2.2668E-05	0.002268175	0.000536573	0.001252699	0.000448873	0.000272636	0.000673401	0.000848176	0.002508338	0.001362611	0.000896071	0.000260121	0.000575552	0.000305561	0.001741421	0.000349452	0.000174584	0.000448129	0.000735186	4.40937E-05	0.000232407	0.000814332	0	0.000458676	0.000234028	0.000438789	0.000568155	0.000577793	0.000521245	0.000298942	0.000472933
ASV2657.Bacteroidales_p.2534.18B5	0.0035313	0.004469222	0.001737691	0	0.006044149	0.035225371	0.001516645	0.026495055	0	0	0.006981265	2.14629E-05	0.022495269	0.005835353	0.006058587	0.004202949	0	0.014912208	0.000134027	0.00154495	0	7.37888E-05	0	0	0.007979149	0.008292743	0.011843411	0	0	0.00546156	0.003878793	0.00019383	0.000114669	0.000578186	0.00225378	0.001341477	4.81495E-05	0.006452657	0.007025149	0
ASV13452.Ruminococcaceae_UCG.010	0.000722311	0.000921489	0.000358571	0.001023716	0.001664331	0.000850457	0.000707768	0.000393005	0	2.2668E-05	0.001355014	0.000837054	0.000986167	0.002453841	0.001908455	0.001370022	0.000973832	0.001350644	0.001295597	0.002410123	0.002217872	0.002066085	0.003547905	0.00098234	0.003174187	0.003421847	0.001376396	0.001304955	0.003439305	0.003183973	0.001735813	0.002164432	0.001361695	0.001046241	0.001735211	0.002462005	0.002327224	0.000970595	0.000616569	0.001908623
ASV9139.Lachnospiraceae	0.003651685	0.002856616	0.004027031	0.003719502	0.002686288	0.002880579	0.002603574	0.003962796	0	0.00011334	0.002916225	0.003627232	0.003331645	0.001316695	0.001363182	0.001021711	0.002261804	0.00179167	0.000223379	0.000355339	0.000451789	0.000575552	0.000356488	0.000133955	0.000786267	0.000925295	0.00041612	0.000845464	0.001161133	0.000766942	0.000642894	0.001615248	0.001189691	0.001280269	0.001196697	0.001609772	0.000513594	0.001545762	0.000691305	0.001047209
ASV4119.Alistipes	0.001123596	0.000460745	0.000882637	0.00167207	0.000642373	0.002002689	2.52774E-05	0.001048012	0	4.53361E-05	0.000382939	0.000729739	0.001252699	0.001765568	0.001302596	0.001532567	0.000565451	0.000358334	0.000178703	0.000463485	0.000123215	0.000619826	0.00027161	0.000223259	0.000640662	0.000401543	0.000672194	0.000771945	0.000411541	0.000534536	0.000921481	0.000484574	5.73345E-05	0.000275327	0.000179505	0.00029986	0.000160498	0.000916673	0.000467098	0.000304028
ASV11290.Lysinibacillus	0.000200642	9.21489E-05	0.000358571	0.00044361	0.000145994	0.000109736	0.000328606	0.000720508	0.02744248	0.010087272	0.000500766	0.00015024	0.000239878	0.000778047	0.00051498	0.000534076	0.000376967	0.000220513	0.000111689	0.000386238	0.000739291	0.010138575	0.000135805	6.69777E-05	1.45605E-05	3.49168E-05	3.20092E-05	0	2.93958E-05	0	0	0	0	0.000178962	0	0	1.60498E-05	5.39219E-05	3.73678E-05	3.37809E-05
ASV13453.Ruminococcaceae_UCG.010	0.000200642	0.000921489	0.000634395	0.001842689	0.000846765	0.000850457	0.000505548	0.000949761	0	0	0.001060445	0.001244849	0.001625843	0.000508723	0.000817909	0.000580518	0.003015738	0.001405772	0.000938191	0.003661532	0.001711321	0.00131344	0.002138928	0.00196468	0.001834622	0.001553798	0.002304664	0.000827084	0.002204683	0.002858604	0.002292988	0.0039089	0.001017688	0.001004942	0.001575651	0.001373041	0.001861779	0.001150334	0.001251822	0.001773499
ASV12978.Ruminococcaceae_NK4A214	0.003049759	0.004008478	0.003475383	0.002149804	0.001459939	0.002880579	0.001769419	0.003864544	0	0.000294684	0.002356545	0.002468235	0.001998987	0.002483766	0.002877829	0.003274121	0.001256558	0.001736542	0.000603123	0.000525283	0.001177389	0.001195378	0.001527806	0.000736755	0.000873629	0.000750711	0.000896258	0.00158065	0.001161133	0.001301478	0.00109292	0.001453723	0.001017688	0.001335334	0.001615541	0.001041617	0.000641993	0.00140197	0.001008931	0.000844523
ASV13224.Ruminococcaceae_UCG.005	0.001805778	0.001520457	0.003144394	0.002047432	0.001109554	0.001563743	0.00224969	0.001932272	0	6.80041E-05	0.002238718	0.002618475	0.002292172	0.000807972	0.00124201	0.000696621	0.000785349	0.001350644	0.001384949	0.001050566	0.000287502	0.001165862	0.001205269	0.001696769	0.001150279	0.001012588	0.001728498	0.000680047	0.000955363	0.001998699	0.002657295	0.001905993	0.001017688	0.001115073	0.001396147	0.00189385	0.001027188	0.001995111	0.00196181	0.001114771
ASV13454.Ruminococcaceae_UCG.010	0	0.000322521	8.27472E-05	0	0	0.000109736	0	0	0	0	2.94568E-05	0.000257555	0	0.000149624	0	6.96621E-05	0.000502623	0	0.000491433	0.000525283	0.000273811	0.000546037	0.000254634	0	0.000218407	0.000401543	0.000480138	0.000312454	0.000102885	0.000139444	2.14298E-05	0	0.000129003	0.000399224	7.97798E-05	0.000189385	0.000112349	0.000161766	0	0.000236467
ASV2846.Bacteroidia	0.000682183	0.000921489	0.000496483	0.000341239	0.001897921	0.001755782	0.003918	0.001473767	0	0.000408024	0.00073642	0.00169557	0.000613023	0.002364066	0.000878495	0.001486126	0.007162379	0.001984619	0.000290392	0.002657315	0.000862506	0.000324671	0.007112786	0.006921033	0.000931871	0.000733253	0.002720784	0.002959124	0.001704955	0.00069722	0.000750043	0.000355355	0.00114669	0.000385457	0.001057082	0.000852232	0.000513594	0.001545762	0.001307873	0.000776961
ASV11296.Planococcaceae	4.01284E-05	0	8.27472E-05	0.000204743	2.91988E-05	2.74341E-05	0	3.27504E-05	0.022510788	0.03216593	0.000147284	2.14629E-05	0.000133266	0	9.08788E-05	0.000185766	0.00015707	0	0	6.1798E-05	0.000109525	0.002582607	0	0	0	3.49168E-05	3.20092E-05	0	4.40937E-05	2.32407E-05	0	3.2305E-05	0	1.37663E-05	0	0	0	0	0	0
ASV11312.Solibacillus	0	0	0	0	0	0	0	6.55008E-05	0.004514089	0.228675054	0.000324025	0	0	0	0	0	0	0	0	0	0	0.000383702	0	0	0	0	0	0	0	0	2.14298E-05	0	1.43336E-05	0	0	0	1.60498E-05	1.7974E-05	0	0
ASV1852.Bacteroides	0.002247191	0.001566532	0.002151427	0.004367855	0.000583976	0.0012071	0.001617755	0.000949761	0	0	0.003004595	0.003605769	0.000932861	0.000718197	0.000393808	0.000162545	0.002261804	0.001874363	0	0.00032444	0.000260121	0.000147578	0.000356488	0.000156281	0.000829948	0.000593586	0.000256074	0	0.001014154	0.000859905	0.000450026	0.000613794	0.000143336	0.000509354	0.00015956	0.000441898	3.20996E-05	0.001527788	0.000803408	0.000152014
ASV2556.Bacteroidales_p.251.o5	0.011757624	0.001474383	0.004164943	0.008838082	0	0.002249595	0.00146609	0.000917011	0	0	0.004683634	0	0.000559716	0	0	0	0	0	0	0	0	0.011392984	0	0	0	0	0.004129189	0	0.015153519	0.011829506	0.003064461	0.004942659	0.00580512	2.75327E-05	0.009473852	0.003645661	0.004702597	0.012743547	0.003456523	0.008377671
ASV13455.Ruminococcaceae_UCG.010	0.000120385	0.001290085	0.000358571	0.000750725	0.000700771	0.000713286	0.000733045	0.000393005	0	0	0.001708495	0.000729739	0.000879554	0.005955053	0.005210384	0.005062115	0.002890083	0.004189752	0.007125785	0.005144685	0.012403653	0.005607946	0.004464589	0.009466187	0.006304693	0.009218038	0.008418425	0.006892369	0.003733263	0.004508692	0.005871764	0.00410273	0.005418112	0.003744442	0.004866568	0.006312832	0.004863095	0.006326839	0.005829379	0.004087493
ASV4366.Rikenellaceae_RC9	0.00429374	0.00423885	0.007667908	0.006381164	0.008759636	0.006748786	0.002628852	0.003307788	0	0.000430693	0.002798398	0.005494505	0.004184546	0.000748122	0.00072703	0.00032509	0.00015707	0.001075002	0	0.000339889	0.000219049	0.000147578	0.000441366	0.000781407	0.000145605	0.000157126	3.20092E-05	0.000238935	0.00048503	0.000976109	0.000750043	0.001033759	0.000745349	0.000894811	0.001196697	0.000489245	0.00088274	0.001455892	0.000840776	0.001064099
ASV19334.Akkermansia	0.002126806	0.001474383	0.003916701	0.005562191	0.002978276	0.002908013	0.016480878	0.004486802	0	2.2668E-05	0.004094497	0.00596669	0.005757083	0.004937607	0.004695405	0.003854638	0.004335124	0.007607707	0.002166775	0.001962087	0.003737524	0.004811027	0.003225368	0.002768413	0.004571994	0.003544056	0.001888544	0.000477871	0.00097006	0.003486102	0.003557346	0.0039089	0.004758765	0.006800567	0.004926403	0.003345801	0.007431066	0.004655259	0.003307051	0.005675196
ASV4367.Rikenellaceae_RC9	0.000120385	0	0	0	0	0	0.001921084	0	0	0	2.94568E-05	0	0	5.98498E-05	6.05859E-05	0.000185766	0	0	0.000223379	0	5.47623E-05	0.000295155	5.09269E-05	0	0.000436815	0.000209501	0.000224065	0.000183797	1.46979E-05	0	0	3.2305E-05	0	4.1299E-05	1.9945E-05	0.000110475	8.02491E-05	1.7974E-05	0	0
ASV11384.Flavonifractor	0.00252809	0.003593808	0.003034064	0.003139396	0.002335903	0.003100052	0.002477187	0.001473767	0	0.000249348	0.001561211	0.001309238	0.00159919	0.001795493	0.002181091	0.001695112	0.00223039	0.003858982	0.003194317	0.001483152	0.001464891	0.002420271	0.002071026	0.000803733	0.002184074	0.002269593	0.002400691	0.00264667	0.003204139	0.001743051	0.001928682	0.006396382	0.001060689	0.001486764	0.001675376	0.001404605	0.001348185	0.004619311	0.002783902	0.002668694
ASV5911.Christensenellaceae_R.7.	0.002487961	0.001474383	0.001682527	0.001194335	0.001576734	0.001042495	0.001263871	0.002194275	0	0.00011334	0.001207729	0.000858516	0.001732456	0.003172038	0.002544606	0.00195054	0.00238746	0.001405772	0.001094556	0.000448036	0.001670249	0.001682384	0.001935221	0.000781407	0.000946432	0.001466506	0.000256074	0.002003382	0.000852477	0.00067398	0.001178639	0.001938298	0.000573345	0.000798447	0.001096972	0.001467734	0.000754341	0.00149184	0.001737603	0.001925513
ASV4368.Rikenellaceae_RC9	0.001484751	0.004192776	0.003282306	0.001296707	0.002043915	0.001234534	0.000556103	0.006713827	0	0.000181344	0.004477436	0.004764766	0.00682321	0.002094742	0.002241677	0.001811216	0.004900575	0.000220513	0.007125785	0.01461523	0.006407185	0.007068963	0.006875127	0.001741421	0.002941219	0.004905812	0.004481291	0.00472357	0.001469788	0.00171981	0.001542945	0.000613794	0.001376028	0.002395341	0.001755156	0.000552373	0.001412384	0.00271407	0.001289189	0.001942404
ASV4120.Alistipes	0.00024077	0.000506819	0.000524066	0.000136495	0.000408783	0.000109736	0.000252774	9.82511E-05	0	0	0.000294568	0.000536573	0.000293185	0.000149624	9.08788E-05	0.000185766	0.000125656	0.000165385	0.00073715	0.000139046	0.000369645	0.00026564	0.000118829	0.000424192	0.000247528	0.000209501	0.000160046	0.000220556	0.000338051	0.000278888	0.000150009	9.69149E-05	0.00015767	5.50653E-05	0.00011967	0.000205167	3.20996E-05	0.000143792	0.000112103	3.37809E-05
ASV3405.Alloprevotella	0.000601926	0.005344637	0.001572197	0.002183928	0.001722728	0.006447011	0.003993832	0.002816532	0	2.2668E-05	0.001355014	0.002296532	0.002478744	0.019421253	0.016267305	0.018205039	0.005748751	0.006973731	0.003909129	0.000185394	0.003285736	0.001667626	6.79025E-05	0.000870711	0.000276649	0.000192042	9.60277E-05	0.003216439	0.001925423	0.002905085	0.001714384	0.005847198	0.000931686	0.002422874	0.003749651	0.002288402	0.001364235	0.001887267	0.000261575	0.001773499
ASV4370.Rikenellaceae_RC9	0.000321027	0.000598968	0.000855054	0.00044361	0.001255548	0.002084991	5.05548E-05	0.000327504	0	0.00011334	0.000441852	4.29258E-05	0.000319838	0	0	4.64414E-05	0.002450287	0.000110257	0	0.00063343	0	5.9031E-05	0.000967611	0.001808399	0	1.74584E-05	0	0	0	2.32407E-05	0	3.2305E-05	0.000100335	2.75327E-05	5.98349E-05	0	3.20996E-05	0.000143792	5.60517E-05	1.68905E-05
ASV3381.Paludibacteraceae	0.000963082	0.003639882	0.000193077	0.000375363	0.00072997	0.000411511	0.003918	0.000720508	0	0	0.002621657	0.00036487	0.001066126	0.005745579	0.00402896	0.005898061	0.004335124	0.005292318	0	0.000957869	0.002258943	0.000841192	0.007061859	0.001495836	0.00385853	0.00328218	0.001344387	0.00158065	0.001366903	0.000790183	0.001500086	0.000904539	0.000802683	0.001679492	0.001655431	0.00029986	0.001283985	0.00104249	0.001494712	0.000675619
ASV7151.Clostridiales_vadinBB60.	0.000922953	0.000598968	0.000358571	0.002627538	0.000437982	0.000658418	0.0007836	0.000720508	0	0	0.001531754	0.001116071	0.001652496	0.002304216	0.002302263	0.002902589	0.003675431	0.001874363	0.003641075	0.003028103	0.00412086	0.006080194	0.003361173	0.003237257	0.004295345	0.003840849	0.004065171	0.002554771	0.003071858	0.005484801	0.004393108	0.004425779	0.002780724	0.003097424	0.003490367	0.004403201	0.003370462	0.003774534	0.003774149	0.003006503
ASV4373.Rikenellaceae_RC9	0.000682183	0.00082934	0.003530548	0.00061423	0.001226349	0.000246907	0.000278052	9.82511E-05	0	2.2668E-05	0.00073642	0.000193166	0.000239878	0.000359099	0.000757323	0.000534076	0.000816762	0.001267951	0.001362611	0.000525283	0.002300015	0.001431502	0.00244449	0.001540488	0.004615676	0.004190017	0.000736212	0.001617409	0.001058248	0.000766942	0.000642894	0.001001454	0.001548032	0.002450407	0.000897523	0.001562426	0.001476583	0.001833345	0.001083667	0.002330884
ASV17310.Parasutterella	0.000200642	0.003133063	0.001241208	0.003105272	0.001343144	0.00255137	0.003437729	0.000786009	0	0	0.000883704	0.001373626	0.000746289	0.001436395	0.001514647	0.001555788	0.002733013	0.010557072	0.000335068	0.000154495	0.000465479	0.000413217	0.000797854	0.000468844	0.000524178	0.000366627	0.000448129	0.000588149	0.002057704	0.001743051	0.002250129	0.005459538	0.000430009	0.000660784	0.000518569	0.000741758	0.000577793	0.003792508	0.000504465	0.000405371
ASV7640.Clostridiales_XII_AD3011	0.003009631	0.001889053	0.002840987	0.003002901	0.001605933	0.002386766	0.00323551	0.002456278	1.98859E-05	0.000204012	0.003799929	0.002511161	0.001892375	0.001675794	0.001605525	0.001787995	0.000911004	0.001212823	0.000893515	0.000494384	0.000465479	0.000634583	0.000950635	0.000580474	0.000757146	0.001030046	0.000480138	0.001139538	0.001616767	0.000557776	0.001135779	0.001195283	0.000616346	0.000702083	0.001037138	0.000899579	0.000658043	0.001527788	0.000728672	0.001165442
ASV4039.Prevotellaceae_UCG.004	0.00329053	0.002810542	0.003475383	0.011738611	0.00601495	0.0024142	0.000126387	0.006419074	0	0.000430693	0.018381053	0.003949176	0.004557691	0.001376545	0.001454061	0.000952049	0.00103666	0.003004493	0.001518976	0.005654518	0.00483277	0.002567849	0.005839614	0.001920029	0.005270898	0.0061279	0.00163247	0.001837965	0.003630378	0.002672678	0.002743014	0.001195283	0.004314422	0.003221321	0.00193466	0.002777646	0.002022277	0.002480408	0.001831023	0.004611097
ASV13456.Ruminococcaceae_UCG.010	0.000280899	0.000184298	0.00011033	0.000170619	0.001226349	0.000356643	0.000151665	0.000262003	0	0	0.000235655	0.000558036	0.000932861	0.000508723	0.000212051	0.000557297	0.001005246	0.000385898	0.000446758	0.000710677	0.000657147	0.000988769	0.000390439	0.000736755	0.000859069	0.00043646	0.001024295	0.000294074	0.00055852	0.000813424	0.000685753	0.001292198	0.00094602	0.00123897	0.000997248	0.000599719	0.000690142	0.001419944	0.001121034	0.000557385
ASV13457.Ruminococcaceae_UCG.010	0.000200642	0.001013638	0.000275824	0.000545982	0.000525578	0.000768155	0.000429716	6.55008E-05	0	4.53361E-05	0.000589136	0.000450721	0.000319838	0.001167071	0.000999667	0.000952049	0.001570697	0.001075002	0.00189872	0.002023885	0.001437509	0.001608595	0.001069464	0.00207631	0.000931871	0.000838003	0.001600461	0.00262829	0.001410997	0.002324068	0.001478656	0.001292198	0.001433363	0.000812213	0.000917468	0.00113631	0.001428434	0.001887267	0.000971563	0.001064099
ASV5672.Methanocorpusculum	0	0.002027276	8.27472E-05	0	0.001605933	0.001097364	0	0.000196502	0	0	0.002945682	0.000686813	0.000613023	0.000389024	0.000636152	0.000487635	0.003675431	0.011191047	0.002256126	0.005515473	0.002738113	0.003379525	0.003547905	0.007992677	8.73629E-05	0	3.20092E-05	0.002040141	7.34894E-05	0.002324068	0.002700154	0.000226135	0.006321131	4.1299E-05	0.005704256	0.000441898	0.005216191	0.003109497	0.001457345	0.010759226
ASV13458.Ruminococcaceae_UCG.010	0.00076244	0.001474383	0.000634395	0.001979184	0.002073114	0.001783216	0.001036374	3.27504E-05	0	0	0.001531754	0.000686813	0.000266532	0.00146632	0.001726697	0.001741553	0.004178054	0.001957055	0.003194317	0.002348325	0.0021768	0.002316967	0.002885856	0.003080976	0.002460723	0.002095009	0.00204859	0.001121159	0.005129562	0.006042577	0.004007372	0.007042481	0.003196399	0.00393717	0.004427779	0.004103341	0.003306263	0.00551801	0.003718097	0.002803817
ASV17889.Ruminobacter	0.000321027	0.002626244	0.005350986	0.000853097	0.001839523	0.000109736	0.000151665	0.000753259	0	0	0.000942618	0.000386332	0.00101282	0	0	0	0	0	0.000379744	0.000123596	0.000533932	2.95155E-05	0	0	0	0	0	0.000128658	0.008730544	0.000650739	0.000792902	0.000452269	0.00047301	9.63643E-05	0.000498624	0.000284077	0	0.002067007	0.000485782	0.000827633
ASV5174.Gastranaerophilales	0.000802568	0.000967564	0.000772307	0.000170619	0.001255548	0.001975254	0.000758323	0.000687758	0	6.80041E-05	0.00073642	0.00169557	0.000879554	0.000927672	0.000939081	0.000626959	0.001099488	0.000826925	0.000178703	0.0015604	0.000643457	0.000619826	0.000186732	0.000580474	0.001062916	0.00109988	6.40184E-05	0.00051463	0.000646707	0.005740448	0.005978913	0.00019383	0.003497406	0.001954819	0.002991743	0.003093288	0.002038327	0.000808829	0.00110235	0.001520142
ASV17932.Spirochaetaceae_GWE2.31.10	0.000401284	0	2.75824E-05	3.41239E-05	0.000700771	5.48682E-05	7.58323E-05	0.000393005	0	0	8.83704E-05	2.14629E-05	0.000799595	0.0001197	0.000242343	0.000162545	6.28279E-05	0	0	1.54495E-05	0.000123215	4.42733E-05	0.000101854	0.000133955	0	0	0	0	0	9.29627E-05	0.000257158	0	0.000229338	5.50653E-05	3.98899E-05	1.57821E-05	0	0.000287584	9.34195E-05	0.000101343
ASV9142.Lachnospiraceae	0.000521669	0.00041467	0.00068956	0	5.83976E-05	8.23023E-05	0.000530826	0.000294753	0	0	0.000618593	6.43887E-05	0.000266532	0	3.02929E-05	2.32207E-05	0.000251312	0.000110257	0	3.0899E-05	6.84528E-05	0.000177093	0.000169756	2.23259E-05	1.45605E-05	5.23752E-05	0	3.67593E-05	0.000191073	0.000185925	0.000192868	0.00038766	0.000258005	4.1299E-05	0.000458734	0.000205167	0.000224697	0.000359479	0.000728672	0.000101343
ASV13153.Ruminococcaceae_UCG.002	0.00100321	0.001750829	0.000855054	0.000238867	0.000642373	0.000685852	0.000733045	0.000753259	0	9.06721E-05	0.0012961	0.000944368	0.000399797	0.000239399	0.000393808	0.000301869	0.000251312	0.000496155	0.000558447	0.000818824	0.000287502	0.000487006	0.000509269	0.0006028	0.000203847	0.000139667	0.000576166	0.00102926	0.000264562	0.000162685	0.000171438	0.000161525	0.000258005	0.000192729	0.000239339	0.00037877	9.62989E-05	0.000233662	0.000298942	0.000456043
ASV3867.Prevotellaceae_UCG.003	0.002006421	0.002902691	0.003227141	0.003207644	0.004409017	0.001015061	0.004575213	0.008416847	0	0	0.003181336	0.001931662	0.006903169	0.000807972	0.000939081	0.000905608	0	0.001102566	0.00116157	0.000525283	0.004312528	0.00512094	0.012986352	0.001629792	0.004033256	0.004224934	0.003617042	0.008270843	0.00124932	0.002695919	0.001928682	0.003036666	0.004056417	0.002298977	0.002114165	0.001641336	0.001685231	0.002031059	0.001999178	0.001351237
ASV5045.Chishuiella	0	0	0	0	0	0	0	0	0.00930658	0.008772526	8.83704E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7974E-05	0	0
ASV11431.Ruminococcaceae	0.001886035	0.001336159	0.000965384	0.001228459	0.002335903	0.000987627	0.001263871	0.000949761	0	0.000249348	0.000972075	0.001137534	0.000746289	0.000269324	0.000393808	0.000348311	0.000502623	0.000468591	0.000580785	0.000278091	0.000698219	0.000678857	0.000780879	0.001205599	0.000960992	0.000785628	0.001408406	0.000771945	0.00124932	0.00069722	0.000900051	0.001679858	0.000444343	0.000619485	0.000618294	0.000362988	0.000609893	0.000629089	0.000803408	0.000523604
