region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV13703.Ruminococcaceae_UCG.010	0.000151057	2.83946E-05	0.000177541	0.000549769	1.97297E-05	8.75555E-05	0.000528463	8.43526E-05	0.000363268	0	7.86906E-05	3.94999E-05	8.26879E-05	0.000370796	0.00020254	0.000706232	0.000113732	0.000235773	0	0.000256476	0.00010114	7.30905E-05	0.00048448	0.000362647	0.000336838	0.000227695	0	0	0	0.000105889	0.000290335	6.00156E-05	5.52279E-05	0.000345819	0.000293329	0.000290243	9.77449E-05	8.20771E-05	0.000214375	0.000124249	0.000171591	0	0.000129979	0.000347277	6.27648E-05
ASV6515.Clostridiales	0.000276939	8.51837E-05	0.000207131	0.000636574	0.000276216	0.000145926	0.000930095	0.000379587	0.000105953	0	0.000354108	0.000315999	0.000275626	0.000111239	0.000260409	0.000462704	0.000601157	0.000407245	0	0.000812174	0.000134853	2.43635E-05	0.000161493	0.000332427	0.000312778	0.000531289	0.000213375	3.77102E-05	0.000328807	5.29446E-05	0.000136628	8.00208E-05	3.31367E-05	0.000166947	0.000363169	0.000239766	0.000111708	0.000150475	0.000628832	0.000835856	3.43183E-05	0.000240473	0.000129979	8.68194E-05	0.000690413
ASV4527.Rikenellaceae_RC9	0.001611279	0	8.87705E-05	0.000983796	0	0.001400887	0	0	0.00731076	0	0	0	0	0	0.00977981	0	0.006287775	0	0	0.001880824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6395.Christensenellaceae	0.000226586	0.000170367	0.000680574	0.000405093	0.000276216	0.000321037	0.000697571	0.000780261	0.000105953	0.000362948	0.00037378	0.000375249	0.000220501	0.000519115	0.000347212	0.000827996	0.000308702	0.000278641	5.4615E-05	0.00021373	6.74263E-05	2.43635E-05	0.00025839	0	0	3.79492E-05	0.000177813	9.42756E-05	6.57614E-05	0	8.53927E-05	0.000120031	5.52279E-05	1.19248E-05	4.19041E-05	0.000126193	5.58542E-05	0.000164154	5.71665E-05	7.90675E-05	6.86365E-05	8.01578E-05	1.44421E-05	0.000144699	6.27648E-05
ASV15018.Ruminococcaceae_UCG.013	0.00040282	0	5.91804E-05	8.68056E-05	0	0.000700444	0.000317078	0.001539435	0.000378404	0	5.90179E-05	0	0	0.000593274	0.000231475	0.000219175	0	0.00010717	0.00010923	0.000128238	6.74263E-05	0.000267999	0.000129195	0.001057721	0.000240599	0.000151797	0.0002845	0.000113131	0.000624733	0.000335316	0.000222021	0.000360094	0.000132547	0.000178872	0	0.000138812	1.39636E-05	2.7359E-05	0.000228666	0.000180726	0	3.20631E-05	0.000173305	0.000231518	0.000156912
ASV6516.Clostridiales	0.000377644	0.000340735	0	0.000318287	0.000512972	0.000466962	0.000105693	0.000147617	0.000408676	0	0.000118036	0	0.000165376	0	0.000752293	4.87056E-05	8.12374E-05	0.000364377	0.000245767	0.000170984	0.00010114	0.000316726	0.000193792	0.000151103	7.21796E-05	0.000113848	0.000195594	9.42756E-05	0.000164403	0.000211778	0.000290335	0.000140036	6.62734E-05	2.38496E-05	0	1.26193E-05	0.000153599	0.000191513	0.000128625	0.000192021	0	0.000176347	0.000158863	2.89398E-05	3.13824E-05
ASV4528.Rikenellaceae_RC9	0	0.000425919	0	0	1.97297E-05	0	0	0	0	0	1.96726E-05	0	0.017336898	0	0	0	0.006498993	0.000257207	0	0	0	0.000146181	0	0	0	0	0	3.77102E-05	6.57614E-05	0	0.000170785	0	0	0	0	0	0	0	0	0	0.000102955	0	0	0	0
ASV8816.Coprococcus_3	0.000855992	8.51837E-05	0.000680574	0.000202546	7.89188E-05	0.000583703	0.001226034	0.000274146	0.000302723	0.001218469	5.90179E-05	0.000296249	0	0.001520264	0.000318278	0.002557046	8.12374E-05	4.28679E-05	0	0.001795332	0.000168566	0.000292362	0.000129195	0.000271985	9.62394E-05	0.000227695	0.000195594	5.65654E-05	0	0.000441205	5.12356E-05	6.00156E-05	0.000231957	0.000238496	0.000125712	5.0477E-05	0.000209453	0.00028727	0.000342999	0.000192021	0.000137273	0.00020841	0.000144421	8.68194E-05	0.000188294
ASV2696.Bacteroidales_RF16.	0	8.51837E-05	0	0	0.001499457	0	0	0	0	0	0.000275417	0	0.00303189	0	0.000115737	0.001193288	0	6.43018E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11512.Ruminococcaceae	0.000125881	0.000113578	0	0	0.000236756	0	4.2277E-05	0.000527204	0.000227042	0	0.000118036	0.00021725	5.51253E-05	0.000148318	0.000231475	0.00017047	4.87424E-05	0.000192905	5.4615E-05	0.000598444	0.000168566	0.000146181	3.22987E-05	0	9.62394E-05	0.000151797	1.77813E-05	5.65654E-05	0.00095354	0.000141186	0.0002391	2.00052E-05	0.000121501	0.000119248	0	0.000100954	1.39636E-05	0	0.000142916	0.000271088	0.000446137	0.00020841	2.88842E-05	5.78796E-05	0
ASV13706.Ruminococcaceae_UCG.010	0.000176234	0.000369129	0.000473443	8.68056E-05	0.000118378	8.75555E-05	0.000317078	0.000126529	0.000151361	0.000233324	3.93453E-05	0	0.000330752	0.000222478	5.78687E-05	0.000438351	0.000227465	2.14339E-05	0	0.000341968	0.000168566	0.000194908	0.00048448	0.000634633	0.000360898	0.000303594	0.000213375	0.000169696	0.000394568	0.000158834	0.000136628	0.000140036	0.000176729	0.000763186	0.000474913	0.000100954	0.000181526	0.000109436	0.000371583	0.000304974	0.000171591	8.01578E-05	2.88842E-05	0.000130229	0
ASV7182.Clostridiales_vadinBB60.	2.51762E-05	8.51837E-05	5.91804E-05	0.000231481	0.000177567	0.000466962	8.45541E-05	0.000147617	6.05446E-05	0	0.000137709	0.0002765	0.00052369	0.000111239	0	0.000413998	0.000113732	8.57357E-05	0	0.000384714	0.000202279	0.000365453	6.45974E-05	0.000241765	0.000240599	0.000113848	0.000195594	0.000131986	0.000131523	0.000282371	5.12356E-05	0.000140036	0.000265094	0.00027427	0	0.000656201	0.00023738	0.000437745	0.000100041	0.000101658	0	0.000112221	0.001140926	0.000607736	0.000470736
ASV11513.Ruminococcaceae	7.55287E-05	0.000255551	5.91804E-05	0.000202546	0.000355135	0.000116741	4.2277E-05	0.000168705	0.000242178	0	0.000255744	0.001204748	0.00041344	7.41592E-05	8.6803E-05	0.001388111	0.000649899	0.000128604	0	4.2746E-05	0	0.00041418	0.000355286	0.000574192	0.000384958	0.000531289	0.000355625	0.000113131	6.57614E-05	7.05928E-05	6.83142E-05	0.000120031	4.41823E-05	0.000107323	0.000265393	0.000252385	6.98178E-05	0.000150475	1.42916E-05	0	0	0.00041682	2.88842E-05	0.000101289	9.41472E-05
ASV5037.Parabacteroides	7.55287E-05	0	0.000473443	0	0.000197297	0	0	0	0	0	0.000196726	5.92499E-05	0	0	0	0	0	6.43018E-05	0	0	0.000202279	2.43635E-05	0	0	0.000481197	0	0.000817938	5.65654E-05	0	8.8241E-05	0.000512356	0.000160042	1.10456E-05	0	0	0	0.000251344	0.000300949	0	5.64768E-05	0	0.000160316	8.66526E-05	0.000839254	0
ASV7183.Clostridiales_vadinBB60.	0.000503525	0	0.000355082	0	0	0.000496148	0	0	0.000681127	0.000466648	0	0	0	0	2.89343E-05	0.000316587	0	0	0	8.5492E-05	0	0	0	0	0	0	0	0	0	0	0.000461121	0	0	0.000977832	0	0	5.58542E-05	0.000136795	0	0	0	1.60316E-05	0	0.001533809	0
ASV18062.Treponema_2	0	0.017860185	0	0	0.000355135	0	0	0	0	0	0.003108278	0.000375249	0.000468565	0	0	0	0.005020472	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002288525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00012553
ASV11514.Ruminococcaceae	0.000100705	0.00031234	0.000207131	0.000231481	0.000335405	0.000175111	0.000274801	0.000189793	0.000166498	0.000233324	0.000255744	0.000533249	0.00041344	0.000259557	0.000231475	0.000267881	0.000341197	0.000278641	0	0.000170984	0.000269705	7.30905E-05	6.45974E-05	0.000211544	0.000120299	0.000151797	3.55625E-05	0.000169696	0.000263045	0.000282371	0.000358649	0.000100026	6.62734E-05	2.38496E-05	0.000181585	0.000100954	0.000125672	4.10385E-05	1.42916E-05	9.03628E-05	0	8.01578E-05	0	0.000144699	0.00012553
ASV15181.Ruminococcaceae_UCG.014	0.000427996	0.000795048	0.000236721	0	0	2.91852E-05	0.000190247	0	0.000227042	2.59249E-05	3.93453E-05	0	0.000275626	0.000889911	2.89343E-05	0.000681879	0.000341197	0	0	0.00064119	0	0.000219272	0	0.000120882	9.62394E-05	0.000417441	0.000693469	0.000226261	3.28807E-05	5.29446E-05	0.000461121	0.000700182	0.000176729	0	0	0.000189289	0.000125672	0.000136795	0.000643124	0.000203316	0.000549092	0.000288568	7.22105E-05	0.000115759	6.27648E-05
ASV13712.Ruminococcaceae_UCG.010	0	0.000227157	0	5.78704E-05	5.91891E-05	0.000496148	0.000401632	8.43526E-05	0.000105953	0.000259249	0.000255744	7.89999E-05	0.000220501	0.000185398	8.6803E-05	0	0.000519919	0.00010717	0	0.000384714	0.000235992	0	6.45974E-05	0.000211544	0.000168419	3.79492E-05	0.000213375	0	0.000230165	0.00019413	6.83142E-05	6.00156E-05	9.94102E-05	0.000119248	0.000209521	0.000100954	9.77449E-05	0.000191513	0.000100041	0.00016943	0.000343183	1.60316E-05	0.000187747	0.000115759	0.000313824
ASV13714.Ruminococcaceae_UCG.010	5.03525E-05	5.67891E-05	0	5.78704E-05	3.94594E-05	0.000204296	0.000253662	0	6.05446E-05	0.000233324	0.000157381	5.92499E-05	0.000110251	7.41592E-05	5.78687E-05	0.000194823	0.000146227	0.000128604	0	0	0.000505698	0.000511634	0.000226091	0	0.000144359	0.000341543	0	0	0	3.52964E-05	5.12356E-05	0	5.52279E-05	5.96239E-05	2.79361E-05	0.000151431	0.000209453	0.000383026	0	0	0.000926593	0.000240473	0.000115537	0.000202579	0.000502118
ASV12874.Oscillibacter	0.000276939	0.000511102	0.000236721	0.000202546	0.000138108	0.000408592	8.45541E-05	0.000295234	7.56807E-05	5.18497E-05	0.000413126	0.000414749	0.000165376	7.41592E-05	0.000144672	0.000267881	0.000406187	0.000171471	0.000518842	0.000170984	0	0.000219272	6.45974E-05	6.04412E-05	0.000240599	7.58984E-05	1.77813E-05	0.000263972	0.000394568	0	0.000136628	0.000280073	4.41823E-05	0	0.000153648	0.000113573	0	1.36795E-05	5.71665E-05	6.77721E-05	3.43183E-05	0.00020841	2.88842E-05	5.78796E-05	6.27648E-05
ASV2026.Bacteroidales	0.001787513	0	0	0.001099537	0	0	0.009871689	0.000126529	0.001725521	0	0	0	0	0	0	0	0	0	0	0.000683936	0	0	3.22987E-05	0.001752795	0.003079662	0.001555918	0.001066875	0.001338713	0.001052182	5.29446E-05	0	0	0.000938874	0.001514447	4.19041E-05	0.000391197	0	0	0	0	0.000171591	0.000529041	0.000577684	0.001750857	0.000627648
ASV13715.Ruminococcaceae_UCG.010	0.000251762	0.000170367	0.000177541	0.000260417	0.000355135	0.000116741	0.00014797	0.000147617	0.000166498	0.000466648	0.000216399	0.001145498	0.000192938	0.000296637	0.000173606	0.000876702	0.00019497	0.000428679	0	0.000555698	6.74263E-05	0	0.000193792	0.000815956	0.000264658	0.000341543	0.00014225	0.000188551	0.000263045	0.000317668	0.000222021	0.000280073	0.000110456	0.000679712	0.000223489	0.000126193	8.37813E-05	6.83976E-05	0.000157208	9.03628E-05	3.43183E-05	6.41262E-05	7.22105E-05	0.000101289	0.000251059
ASV4530.Rikenellaceae_RC9	0.000125881	0	0.001094837	0.000434028	0	0	0.000549602	2.10881E-05	3.02723E-05	0.001270319	0	0	0	0.000778672	2.89343E-05	7.30585E-05	0	0	0	0.000256476	0	0.000365453	0.000322987	0.000271985	0.000384958	0.000113848	8.89063E-05	0.00084848	0.0039128	0.000582391	0.000597749	0	0.000861555	0.003637057	0.000349201	0.000302862	0.000279271	0.000615578	0.001886496	0.001683007	3.43183E-05	0.00134665	0.002296294	0.000824784	3.13824E-05
ASV11515.Ruminococcaceae	0	0.000227157	8.87705E-05	0.000115741	0.000591891	2.91852E-05	4.2277E-05	6.32644E-05	4.54084E-05	0.000311098	0.000452471	0.000158	0.000110251	0	0.000260409	0.000194823	9.74849E-05	0.000364377	0	0.00021373	0	4.8727E-05	3.22987E-05	0	4.81197E-05	0	0.000231156	0.000490233	0.000164403	0.000123537	8.53927E-05	0.000600156	3.31367E-05	0	8.38082E-05	3.78578E-05	0.000265308	0.000109436	0.000157208	6.77721E-05	0.000411819	0.00020841	0.000101095	0.000115759	0.000219677
ASV3176.Barnesiellaceae	0.000478348	0	0	0	0	0.000642073	0.000443909	0	0.001089803	0.007595987	0	0	0	0.000741592	0.001099505	0.000243528	0	0	0	0	0	0	0.000968961	0.00148081	0.000288718	0	0	0	0.000131523	0	0.001024713	0	0	7.15487E-05	0	0.000126193	0.005138588	0.004172252	0	0	0	0.001282524	0.000101095	0.000506446	0
ASV15019.Ruminococcaceae_UCG.013	0.000251762	8.51837E-05	0.000118361	0.000115741	0.000157838	0	0.000317078	6.32644E-05	0.000332995	0	0.000511489	0.00017775	0.000303189	0.000259557	0.000318278	0.000219175	0.000357445	6.43018E-05	0	0.000256476	0.000168566	9.7454E-05	0.000193792	6.04412E-05	0.000481197	0.000303594	0.000160031	0.000169696	0	0	0.000102471	0.000240062	7.7319E-05	0.000214646	0.000251425	3.78578E-05	0.000167563	6.83976E-05	5.71665E-05	0.000158135	0	3.20631E-05	0.000115537	0	0.000502118
ASV13717.Ruminococcaceae_UCG.010	2.51762E-05	0.000397524	0.000591804	0.000260417	0.000138108	0.000145926	0.000274801	0.000147617	0.00019677	0.000155549	0.000157381	5.92499E-05	0.000468565	0.000148318	5.78687E-05	7.30585E-05	3.2495E-05	0.000385811	0	0	0	0	0	0.000634633	0.000625556	0.000455391	0.000124469	0.000395957	9.8642E-05	0.000723576	0.000204943	6.00156E-05	0.000176729	0.000333894	5.58722E-05	0.000138812	0	0	0.000443041	0.000598654	0	0.000144284	0.000433263	0.000144699	0.001474973
ASV15545.Ruminococcus_1	0.000478348	0	0	0.002488426	0.000157838	0.001225776	0.000317078	0.000822438	0.000711399	0	0	0	0.001074943	0.001371946	0.00066549	0.003458101	0.00180347	0.000621584	0	8.5492E-05	0.000370845	0.000803996	0.001130454	0.000211544	0.000553377	0	0.000195594	9.42756E-05	0.000263045	0.000352964	0	0.000200052	0.000861555	3.57743E-05	6.98402E-05	0.000239766	0.000293235	0.000109436	0.000900373	0.001152126	0.000720684	0.000480947	0.0002744	0.000578796	6.27648E-05
ASV11516.Ruminococcaceae	5.03525E-05	2.83946E-05	5.91804E-05	0.000115741	0.000177567	0.000145926	0.001606528	6.32644E-05	0.000136225	2.59249E-05	1.96726E-05	0.000158	0	0.000185398	8.6803E-05	0	0	0	0	4.2746E-05	0.00010114	0.000170545	0.000613675	0.000151103	0.000240599	0	0.000124469	0.000282827	0.000164403	0.000105889	0.000222021	8.00208E-05	8.83646E-05	0	0.000223489	2.52385E-05	9.77449E-05	9.57566E-05	0.000157208	0.000135544	0.000102955	0.000256505	0.000101095	0.000202579	0.00012553
ASV2028.Bacteroidales	0	2.83946E-05	0	0	0	0	0	0	0	0	0.00029509	0	0	0	0	0	0	0	0	0	0.001078821	0.000243635	0	0	0	0	0	0	0	0.000158834	0.00081977	0.005361394	0	0	0	0.000378578	0	0	0.000485916	0.000192021	0	0	0	0	0
ASV13719.Ruminococcaceae_UCG.010	0.000151057	2.83946E-05	0	0.000231481	0	0	6.34156E-05	6.32644E-05	0.000287587	0	7.86906E-05	0	0	0.000222478	0	7.30585E-05	8.12374E-05	0	0	4.2746E-05	0.000471984	0.000438543	0.001033558	0	0	0	0	1.88551E-05	0.000197284	5.29446E-05	0.000512356	0.000420109	0.000883646	0.000262345	0.00078221	0.000769774	0.000991412	0.001203797	0	2.25907E-05	0.000720684	0.000785546	7.22105E-05	0.00143252	0.000376589
ASV13014.Ruminococcaceae_NK4A214	5.03525E-05	0	0	0	0	0.000233481	0.000169108	4.21763E-05	0.000105953	7.77746E-05	0	0	0	0	0	0	4.87424E-05	0	0	0	0.000269705	0	0	0	0	0	0.000195594	0.000358247	0.000164403	0.000405909	0.00163954	0.000240062	9.94102E-05	0	0.000223489	5.0477E-05	6.98178E-05	0.000123116	0.000228666	0.000440519	0	0	0.000129979	0.000101289	0.000188294
ASV7184.Clostridiales_vadinBB60.	0.000453172	8.51837E-05	0.000266312	8.68056E-05	1.97297E-05	0	2.11385E-05	0	0.000317859	0	0	0.000335749	2.75626E-05	0	0	0.000146117	0.000341197	8.57357E-05	5.4615E-05	4.2746E-05	0.000539411	2.43635E-05	0.00025839	0.000574192	0.000577437	0.000303594	3.55625E-05	5.65654E-05	0.000131523	0	0.00011955	0.000120031	0.00029823	0.000286195	0	0.000643582	4.18907E-05	6.83976E-05	7.14582E-05	7.90675E-05	0.00078932	0.000384757	0.000505474	0.00282163	0.000596265
ASV6517.Clostridiales	0.000100705	0.001135783	0.000236721	0.000405093	0	0.000350222	0.000232524	0.00147617	0.000181634	0	1.96726E-05	0	2.75626E-05	0.00092699	0.000318278	0.000462704	0.000178722	4.28679E-05	0	0.000470206	6.74263E-05	0.000121818	0.000161493	0	0.000240599	0.000151797	1.77813E-05	0	9.8642E-05	1.76482E-05	0	4.00104E-05	9.94102E-05	3.57743E-05	0.000251425	7.57155E-05	0.00019549	0.000136795	0.000142916	0.000135544	0	0	0.000101095	2.89398E-05	0
ASV16665.Oligosphaeraceae	0	5.67891E-05	0.000236721	0.000491898	7.89188E-05	0.000466962	0	0	0	0	0.000275417	0	0.000192938	0	2.89343E-05	0	0.000292455	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83142E-05	0	0	0	0	0.003116955	0	0	0	0	0.000514774	0	0	0	0
ASV13720.Ruminococcaceae_UCG.010	0.000176234	0.000482708	0	0.000144676	0	0.000145926	8.45541E-05	2.10881E-05	0.000151361	0.000259249	0.000255744	0.00013825	0.000358314	0.000185398	0.000260409	2.43528E-05	0.000243712	8.57357E-05	0	0	0.000404558	0.000170545	0.000290688	0.00099728	0.000962394	0.000113848	0.000444531	0.000339392	0.000460329	3.52964E-05	0.000444042	0.000100026	0.001590563	0.00052469	0.00071237	0.00135026	0.00062836	0.00028727	0.000385874	0.000248498	0.00020591	0.000304599	0.000476589	0.000376217	0
ASV9265.Lachnospiraceae	0.000151057	0	0.000266312	0.000289352	0	0.000321037	0.000105693	0.001602699	0.000242178	0	0	0	0	3.70796E-05	0.00020254	0.000219175	0	0	0	0.000341968	0.000505698	0	6.45974E-05	0.000543971	0.000120299	0.000189746	0.000213375	0.000433668	0	0.000229427	0.0002391	0.000660172	0.000287185	0.000178872	0.000195553	0.000265004	0.000446834	0.000424065	0.000600249	0.000722902	0.000102955	0.000320631	2.88842E-05	0.001012893	0.000251059
ASV11518.Ruminococcaceae	0.000151057	0.000283946	0.000414262	0.000376157	0	0	0.000359355	0.000189793	0.000166498	0.000181474	0	0.000158	8.26879E-05	0.000482035	0.000578687	9.74113E-05	6.49899E-05	0	0.000136537	0.000598444	0.000235992	2.43635E-05	0.000226091	0.000362647	0.000192479	0.000265645	0.000266719	0.000188551	0.000295926	0.00038826	0.000409885	0.000400104	0.000320322	0.000155022	9.77763E-05	0.00017667	0.000209453	0.000396706	0.0001715	0.000203316	0.000308864	0.000192379	0.000534358	0.000231518	0.00012553
ASV13721.Ruminococcaceae_UCG.010	7.55287E-05	0.000113578	0	0	5.91891E-05	2.91852E-05	0	0	6.05446E-05	0.000103699	7.86906E-05	0	0	0	0	4.87056E-05	0.000146227	2.14339E-05	0	4.2746E-05	0.000404558	0.000121818	9.68961E-05	0.001208824	0.000312778	0.000265645	8.89063E-05	0.000245117	0	0.00038826	0.0002391	0.000320083	0.000751099	0.000190796	0.000684434	0.000580486	0.000307198	0.000314629	0.000471624	0.000271088	0.000411819	0.000448883	0.000245516	0.000101289	0.001004237
ASV11519.Ruminococcaceae	0	0	0.00503033	0.000376157	0.00065108	2.91852E-05	8.45541E-05	4.21763E-05	3.02723E-05	0.000129624	3.93453E-05	0.000237	0.000468565	3.70796E-05	2.89343E-05	2.43528E-05	0	0	0	0.00021373	3.37132E-05	0	0	0	0	0.000455391	0.000160031	0	3.28807E-05	0	0	0	0	7.15487E-05	0	0.000214527	0	0	0.000100041	3.38861E-05	0	1.60316E-05	0	0	0
ASV3420.Alloprevotella	0	0	0	0	0	0	0	0	0	0	7.86906E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004594128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5975.Christensenellaceae_R.7.	0.000503525	0.00068147	0.000325492	0.000144676	3.94594E-05	0.000466962	0.000465047	0.000295234	0.000181634	0.000233324	0.00029509	7.89999E-05	0.000496127	0.000704513	0.000723359	0.000681879	0.000536167	0.000364377	0	0.000128238	0.000134853	9.7454E-05	0.000129195	0	7.21796E-05	7.58984E-05	0.000373406	0.000226261	0	0.000176482	0.001246734	0.000140036	0.000110456	2.38496E-05	0.000279361	0.00017667	0.000111708	0.000150475	0.000185791	0.000248498	0	0.000272536	1.44421E-05	0.000130229	0.000188294
ASV18588.Mollicutes_RF39	0.000125881	2.83946E-05	0.000236721	0.000405093	7.89188E-05	0.000350222	0.000126831	0.000105441	0.000257315	0	1.96726E-05	0	5.51253E-05	0.000296637	0.000376147	7.30585E-05	0.000243712	2.14339E-05	2.73075E-05	0.000170984	0.000134853	0.000146181	0.000645974	9.06618E-05	0.000120299	0.000113848	0.000106688	3.77102E-05	3.28807E-05	0.000405909	0.000495278	8.00208E-05	1.10456E-05	2.38496E-05	5.58722E-05	5.0477E-05	8.37813E-05	2.7359E-05	1.42916E-05	0	6.86365E-05	0.000160316	2.88842E-05	0	3.13824E-05
ASV9075.Lachnospiraceae_UCG.010	0.000151057	0.000283946	0.000295902	0.000202546	0.000138108	8.75555E-05	0.000359355	0.000400675	0.000136225	0.000129624	0.000275417	0.0001975	0.000220501	0.000111239	0.000260409	0.000121764	0.00032495	0.000364377	0	0.000256476	0.000303419	2.43635E-05	9.68961E-05	0.000181324	2.40599E-05	0	1.77813E-05	0.000169696	6.57614E-05	7.05928E-05	0	0.000160042	0.000110456	8.34734E-05	5.58722E-05	2.52385E-05	5.58542E-05	5.47181E-05	8.57498E-05	0	0.00020591	3.20631E-05	0.000144421	0.000361747	9.41472E-05
ASV13272.Ruminococcaceae_UCG.005	0.000251762	0.000141973	0.000207131	0.000260417	7.89188E-05	2.91852E-05	0.000105693	0.000253058	0.000151361	0.001633267	0.000137709	3.94999E-05	0.000110251	0.000111239	0.000144672	0.000121764	0.000113732	0.000192905	0	0.00021373	0.000269705	0.000121818	0.000290688	0.000362647	0.000240599	0.000569238	0.000160031	0.000188551	0.000624733	0.000229427	0.000256178	6.00156E-05	0.000231957	0.000155022	0.000153648	7.57155E-05	0.000125672	0.000164154	4.28749E-05	0.000259793	3.43183E-05	0.000256505	0.000115537	0.000217048	0.000564883
ASV13725.Ruminococcaceae_UCG.010	0.000100705	0	0	0	1.97297E-05	8.75555E-05	4.2277E-05	0	4.54084E-05	2.59249E-05	7.86906E-05	0	2.75626E-05	0.000148318	2.89343E-05	4.87056E-05	0	0	0	0	0.000303419	0	0.00025839	0.000362647	4.81197E-05	0.000721035	0.000124469	0.000339392	0	0.00038826	8.53927E-05	0.000120031	0.00047496	0.000500841	0.004986591	1.26193E-05	0.000335125	0.000328308	0	0	0.000686365	1.60316E-05	0.000404379	0.000405157	0
ASV6518.Clostridiales	0.000125881	8.51837E-05	0.000236721	5.78704E-05	0.000355135	0.001546813	0.000486186	0.00033741	0.000121089	0.000207399	0.000137709	0.000237	0.000716629	0.000259557	0.000694424	0	6.49899E-05	0.001071696	0	0.000726682	6.74263E-05	0.001047631	3.22987E-05	0	0.000264658	0.000151797	0.0002845	0	9.8642E-05	0	0.000204943	0.000180047	0.000110456	0.00107323	0.000181585	0.001072636	6.98178E-05	0.000191513	0	1.12954E-05	0	8.01578E-05	0.000808758	5.78796E-05	0.00012553
ASV3177.Barnesiellaceae	0.000251762	0	0	0	0	0	6.34156E-05	0	0	0.0048998	9.83632E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43183E-05	0	0	0	0
ASV11522.Ruminococcaceae	0.00040282	0.000113578	0.000325492	2.89352E-05	0.000157838	0	0.000951233	0.000295234	0.000408676	0.000544422	0.000275417	0.00013825	0.000220501	0.000148318	0.000925899	0.00017047	0.000113732	0.000364377	0	0.001154142	6.74263E-05	4.8727E-05	3.22987E-05	0.000392868	0.000216539	0.00049334	0.000177813	0.000169696	0.000460329	0.000352964	0.000307414	0.000300078	0.000220911	0.000143097	0.000335233	8.83348E-05	0.000111708	0.000136795	0.000428749	0.000293679	0.000514774	0.000112221	2.88842E-05	1.44699E-05	0.000156912
ASV13726.Ruminococcaceae_UCG.010	0.000100705	0	0	0	0.000434053	0	0	0	1.51361E-05	0	0.000118036	3.94999E-05	2.75626E-05	0	0	0	0	0	0	0	0.00010114	0.000121818	3.22987E-05	0.000302206	0.000625556	0.000265645	0	1.88551E-05	9.8642E-05	0	1.70785E-05	0	5.52279E-05	4.76991E-05	0	0.000933825	0	0	1.42916E-05	3.38861E-05	0.001681595	0.000176347	0.000288842	5.78796E-05	3.13824E-05
ASV5214.Gastranaerophilales	2.51762E-05	0	8.87705E-05	0	0	0.000525333	4.2277E-05	6.32644E-05	1.51361E-05	0.000259249	0	0	2.75626E-05	0.000111239	0	0	0.000292455	0	0	0	6.74263E-05	0	0	9.06618E-05	0	0	3.55625E-05	5.65654E-05	0.000164403	8.8241E-05	1.70785E-05	8.00208E-05	0.001115603	0	4.19041E-05	5.0477E-05	0	4.10385E-05	0.000357291	0.000542177	0	0.000256505	0	0.000564326	0
