region	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Masai_Mara	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia	Laikipia
ASV536.Bacteria	7.75996E-05	0	4.17258E-05	0.000277826	0	7.71585E-05	0	0	8.32743E-05	0.000272004	0	8.64827E-05	0	0	0	2.5549E-05	0	0.000576984	0	0	0.000752308	3.36644E-05	0.000130984	0.000196945	0.000166074	0.000397265	0.000620063	0	4.74378E-05	0.000475003
ASV18356.Anaeroplasma	0.000232799	2.61684E-05	0.00014604	0.000357204	1.48754E-05	0	0	0	5.55162E-05	0	0	0.000382995	3.027E-05	0.000111282	0.000150137	0.000574852	0.000156126	1.22763E-05	0.000499857	0.00012502	0.000341958	0.000370308	8.73229E-05	0.00011254	2.7679E-05	9.40891E-05	7.44075E-05	0.000183021	0.000332064	0.000131945
ASV17046.Pirellulaceae_p.1088.a5	0	0.001831789	0	0	0	0	1.34646E-05	0	0	0	0	0	0	0	0	0	0	0	0.000671237	0.003094233	0	0.003029793	0	0	0	0	0	0	0	0
ASV9738.Lachnospiraceae	0	0.000444863	0.000104314	9.26085E-05	0	5.1439E-05	0	5.6435E-05	0.000305339	0.000612009	0.000128737	0	0.00015135	6.359E-05	0	0.000523754	0.000156126	8.59339E-05	0.000128535	0	9.11889E-05	6.73287E-05	0	5.62699E-05	0	0.000439083	0.000161216	0.00026843	3.55783E-05	0.000250696
ASV2451.Bacteroidales_BS11	0	0	0	0	0	0	0	0	2.77581E-05	0	9.65531E-05	4.94187E-05	6.054E-05	1.58975E-05	6.43445E-05	0.001839527	0	0	2.85633E-05	0	0	0	0	0	0	0	0	0.001586178	0	0
ASV9087.Lachnospiraceae_XPB1014.	0.000258665	0.00065421	4.17258E-05	3.96894E-05	0.000238007	5.1439E-05	0.000417402	0.000141088	0	0.000124668	0.000112645	2.47094E-05	9.081E-05	4.76925E-05	0.000128689	0.000166068	0	0	4.28449E-05	0.000437568	0.000136783	0.000269315	0.000174646	0.00016881	0	0	0	0	0	0.000263891
ASV2937.Bacteroidia	7.75996E-05	0.000209347	0.000166903	0.000264596	0.000252882	0.000488671	0.000161575	0.000141088	2.77581E-05	0.000113335	6.43687E-05	6.17734E-05	6.054E-05	0.000222565	0.000643445	0.000562078	0.0001249	7.36576E-05	0.000157098	9.37647E-05	0.000227972	0	6.54922E-05	0.00011254	8.30369E-05	2.09087E-05	0.000148815	0.000109812	5.92972E-05	0.000184723
ASV2938.Bacteroidia	5.17331E-05	2.61684E-05	0	0	0	0	1.34646E-05	2.82175E-05	0	3.40005E-05	0	2.47094E-05	0	6.359E-05	4.28964E-05	0	0	0.000454222	1.42816E-05	0	0	0	2.18307E-05	4.22024E-05	0.000124555	0.001317248	0.000954897	0	0.000225329	0.000105556
ASV3570.Prevotellaceae	0.000103466	0	0	3.96894E-05	0	2.57195E-05	2.69291E-05	0	0.000319218	0	0.000112645	6.17734E-05	3.027E-05	0.000143077	4.28964E-05	0.00011497	0.003028836	0.000356012	0	6.25098E-05	2.27972E-05	0	0	0	0	0	2.48025E-05	0	4.74378E-05	1.31945E-05
ASV11878.Ruminococcaceae	0	0.000261684	0.000125177	9.26085E-05	2.97508E-05	7.71585E-05	9.4252E-05	0.000253958	0.000180428	0.000124668	9.65531E-05	6.17734E-05	0.00024216	1.58975E-05	0	2.5549E-05	0.001311455	0.000233249	0.000114253	0	2.27972E-05	0.000100993	0.000130984	0.00011254	0	0.000177724	9.921E-05	0.000402645	7.11567E-05	0.000158334
ASV11879.Ruminococcaceae	5.17331E-05	0	0.000333806	0	0.000818148	0.000128598	0.00079441	0.000846525	0	6.8001E-05	0.00014483	0	0.00021189	3.1795E-05	4.28964E-05	0	0	0	2.85633E-05	0.00012502	0	0.000201986	2.18307E-05	8.44048E-05	0.000345987	0.000271813	0.00039684	0	0	0
ASV18732.Mollicutes_RF39	0.000491464	0.000183179	0.000584161	1.32298E-05	0.00035701	0.000437232	0.000403937	0	4.16372E-05	0.000192669	0.000434489	6.17734E-05	0.00027243	9.5385E-05	6.43445E-05	0	0	0.000270078	8.56898E-05	0.00012502	0	0	0.000261969	0.000140675	5.5358E-05	0.000198633	0.000272828	0	0	0
ASV16172.Kiritimatiellae_WCHB1.41	0	0	0	3.96894E-05	0	0	1.34646E-05	0	0	0.000102001	0.000257475	0	0	0	0.000107241	0.003091427	0	1.22763E-05	0	0	0.000273567	0	0	2.81349E-05	0	3.1363E-05	1.24013E-05	0	0	0
ASV9752.Lachnospiraceae	2.58665E-05	0.000130842	0.00014604	0.000185217	2.97508E-05	0.000102878	0.000121181	5.6435E-05	6.93953E-05	7.93345E-05	0.000177014	0.00018532	6.054E-05	0.00019077	4.28964E-05	0.000319362	0.000156126	0.000356012	5.71265E-05	0.000250039	9.11889E-05	0	0	0.000281349	0.000207592	0.00016727	9.921E-05	0	0.000166032	0.000184723
ASV8827.Coprococcus_3	7.75996E-05	0.000392526	2.08629E-05	0.000105838	0.000148754	2.57195E-05	0.000363543	0	0.000138791	0.000136002	0.000209198	2.47094E-05	0.00027243	0.00025436	0	0.001124155	0.000140513	1.22763E-05	0.000414167	0	6.83917E-05	0.000134657	6.54922E-05	7.03373E-05	4.15185E-05	3.1363E-05	2.48025E-05	0.000122014	8.30161E-05	0
ASV2939.Bacteroidia	5.17331E-05	0	0.000730201	0.000979004	5.95017E-05	0.000797305	0.000242362	0.001072265	0	0.000124668	6.43687E-05	6.17734E-05	6.054E-05	0.000429232	0.000171585	0.00011497	1.56126E-05	0	2.85633E-05	0	0	3.36644E-05	0	8.44048E-05	0	0	0	0	0.000166032	0
ASV9755.Lachnospiraceae	0	7.85053E-05	0.001856797	0.000370434	8.92525E-05	0.000385793	5.38583E-05	0	0.000138791	3.40005E-05	3.21844E-05	2.47094E-05	3.027E-05	0.000206667	0	0.000204392	0	0.000171868	0.000556984	0	0	0	2.18307E-05	4.22024E-05	9.68764E-05	0	3.72038E-05	4.88055E-05	0	0
ASV2623.Bacteroidales_p.251.o5	0	2.61684E-05	0	0	0	2.57195E-05	0	0	8.32743E-05	2.2667E-05	0	2.47094E-05	0	0.000111282	2.14482E-05	6.38725E-05	0	6.13813E-05	0	0	0	0	0	0	0.001107159	0.00016727	6.20063E-05	0.000219625	0.00106735	1.31945E-05
ASV210.Eggerthellaceae	0.000491464	0.000340189	4.17258E-05	0.000171987	0.000148754	0.000360073	0.00029622	0.00011287	0.00015267	9.0668E-05	8.04609E-05	6.17734E-05	0.00018162	4.76925E-05	0.000171585	3.83235E-05	4.68377E-05	8.59339E-05	9.99714E-05	6.25098E-05	0.000136783	3.36644E-05	6.54922E-05	0.000126607	0.000193753	0.000114998	6.20063E-05	0.000402645	0.000272767	0.000277085
ASV9757.Lachnospiraceae	0.000543197	0.000444863	0.000458984	0.000185217	0.00016363	0.000385793	0.000511654	0.000141088	0.000194307	6.8001E-05	8.04609E-05	2.47094E-05	3.027E-05	3.1795E-05	0.000214482	7.6647E-05	4.68377E-05	2.45525E-05	1.42816E-05	0	6.83917E-05	0.000100993	4.36614E-05	0	8.30369E-05	0.000125452	0.000186019	0.000109812	4.74378E-05	0.000184723
ASV18169.Treponema_2	0.000905329	7.85053E-05	6.25887E-05	0.000423353	0.000490889	0.000102878	0.000161575	0.000141088	0.000222065	0.000124668	0.000128737	7.41281E-05	3.027E-05	0.00031795	0.000214482	0.000268264	3.12251E-05	8.59339E-05	2.85633E-05	3.12549E-05	0.000136783	0.000134657	0.000109154	0.000154742	0	5.22717E-05	2.48025E-05	9.7611E-05	0.000142313	6.59726E-05
ASV2942.Bacteroidia	0	0	4.17258E-05	6.61489E-05	1.48754E-05	0	1.34646E-05	0	1.38791E-05	4.5334E-05	0.000305751	0.000494187	0.00036324	0.001128722	0.000214482	6.38725E-05	0	6.13813E-05	0.000299914	0	0	0	2.18307E-05	0.000422024	2.7679E-05	4.18174E-05	7.44075E-05	0	0.000403221	0.00014514
ASV18171.Treponema_2	0.000465598	0	6.25887E-05	0	4.46263E-05	5.1439E-05	6.73228E-05	0	0	0	1.60922E-05	2.47094E-05	6.054E-05	1.58975E-05	4.28964E-05	3.83235E-05	0	0	1.42816E-05	3.12549E-05	0	6.73287E-05	0	4.22024E-05	0.002518787	0	0	0.000646673	0	0
ASV8274.Erysipelotrichaceae	0.000905329	0.000235516	0.000250355	0.000555651	0.000461138	0.000180037	0.00032315	0.000141088	0	3.40005E-05	3.21844E-05	1.23547E-05	0	1.58975E-05	0	8.94214E-05	0	3.68288E-05	7.14082E-05	0.000218784	2.27972E-05	0.000302979	0	0.000196945	9.68764E-05	0	0.000173618	0.000256229	5.92972E-05	0.000158334
ASV551.Bacteria	0.000362131	0	0	0.000119068	0	0	5.38583E-05	0	0	0	0.000160922	1.23547E-05	9.081E-05	0.00076308	0.000257378	0.000281039	0	0	0	0.000437568	0.000934686	0.000639623	0	0.000140675	0	0	0	0	0	0.000765283
ASV11905.Ruminococcaceae	0	5.23368E-05	0	0.000145528	4.46263E-05	0.000205756	0.000121181	0.00011287	0	0.000952014	0	8.64827E-05	0.00012108	0.000143077	0	0.000447107	0	0.000208697	0.000257069	6.25098E-05	0	3.36644E-05	0	5.62699E-05	8.30369E-05	7.31804E-05	8.68088E-05	0.000280632	0.000118594	0.000105556
ASV18739.Mollicutes_RF39	0.000129333	0.000157011	0	0.000105838	0.000104128	0.000462951	6.73228E-05	0.00022574	2.77581E-05	0.000158669	0	3.7064E-05	9.081E-05	0.000365642	0.000214482	0.000523754	0	0.000135039	5.71265E-05	0.000531333	0.000387553	0.00053863	0.000152815	0.000154742	1.38395E-05	0.00024045	0.000161216	6.10069E-05	0	0
ASV18741.Mollicutes_RF39	0.00067253	7.85053E-05	0.000229492	0.000145528	2.97508E-05	0.000102878	1.34646E-05	5.6435E-05	5.55162E-05	0.000170002	0.000209198	0	3.027E-05	7.94875E-05	0	0	0	0.000135039	0	0	4.55944E-05	0	0.000196477	0	1.38395E-05	0.00055408	0.001252527	0	0	0
ASV8917.Lachnospiraceae_ND3007.	0	0.000235516	0.000125177	0	0.000133879	0	0	0	0.00058292	0.000147335	8.04609E-05	0.000148256	0.0003027	0.000238462	8.57927E-05	5.1098E-05	0.000156126	7.36576E-05	0.000199943	0.000937647	0.000182378	0.000706952	0.000240138	0.000140675	0.000152234	5.22717E-05	9.921E-05	0	7.11567E-05	6.59726E-05
ASV9026.Lachnospiraceae_UCG.006	5.17331E-05	0.000235516	0.000166903	1.32298E-05	7.43771E-05	0.000154317	0.000282756	8.46525E-05	5.55162E-05	0.00026067	0.000112645	0	9.081E-05	1.58975E-05	8.57927E-05	0.000178843	0.000202963	0.000245525	0.000299914	3.12549E-05	0.000205175	0.000100993	0.000152815	4.22024E-05	0.000179913	0.000104543	0.000124013	0.000170819	0.000106735	0.000131945
ASV9778.Lachnospiraceae	0.000181066	0.000157011	6.25887E-05	0.000317515	0.000252882	0.000128598	0.000188504	0.000536133	4.16372E-05	0.000204003	0.00022529	0.00018532	6.054E-05	0.000174872	8.57927E-05	0.000217166	3.12251E-05	0.000184144	0.00017138	0.000156274	0.000113986	3.36644E-05	6.54922E-05	5.62699E-05	6.91974E-05	6.27261E-05	8.68088E-05	4.88055E-05	3.55783E-05	5.27781E-05
ASV7736.Mogibacterium	0.000362131	0.000418695	0.00014604	0.000132298	0.00016363	0.000437232	0.000511654	0.000141088	5.55162E-05	0	0.000112645	0.00018532	0	1.58975E-05	0.000386067	1.27745E-05	0.0001249	3.68288E-05	0.000128535	0	0.000159581	0	0.000130984	1.40675E-05	0	0.000198633	0.000223223	0.000207423	0.000225329	0
ASV9779.Lachnospiraceae	0	0.000104674	0	0	0	0	0	0.000169305	0	0	0	0.001952039	0.00012108	0.00082667	0	0.000102196	0	0	4.28449E-05	0	0	0	0	0	0.00027679	0	3.72038E-05	0	0	0
ASV8024.Erysipelotrichaceae_UCG.004	0	2.61684E-05	0	7.93787E-05	0	2.57195E-05	0	0	0	0.00026067	0	0	3.027E-05	0	0	7.6647E-05	0	8.59339E-05	9.99714E-05	0.000281294	0.000661119	0.000336644	0.000152815	0.000140675	0.000456703	0.00024045	0.000111611	0.000256229	0.000533675	0.000263891
ASV2943.Bacteroidia	2.58665E-05	5.23368E-05	2.08629E-05	6.61489E-05	1.48754E-05	0	4.03937E-05	0	2.77581E-05	2.2667E-05	0	0	0	3.1795E-05	0	2.5549E-05	6.24502E-05	1.22763E-05	0	0	4.55944E-05	0	0	2.81349E-05	0.000179913	0.000773622	0.000434044	4.88055E-05	0.001304539	2.63891E-05
ASV17260.Bradymonadales	0	0.000130842	8.34516E-05	0.000343974	5.95017E-05	0.000437232	2.69291E-05	0	0	0	0	0.000135901	0.00012108	7.94875E-05	0.000214482	0	1.56126E-05	0.000110486	0	3.12549E-05	2.27972E-05	0.000134657	0.000152815	0.000590834	0	0	2.48025E-05	0.001305547	0	0
ASV8277.Erysipelotrichaceae	0.000310398	7.85053E-05	0.000312943	9.26085E-05	0.000178505	0.000462951	8.07874E-05	0	0.00015267	4.5334E-05	3.21844E-05	7.41281E-05	0.00018162	1.58975E-05	0	8.94214E-05	0.0001249	7.36576E-05	0	6.25098E-05	4.55944E-05	6.73287E-05	0.000130984	0.000225079	4.15185E-05	1.04543E-05	0	0.000902901	0.00021347	0.000171529
ASV9794.Lachnospiraceae	0.000181066	0.000418695	8.34516E-05	0.000145528	0.000133879	0.000154317	8.07874E-05	0.00011287	8.32743E-05	0.000136002	0.000305751	6.17734E-05	0.00042378	4.76925E-05	8.57927E-05	0.000140519	0.000499602	0.000110486	5.71265E-05	3.12549E-05	4.55944E-05	3.36644E-05	4.36614E-05	7.03373E-05	0.000138395	0.000250904	9.921E-05	0.000109812	5.92972E-05	0.000158334
ASV8278.Erysipelotrichaceae	0.000129333	0.000157011	2.08629E-05	0.000185217	7.43771E-05	0.000102878	0.000121181	0.00022574	9.71534E-05	0.000204003	0.000402304	0.000222384	0	7.94875E-05	0.000107241	0.000281039	3.12251E-05	2.45525E-05	0.000185661	0.000218784	0.000136783	6.73287E-05	0.000152815	7.03373E-05	6.91974E-05	0.000135906	6.20063E-05	0.000219625	0.000201611	7.91672E-05
ASV8027.Erysipelotrichaceae_UCG.004	0.000181066	7.85053E-05	0.000166903	0.000171987	0.00016363	0.00051439	0.000134646	0.00011287	2.77581E-05	0.00026067	6.43687E-05	7.41281E-05	6.054E-05	0	0	0.00025549	0.000265413	9.82101E-05	4.28449E-05	0.000468823	0.000364755	0.000504965	4.36614E-05	0.000309484	5.5358E-05	3.1363E-05	0	4.88055E-05	0.000106735	0.000105556
ASV4765.Rikenellaceae_RC9	5.17331E-05	0	0	0.000119068	0.000104128	0.000102878	5.38583E-05	0.000141088	0	1.13335E-05	4.82765E-05	1.23547E-05	0	0	8.57927E-05	0	0	0	1.42816E-05	0.000531333	0.000524336	3.36644E-05	0.000720414	0.00011254	0.000235271	0.000564535	0.000186019	0.00026843	0.000106735	0.000105556
ASV4766.Rikenellaceae_RC9	0.000129333	0.000157011	0.000250355	0	0.000208256	0.000360073	0.000161575	0.000253958	0	1.13335E-05	0	0	0	0	0	0	0	0	0	0.000406313	0.000273567	0.000269315	0.000371122	0	0.000581259	6.27261E-05	8.68088E-05	0	0	0
ASV8734.Blautia	0	0.000314021	4.17258E-05	0.000277826	0	0.000102878	0.000121181	0.00022574	9.71534E-05	0.000306004	6.43687E-05	0	6.054E-05	0.000111282	6.43445E-05	0	0.000296639	0.000184144	0.000342759	6.25098E-05	9.11889E-05	3.36644E-05	0.000130984	0.000126607	1.38395E-05	0.000533172	0.000186019	0	5.92972E-05	0
ASV15597.Ruminococcus_1	0.000387998	7.85053E-05	8.34516E-05	6.61489E-05	0.000252882	0.000360073	0.000511654	5.6435E-05	9.71534E-05	5.66675E-05	0.000241383	7.41281E-05	6.054E-05	1.58975E-05	0	0.000191617	4.68377E-05	0.000122763	0.000214225	0.00012502	0.000136783	0.000100993	0.000196477	0.000126607	0.000138395	7.31804E-05	8.68088E-05	0.000146416	0.000142313	1.31945E-05
ASV17261.Bradymonadales	2.58665E-05	0.000104674	0.000125177	0.000502732	0	0.000231476	0	0	0	1.13335E-05	1.60922E-05	1.23547E-05	0	4.76925E-05	0.000214482	0	0	0.00019642	1.42816E-05	0	0.00056993	0.000168322	0.000829568	0.000675238	0	2.09087E-05	4.9605E-05	0.000195222	0.000166032	0.000171529
ASV18762.Mollicutes_RF39	0	0	0.000333806	0.000145528	0.00019338	0.001954682	0.000282756	0	6.93953E-05	0.000170002	0	1.23547E-05	0	0	0	0	0	0	4.28449E-05	0.000593843	0.000364755	0.000269315	0.000130984	0.000126607	0.000235271	0	0	0.000231826	0	0
ASV18176.Treponema_2	7.75996E-05	7.85053E-05	8.34516E-05	0.000423353	0.000208256	0.000308634	0.000282756	5.6435E-05	1.38791E-05	9.0668E-05	0.000193106	6.17734E-05	9.081E-05	0.000222565	6.43445E-05	8.94214E-05	0.000249801	3.68288E-05	0.000142816	0.000218784	0.000227972	0	2.18307E-05	0.000126607	9.68764E-05	7.31804E-05	0.000173618	7.32082E-05	0	0.000105556
ASV11131.Oribacterium	0.000206932	0.000104674	0.000208629	1.32298E-05	1.48754E-05	0.000154317	0.00014811	0.00011287	5.55162E-05	0.000113335	0.00037012	0.000308867	9.081E-05	0.000143077	0.000107241	0.000102196	0.000156126	0.00019642	0.000285633	0	4.55944E-05	0.000100993	4.36614E-05	0.000309484	8.30369E-05	4.18174E-05	9.921E-05	0.000305034	1.18594E-05	2.63891E-05
ASV214.Eggerthellaceae	0.000129333	0.000235516	6.25887E-05	0.000119068	7.43771E-05	0.000154317	0.000215433	0.00033861	6.93953E-05	9.0668E-05	6.43687E-05	0.000111192	3.027E-05	0	0.000150137	5.1098E-05	6.24502E-05	9.82101E-05	5.71265E-05	0.000281294	0.000136783	3.36644E-05	0.000109154	7.03373E-05	0.00026295	0.00016727	0.00019842	4.88055E-05	9.48755E-05	6.59726E-05
ASV4306.Rikenellaceae	0.000103466	7.85053E-05	0.000125177	0	5.95017E-05	0.000102878	1.34646E-05	0.000141088	0.000430251	0.000192669	1.60922E-05	0.000741281	0	3.1795E-05	0	0	6.24502E-05	4.91051E-05	0.000856898	0	0	0	0	0.000140675	0.00027679	1.04543E-05	2.48025E-05	0	0	7.91672E-05
ASV9809.Lachnospiraceae	5.17331E-05	7.85053E-05	2.08629E-05	0.000145528	0.000148754	0	0.00014811	5.6435E-05	0.000222065	0.000124668	0.00022529	1.23547E-05	0.00033297	0.000174872	4.28964E-05	0.000281039	0.000218576	0.000135039	0.000128535	9.37647E-05	0.000113986	3.36644E-05	0	0.00011254	0	0.000146361	0.000173618	0	0.000379502	0.000158334
ASV9812.Lachnospiraceae	0	0	0.000625887	1.32298E-05	0	7.71585E-05	0	0	0.00088826	0.000124668	0.000450581	0	6.054E-05	0.000111282	2.14482E-05	0.000472656	0	2.45525E-05	0.000628392	0	0	3.36644E-05	0	4.22024E-05	0.000179913	0	0	0	0	2.63891E-05
ASV9088.Lachnospiraceae_XPB1014.	0.001215727	0.000104674	0.000229492	2.64596E-05	0.00016363	2.57195E-05	0.000363543	0.000141088	1.38791E-05	9.0668E-05	0.000273567	8.64827E-05	6.054E-05	0.000222565	4.28964E-05	0	0	7.36576E-05	0.000228506	0.000250039	0.000136783	0.000100993	0.000196477	0.000196945	2.7679E-05	3.1363E-05	0	0	8.30161E-05	6.59726E-05
ASV17326.Sutterella	0	0.000104674	0.000125177	0.000198447	2.97508E-05	5.1439E-05	0.000161575	0	2.77581E-05	0.000124668	4.82765E-05	0.000135901	0	0	0	0.000600401	0.000156126	0.000380564	0.000157098	0.000437568	0.000113986	0.000269315	2.18307E-05	0.000126607	0	0.00016727	0.000223223	9.7611E-05	1.18594E-05	0
ASV18179.Treponema_2	0.002845318	0.000680379	0.000396395	1.32298E-05	0.000208256	0.001157378	0.000242362	0	5.55162E-05	3.40005E-05	0	0	0	0	0	0	1.56126E-05	1.22763E-05	4.28449E-05	0	0	0	0	0	0	0	0	0	1.18594E-05	0
ASV2948.Bacteroidia	2.58665E-05	0.000157011	0.000187766	0.000793787	8.92525E-05	0.000231476	0.000175039	0.000141088	1.38791E-05	7.93345E-05	0.000273567	0	0	0.000349745	0.000386067	0.000357686	0	8.59339E-05	0.000114253	9.37647E-05	4.55944E-05	0.000100993	6.54922E-05	2.81349E-05	0	0	0	0	5.92972E-05	0.00014514
ASV9826.Lachnospiraceae	0.000491464	0.000261684	0.000563298	0.000291055	0.000758646	0.000282915	0.000955984	0.00045148	0	0	1.60922E-05	4.94187E-05	0	0	2.14482E-05	1.27745E-05	4.68377E-05	0	0	0	0	0	0	0	1.38395E-05	2.09087E-05	0	1.22014E-05	0	2.63891E-05
ASV18361.Anaeroplasma	0.000181066	2.61684E-05	2.08629E-05	0	8.92525E-05	0.000360073	5.38583E-05	2.82175E-05	4.16372E-05	1.13335E-05	0.000128737	4.94187E-05	0	0	0	6.38725E-05	0	8.59339E-05	0.001171094	0	0.000136783	0	0	0.000309484	0.000152234	4.18174E-05	7.44075E-05	0	0	0.000659726
ASV9058.Lachnospiraceae_UCG.008	0.000181066	0.000183179	0.000250355	0.000251366	0.000252882	0.000128598	0.000282756	0.00011287	4.16372E-05	2.2667E-05	0.000128737	4.94187E-05	0.00012108	0	0	0.000191617	4.68377E-05	4.91051E-05	0.000128535	6.25098E-05	0	0	4.36614E-05	7.03373E-05	0.000110716	0.000114998	2.48025E-05	0.000402645	0.00021347	6.59726E-05
ASV16202.Kiritimatiellae_WCHB1.41	0	0.000314021	0	2.64596E-05	7.43771E-05	5.1439E-05	0.000121181	0	0	9.0668E-05	0	0	0	0	0	0	0	0.000135039	0.000842616	0.000250039	0	0.000269315	0	0	0	0.000250904	0.000471248	0.000683277	0	0
ASV8281.Erysipelotrichaceae	0	2.61684E-05	0	0	0	0	0	2.82175E-05	0	0.000170002	0	0	0	0	0	0	3.12251E-05	0	0	0.000218784	0.002234127	0.000403972	8.73229E-05	0	6.91974E-05	0.00024045	0.000545655	0.000183021	5.92972E-05	0.00014514
ASV576.Bacteria	0.000387998	7.85053E-05	0.000917967	3.96894E-05	1.48754E-05	0.000154317	5.38583E-05	2.82175E-05	0.00029146	0.000646009	0.000289659	0.00018532	0	9.5385E-05	0.000386067	0.000140519	4.68377E-05	0	1.42816E-05	6.25098E-05	0	3.36644E-05	0.000152815	0	0	2.09087E-05	0	0	3.55783E-05	0
ASV7901.Clostridiales_XIII_UCG.001	0	0.000104674	6.25887E-05	1.32298E-05	1.48754E-05	2.57195E-05	1.34646E-05	0	8.32743E-05	0.000147335	0.000241383	2.47094E-05	0.00033297	7.94875E-05	8.57927E-05	0.000140519	3.12251E-05	6.13813E-05	0.000142816	0	0.000182378	0	0.000283799	8.44048E-05	0.000193753	0.000188178	0.000210821	0	0.000166032	0.000105556
ASV9833.Lachnospiraceae	0.000387998	0.000287853	0.000166903	0.000952545	0.000401636	0.000154317	0.000309685	0.000507915	0	6.8001E-05	0	0	0	0	0	1.27745E-05	0	2.45525E-05	2.85633E-05	0	0.000205175	0	0	0.000126607	0	0	0	0	0	0
ASV3942.Prevotellaceae_UCG.003	0.000232799	0.000287853	0.000166903	0.000211677	0.000119003	0.000385793	0.000161575	0.00090296	5.55162E-05	0.000113335	6.43687E-05	0	3.027E-05	6.359E-05	0	0	7.80628E-05	0.000282354	0.000271351	6.25098E-05	2.27972E-05	0.000100993	0	0	0	5.22717E-05	7.44075E-05	0.000256229	0.000106735	7.91672E-05
ASV75.Coriobacteriales	5.17331E-05	0.000157011	0.000125177	0.000568881	0.000208256	0.000102878	0.000309685	8.46525E-05	0.000222065	7.93345E-05	4.82765E-05	0.000172965	0.00015135	1.58975E-05	0.000536205	0	0.000202963	6.13813E-05	7.14082E-05	0	0	3.36644E-05	4.36614E-05	5.62699E-05	2.7679E-05	6.27261E-05	6.20063E-05	0	0.000189751	9.23617E-05
ASV3583.Prevotellaceae	0	0	0	0	0	0	1.34646E-05	0	0	5.66675E-05	0	0	0	0	0	0.002184438	0	0.000282354	0	0	0.000159581	6.73287E-05	0	0	5.5358E-05	1.04543E-05	1.24013E-05	0.000109812	0.000154173	0
ASV18362.Anaeroplasma	0.000310398	0	0	0.000185217	0	2.57195E-05	2.69291E-05	8.46525E-05	0	6.8001E-05	0.000563226	0.000111192	6.054E-05	0.000143077	0	0.000242715	0.001092879	0	0.000199943	0.000187529	2.27972E-05	0.000572294	2.18307E-05	0.000140675	0	0	0	0	0	0
ASV9028.Lachnospiraceae_UCG.006	0.000232799	0.000392526	4.17258E-05	0.000145528	0.000238007	0.000180037	0.00032315	0.000169305	1.38791E-05	0.000113335	9.65531E-05	2.47094E-05	9.081E-05	7.94875E-05	0	0.00011497	0.000202963	0.000110486	0.000199943	0	0.000113986	3.36644E-05	2.18307E-05	4.22024E-05	0.000138395	0.000188178	0.000148815	6.10069E-05	0.000154173	1.31945E-05
ASV18782.Mollicutes_RF39	2.58665E-05	0	0.000125177	0.000198447	0.000148754	0.000823024	0.00014811	8.46525E-05	0	0.000113335	1.60922E-05	0	3.027E-05	0	0	0	0	3.68288E-05	2.85633E-05	0.000750117	0.000159581	0.000403972	2.18307E-05	0	0.000166074	0.000177724	0.000434044	0	1.18594E-05	6.59726E-05
ASV9059.Lachnospiraceae_UCG.008	0	0.000104674	8.34516E-05	3.96894E-05	0.000104128	0.000154317	6.73228E-05	0	0.000111032	0	9.65531E-05	0.000111192	0.00063567	0	0.000107241	0.000140519	0.000156126	4.91051E-05	7.14082E-05	3.12549E-05	0.000250769	0.000336644	0.000130984	0.00011254	6.91974E-05	0.000229996	0.000173618	0	7.11567E-05	6.59726E-05
ASV591.Bacteria	0.000103466	0.000235516	0.000208629	0.000304285	0.000208256	0.000745866	0.000861732	0.000536133	4.16372E-05	2.2667E-05	3.21844E-05	0	6.054E-05	1.58975E-05	0	0	3.12251E-05	9.82101E-05	0	3.12549E-05	0	0	0.000414784	2.81349E-05	2.7679E-05	3.1363E-05	0	0	2.37189E-05	3.95836E-05
ASV9874.Lachnospiraceae	0.000129333	5.23368E-05	0	0.000251366	4.46263E-05	7.71585E-05	4.03937E-05	0.00011287	0	9.0668E-05	0.000257475	0	0	0.000206667	4.28964E-05	0.000817567	0.000187351	2.45525E-05	0.000299914	0	0	0.000100993	0	0.000225079	0	0	0	6.10069E-05	0.000154173	2.63891E-05
ASV9886.Lachnospiraceae	0	5.23368E-05	4.17258E-05	0	0	0	0	0	0.00058292	0	0.000643687	0.000259448	0	0.000286155	0.00023593	0.000498205	0	0	0.000199943	0	0	0	0	0	0.000193753	4.18174E-05	1.24013E-05	0	0	1.31945E-05
